"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Keegan Akin","25","us US","L","L","6' 0""","240","Apr 1, 1995","1st","8","6","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",NA
"Hanser Alberto","27","do DO","R","R","5' 11""","215","Oct 17, 1992","5","54","53","54","53","0","0","0","52","5","0","0","0","0","0","1","1","0","0.6","$1,650,000",NA
"Shawn Armstrong","29","us US","R","R","6' 2""","225","Sep 11, 1990","6","14","0","0","14","14","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",NA
"Richard Bleier","33","us US","L","L","6' 3""","238","Apr 16, 1987","5","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.2","$915,000",NA
"Cody Carroll","27","us US","R","R","6' 5""","230","Oct 15, 1992","2","3","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","",NA
"Miguel Castro","25","do DO","R","R","6' 7""","201","Dec 24, 1994","6","16","0","0","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$1,050,000",NA
"Alex Cobb","32","us US","R","R","6' 3""","205","Oct 7, 1987","9","10","10","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","1.1","$14,000,000",NA
"Chris Davis","34","us US","L","R","6' 4""","255","Mar 17, 1986","13","16","13","16","15","0","0","15","0","0","0","0","0","0","0","0","2","0","-1.0","$23,000,000",NA
"Thomas Eshelman","26","us US","R","R","6' 2""","225","Jun 20, 1994","2","12","4","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0.7","",NA
"Paul Fry","27","us US","L","L","6' 0""","205","Jul 26, 1992","3","22","0","0","22","22","0","0","0","0","0","0","0","0","0","0","0","0","0.8","",NA
"Carson Fulmer","26","us US","R","R","6' 0""","210","Dec 13, 1993","5","3","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",NA
"Mychal Givens","30","us US","R","R","6' 0""","250","May 13, 1990","6","12","0","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$3,225,000",NA
"Hunter Harvey","25","us US","R","R","6' 3""","233","Dec 9, 1994","2","10","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",NA
"Austin Hays","24","us US","R","R","5' 11""","200","Jul 5, 1995","3","33","31","33","33","0","0","0","0","0","0","10","23","3","33","0","2","0","0.8","",NA
"Dilson Herrera","26","co CO","R","R","5' 10""","210","Mar 3, 1994","4","3","1","3","3","0","0","2","0","0","0","0","1","0","1","0","1","0","0.0","",NA
"David Hess","26","us US","R","R","6' 1""","215","Jul 10, 1993","3","3","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",NA
"Bryan Holaday","32","us US","R","R","6' 0""","203","Nov 19, 1987","9","21","8","20","15","1","10","6","0","0","0","0","0","0","0","4","5","3","-0.3","",NA
"Jose Iglesias","30","cu CU","R","R","5' 11""","195","Jan 5, 1990","9","39","35","39","24","0","0","0","0","0","24","0","0","0","0","15","3","0","1.3","$2,500,000",NA
"Branden Kline","28","us US","R","R","6' 3""","210","Sep 29, 1991","2","3","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",NA
"Dean Kremer","24","us US","R","R","6' 2""","210","Jan 7, 1996","1st","4","4","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0.5","",NA
"Travis Lakins Sr.","26","us US","R","R","6' 1""","220","Jun 29, 1994","2","22","0","1","22","22","0","0","0","0","0","0","0","0","0","0","0","0","0.9","",NA
"Wade LeBlanc","35","us US","L","L","6' 2""","195","Aug 7, 1984","12","6","6","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$100,000",NA
"Jorge López","27","pr PR","R","R","6' 3""","200","Feb 10, 1993","5","9","6","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",NA
"John Means","27","us US","L","L","6' 4""","230","Apr 24, 1993","3","10","10","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","1.0","",NA
"Tommy Milone","33","us US","L","L","6' 0""","215","Feb 16, 1987","10","6","6","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$100,000",NA
"Ryan Mountcastle","23","us US","R","R","6' 4""","220","Feb 18, 1997","1st","35","34","35","33","0","0","10","0","0","0","25","0","0","25","2","1","0","0.8","",NA
"Cedric Mullins","25","us US","B","L","5' 9""","175","Oct 1, 1994","3","48","38","48","47","0","0","0","0","0","0","4","41","4","47","1","0","3","0.5","",NA
"Renato Núñez","26","ve VE","R","R","6' 1""","220","Apr 4, 1994","5","52","51","52","30","0","0","28","0","4","0","0","0","0","0","21","1","0","0.6","",NA
"Evan Phillips","25","us US","R","R","6' 2""","215","Sep 11, 1994","3","14","0","0","14","14","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",NA
"Rio Ruiz","26","us US","L","R","6' 2""","220","May 22, 1994","5","54","50","54","53","0","0","0","1","53","0","1","0","0","1","0","3","1","0.8","",NA
"Anthony Santander","25","ve VE","B","R","6' 2""","230","Oct 19, 1994","4","37","37","37","36","0","0","0","0","0","0","2","0","35","36","1","0","0","1.6","",NA
"Tanner Scott","25","us US","R","L","6' 0""","235","Jul 22, 1994","4","25","0","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","1.3","",NA
"Pedro Severino","26","do DO","R","R","6' 1""","235","Jul 20, 1993","6","48","42","48","35","0","35","0","0","0","0","0","0","0","0","10","6","0","0.9","",NA
"Chance Sisco","25","us US","L","R","6' 3""","210","Feb 24, 1995","4","36","30","36","26","0","26","0","0","0","0","0","0","0","0","9","5","0","0.2","",NA
"Dwight Smith Jr.","27","us US","L","R","6' 0""","210","Oct 26, 1992","4","21","17","21","16","0","0","0","0","0","0","16","0","0","16","5","2","1","-0.5","",NA
"DJ Stewart","26","us US","L","R","6' 0""","210","Nov 30, 1993","3","31","30","31","30","0","0","0","0","0","0","10","0","21","30","0","1","0","0.6","",NA
"Cole Sulser","30","us US","R","R","6' 1""","190","Mar 12, 1990","2","19","0","0","19","19","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",NA
"Dillon Tate","26","us US","R","R","6' 2""","190","May 1, 1994","2","12","0","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0.5","",NA
"Ramón Urías","26","mx MX","R","R","5' 10""","185","Jun 3, 1994","1st","10","6","10","8","0","0","0","4","0","5","0","0","0","0","0","2","0","0.1","",NA
"Pat Valaika","27","us US","R","R","6' 0""","200","Sep 9, 1992","5","52","38","52","50","0","0","13","13","4","24","3","0","1","4","0","6","2","0.4","",NA
