"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Chad Allen","30","us US","R","R","6' 1""","195","Feb 6, 1975","7","21","12","21","2","0","0","0","0","0","0","1","0","1","2","18","7","2","-0.3","$380,000",""
"Carlos Almánzar","31","do DO","R","R","6' 2""","166","Nov 6, 1973","8","6","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$1,100,000",""
"Sandy Alomar","39","pr PR","R","R","6' 5""","200","Jun 18, 1966","18","46","34","46","46","0","46","0","0","0","0","0","0","0","0","0","2","0","-0.2","$550,000",""
"Pedro Astacio","36","do DO","R","R","6' 2""","174","Nov 28, 1968","14","12","12","1","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0.2","$800,000",""
"James Baldwin","33","us US","R","R","6' 3""","210","Jul 15, 1971","11","8","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Rod Barajas","29","us US","R","R","6' 2""","250","Sep 5, 1975","7","120","117","120","120","0","119","1","0","0","0","0","0","0","0","0","0","0","1.5","$1,850,000",""
"Joaquín Benoit","27","do DO","R","R","6' 4""","250","Jul 26, 1977","5","33","9","1","32","32","0","0","0","0","0","0","0","0","0","0","0","0","2.1","$372,500",""
"Hank Blalock","24","us US","L","R","6' 1""","192","Nov 21, 1980","4","161","158","161","158","0","0","0","0","158","0","0","0","0","0","2","3","0","0.3","$850,000",""
"Jason Botts","24","us US","B","R","6' 5""","250","Jul 26, 1980","1st","10","8","10","7","0","0","0","0","0","0","7","0","0","7","3","0","1","-0.1","",""
"Doug Brocail","38","us US","L","R","6' 5""","220","May 16, 1967","11","61","0","4","61","61","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$1,000,000",""
"Ryan Bukvich","27","us US","R","R","6' 2""","250","May 13, 1978","4","4","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$319,500",""
"Francisco Cordero","30","do DO","R","R","6' 3""","245","May 11, 1975","7","69","0","3","69","69","0","0","0","0","0","0","0","0","0","0","0","0","1.7","$3,875,000",""
"David Dellucci","31","us US","L","L","5' 10""","180","Oct 31, 1973","9","128","111","128","52","0","0","0","0","0","0","47","3","3","52","67","16","0","2.5","$850,000",""
"Mark DeRosa","30","us US","R","R","6' 1""","215","Feb 26, 1975","8","66","41","66","60","0","0","1","17","5","16","0","0","25","25","4","5","3","1.3","$500,000",""
