"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Antonio Alfonseca","32","do DO","R","R","6' 5""","250","Apr 16, 1972","8","79","0","76","79","79","0","0","0","0","0","0","0","0","0","0","0","0","1.4","$1,350,000",""
"Armando Almanza","31","us US","L","L","6' 3""","205","Oct 26, 1972","6","13","0","11","13","13","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$500,000",""
"Wilson Betemit","22","do DO","B","R","6' 2""","220","Nov 2, 1981","2","22","11","22","17","0","0","0","0","7","11","0","0","0","0","0","4","2","-0.5","",""
"Paul Byrd","33","us US","R","R","6' 1""","185","Dec 3, 1970","9","19","19","18","19","19","0","0","0","0","0","0","0","0","0","0","0","0","1.1","$7,000,000",""
"José Capellán","23","do DO","R","R","6' 4""","245","Jan 13, 1981","1st","3","2","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","",""
"Román Colón","24","do DO","R","R","6' 5""","245","Aug 13, 1979","1st","18","0","18","18","18","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Juan Cruz","25","do DO","R","R","6' 2""","170","Oct 15, 1978","4","50","0","47","50","50","0","0","0","0","0","0","0","0","0","0","0","0","1.2","$370,000",""
"Will Cunnane","30","us US","R","R","6' 1""","200","Apr 24, 1974","8","9","0","9","9","9","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$525,000",""
"Mark DeRosa","29","us US","R","R","6' 1""","215","Feb 26, 1975","7","118","71","118","87","0","0","0","5","72","11","3","0","0","3","0","32","5","-1.1","$725,000",""
"J.D. Drew","28","us US","L","R","6' 1""","200","Nov 20, 1975","7","145","143","145","142","0","0","0","0","0","0","0","8","138","142","1","1","1","8.3","$4,200,000",""
"Tim Drew","25","us US","R","R","6' 1""","195","Aug 31, 1978","5","12","0","12","11","11","0","0","0","0","0","0","0","0","0","0","0","1","-0.2","",""
"Johnny Estrada","28","us US","B","R","5' 11""","209","Jun 27, 1976","4","134","120","134","133","0","133","0","0","0","0","0","0","0","0","0","12","0","2.0","$312,500","All-Star"
"Julio Franco","45","do DO","R","R","6' 0""","160","Aug 23, 1958","20","125","72","125","84","0","0","84","0","0","0","0","0","0","0","1","50","0","1.1","$750,000",""
"Rafael Furcal","26","do DO","B","R","5' 8""","195","Oct 24, 1977","5","143","130","143","132","0","0","0","1","0","131","0","0","0","0","0","10","2","3.4","$3,700,000",""
"Jesse Garcia","30","us US","R","R","5' 10""","155","Sep 24, 1973","6","50","26","50","37","0","0","0","11","3","25","0","0","0","0","0","14","9","-0.8","$312,500",""
"Marcus Giles","26","us US","R","R","5' 8""","180","May 18, 1978","4","102","94","102","97","0","0","0","97","0","0","0","0","0","0","0","7","1","3.3","$430,000",""
"Nick Green","25","us US","R","R","5' 11""","190","Sep 10, 1978","1st","95","61","95","80","0","0","0","75","5","0","0","0","1","1","0","9","13","-0.5","",""
"Kevin Gryboski","30","us US","R","R","6' 5""","220","Nov 15, 1973","3","69","0","67","69","69","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$377,500",""
"Mike Hampton","31","us US","R","L","5' 10""","185","Sep 9, 1972","12","36","29","35","29","29","0","0","0","0","0","0","0","0","0","0","3","4","1.6","$14,625,000",""
"Mike Hessman","26","us US","R","R","6' 5""","215","Mar 5, 1978","2","29","13","29","23","0","0","16","0","7","0","3","0","0","3","0","9","2","-0.8","$300,000",""
"Damon Hollins","30","us US","R","L","5' 11""","180","Jun 12, 1974","2","7","5","7","6","0","0","0","0","0","0","6","0","1","6","0","2","0","0.2","",""
"Andruw Jones","27","cw CW","R","R","6' 1""","225","Apr 23, 1977","9","154","153","154","154","0","0","0","0","0","0","0","154","0","154","0","1","0","3.2","$12,500,000",""
"Chipper Jones HOF","32","us US","B","R","6' 4""","210","Apr 24, 1972","11","137","130","137","125","0","0","0","0","96","0","29","0","0","29","7","7","0","4.0","$15,333,333",""
"Adam LaRoche","24","us US","L","L","6' 2""","205","Nov 6, 1979","1st","110","82","110","98","0","0","98","0","0","0","0","0","0","0","0","18","0","1.1","$300,000",""
"Eli Marrero","30","cu CU","R","R","6' 1""","180","Nov 17, 1973","8","90","60","90","73","0","0","0","0","0","0","47","4","25","73","0","19","1","2.3","$3,000,000",""
"Tom Martin","34","us US","L","L","6' 1""","200","May 21, 1970","8","29","0","29","29","29","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Sam McConnell","28","us US","L","L","6' 1""","210","Dec 31, 1975","1st","10","0","8","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Dan Meyer","22","us US","R","L","6' 2""","225","Jul 3, 1981","1st","2","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"C.J. Nitkowski","31","us US","L","L","6' 2""","185","Mar 9, 1973","9","22","0","20","22","22","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$375,000",""
"Russ Ortiz","30","us US","R","R","6' 1""","200","Jun 5, 1974","7","34","34","32","34","34","0","0","0","0","0","0","0","0","0","0","0","0","1.7","$6,200,000",""
"Eddie Pérez","36","ve VE","R","R","6' 1""","175","May 4, 1968","10","74","42","74","67","0","66","1","0","0","0","0","0","0","0","0","9","2","0.4","$625,000",""
"Horacio Ramírez","24","us US","L","L","6' 1""","220","Nov 24, 1979","2","11","9","11","10","10","0","0","0","0","0","0","0","0","0","0","0","1","0.9","$330,000",""
