"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Danys Báez","32","cu CU","R","R","6' 3""","225","Sep 10, 1977","9","51","0","48","51","51","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$2,500,000",""
"Antonio Bastardo","24","do DO","R","L","5' 11""","202","Sep 21, 1985","2","25","0","23","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$405,000",""
"Joe Blanton","29","us US","R","R","6' 3""","225","Dec 11, 1980","7","29","28","28","29","29","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$3,000,000",""
"Brian Bocock","25","us US","R","R","5' 11""","185","Mar 9, 1985","2","6","0","6","6","0","0","0","0","0","6","0","0","0","0","0","0","2","-0.1","",""
"Domonic Brown","22","us US","L","L","6' 5""","225","Sep 3, 1987","1st","35","13","35","15","0","0","0","0","0","0","0","0","15","15","0","20","0","-0.4","",""
"Drew Carpenter","25","us US","R","R","6' 3""","240","May 18, 1985","3","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$401,000",""
"Juan Castro","38","mx MX","R","R","5' 11""","190","Jun 20, 1972","16","54","33","54","50","0","0","0","7","11","32","0","0","0","0","0","7","1","-1.8","$700,000",""
"José Contreras","38","cu CU","R","R","6' 4""","255","Dec 6, 1971","8","67","0","63","67","67","0","0","0","0","0","0","0","0","0","0","0","0","0.9","$1,500,000",""
"Greg Dobbs","31","us US","L","R","6' 1""","205","Jul 2, 1978","7","88","31","88","39","0","0","2","0","36","0","0","0","1","1","1","55","0","-1.1","$1,350,000",""
"Chad Durbin","32","us US","R","R","6' 2""","225","Dec 3, 1977","11","64","0","63","64","64","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$2,125,000",""
"Nelson Figueroa","36","us US","B","R","6' 1""","185","May 18, 1974","8","13","1","12","13","13","0","0","0","0","0","0","0","0","0","0","0","0","0.5","",""
"Ben Francisco","28","us US","R","R","6' 1""","195","Oct 23, 1981","4","88","32","88","45","0","0","0","0","0","0","23","2","20","45","5","46","1","0.4","$470,000",""
"Ross Gload","34","us US","L","L","6' 1""","190","Apr 5, 1976","9","94","15","94","26","0","0","18","0","0","0","1","0","7","8","1","72","0","0.3","$1,000,000",""
"Roy Halladay HOF","33","us US","R","R","6' 6""","225","May 14, 1977","13","33","33","31","33","33","0","0","0","0","0","0","0","0","0","0","0","0","8.3","$15,750,000","All-Star"
"Cole Hamels","26","us US","L","L","6' 4""","205","Dec 27, 1983","5","34","33","32","33","33","0","0","0","0","0","0","0","0","0","0","1","0","5.5","$6,650,000",""
"J.A. Happ","27","us US","L","L","6' 5""","205","Oct 19, 1982","4","3","3","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0.5","$470,000",""
"David Herndon","24","us US","R","R","6' 5""","200","Sep 4, 1985","1st","47","0","43","47","47","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$400,000",""
"Paul Hoover","34","us US","R","R","6' 1""","210","Apr 14, 1976","7","9","6","9","9","0","9","0","0","0","0","0","0","0","0","0","0","1","-0.2","",""
"Ryan Howard","30","us US","L","L","6' 4""","250","Nov 19, 1979","7","143","142","143","139","0","0","139","0","0","0","0","0","0","0","2","1","0","1.2","$19,000,000","All-Star"
"Raúl Ibañez","38","us US","L","R","6' 2""","225","Jun 2, 1972","15","155","146","155","145","0","0","1","0","0","0","145","0","0","145","1","9","0","0.4","$12,166,666",""
"Kyle Kendrick","25","us US","R","R","6' 3""","220","Aug 26, 1984","4","33","31","31","33","33","0","0","0","0","0","0","0","0","0","0","0","0","0.2","$480,000",""
"Brad Lidge","33","us US","R","R","6' 5""","210","Dec 23, 1976","9","50","0","48","50","50","0","0","0","0","0","0","0","0","0","0","0","0","1.1","$12,000,000",""
"Ryan Madson","29","us US","L","R","6' 6""","234","Aug 28, 1980","8","55","0","55","55","55","0","0","0","0","0","0","0","0","0","0","0","0","1.3","$4,833,333",""
