"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Grant Balfour","26","au AU","R","R","6' 2""","200","Dec 30, 1977","3","36","0","4","36","36","0","0","0","0","0","0","0","0","0","0","0","0","0.5","$305,000",""
"Jason Bartlett","24","us US","R","R","6' 0""","190","Oct 30, 1979","1st","8","2","8","6","0","0","0","1","0","5","0","0","0","0","1","1","4","-0.1","",""
"Joe Beimel","27","us US","L","L","6' 3""","205","Apr 19, 1977","4","3","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Henry Blanco","32","ve VE","R","R","5' 11""","220","Aug 29, 1971","7","114","95","114","114","0","114","0","0","0","0","0","0","0","0","0","0","3","-0.4","$750,000",""
"Pat Borders","41","us US","R","R","6' 2""","190","May 14, 1963","16","19","14","19","19","0","19","0","0","0","0","0","0","0","0","0","0","1","0.2","",""
"Rob Bowen","23","us US","B","R","6' 2""","210","Feb 24, 1981","2","17","8","17","15","0","15","0","0","0","0","0","0","0","0","1","1","1","-0.4","",""
"Jesse Crain","22","ca CA","R","R","6' 1""","215","Jul 5, 1981","1st","22","0","0","22","22","0","0","0","0","0","0","0","0","0","0","0","0","1.2","",""
"Michael Cuddyer","25","us US","R","R","6' 2""","220","Mar 27, 1979","4","115","90","115","106","0","0","10","48","43","0","7","0","8","15","5","12","3","0.1","$307,500",""
"J.D. Durbin","22","us US","R","R","6' 0""","210","Feb 24, 1982","1st","4","1","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Lew Ford","27","us US","R","R","5' 11""","190","Aug 12, 1976","2","154","146","154","126","0","0","0","0","0","0","81","46","10","126","26","3","0","4.5","",""
"Aaron Fultz","30","us US","L","L","6' 0""","196","Sep 4, 1973","5","55","0","4","55","55","0","0","0","0","0","0","0","0","0","0","0","0","0.2","$550,000",""
"Seth Greisinger","28","us US","R","R","6' 3""","200","Jul 29, 1975","3","12","9","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","",""
"Matt Guerrier","25","us US","R","R","6' 3""","195","Aug 2, 1978","1st","9","2","1","9","9","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Cristian Guzmán","26","do DO","B","R","6' 0""","180","Mar 21, 1978","6","145","143","145","145","0","0","0","0","0","145","0","0","0","0","0","0","1","1.4","$3,725,000",""
"Torii Hunter","28","us US","R","R","6' 2""","220","Jul 18, 1975","8","138","134","138","126","0","0","0","0","0","0","0","126","0","126","10","2","1","4.2","$6,500,000",""
"Jacque Jones","29","us US","L","L","5' 10""","175","Apr 25, 1975","6","151","142","151","142","0","0","0","0","0","0","0","2","141","142","3","7","0","-0.1","$4,350,000",""
"Corey Koskie","31","ca CA","L","R","6' 3""","215","Jun 28, 1973","7","118","113","118","115","0","0","0","0","115","0","0","0","0","0","1","4","0","2.5","$4,500,000",""
"Jason Kubel","22","us US","L","R","6' 0""","220","May 25, 1982","1st","23","13","23","10","0","0","0","0","0","0","2","0","8","10","9","7","0","0.3","",""
"Matt LeCroy","28","us US","R","R","6' 2""","225","Dec 13, 1975","5","88","65","88","48","0","26","23","0","0","0","0","0","0","0","30","19","0","-0.2","$340,000",""
