"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Grant Anderson","26","us US","R","R","6' 0""","180","Jun 21, 1997","1st","26","0","0","26","26","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Joe Barlow","27","us US","R","R","6' 2""","210","Sep 28, 1995","3","13","0","0","13","13","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Cody Bradford","25","us US","L","L","6' 4""","197","Feb 22, 1998","1st","20","8","0","20","20","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Brock Burke","26","us US","L","L","6' 4""","210","Aug 4, 1996","3","53","0","0","53","53","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$742,840",""
"Evan Carter","20","us US","L","R","6' 2""","190","Aug 29, 2002","1st","23","19","23","23","0","0","0","0","0","0","18","4","2","23","0","1","0","1.6","",""
"Aroldis Chapman","35","cu CU","L","L","6' 4""","235","Feb 28, 1988","14","30","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0.4","",""
"Jacob deGrom","35","us US","L","R","6' 4""","180","Jun 19, 1988","10","6","6","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0.8","$30,000,000",""
"Dane Dunning","28","us US","R","R","6' 4""","225","Dec 20, 1994","4","35","26","0","35","35","0","0","0","0","0","0","0","0","0","0","0","0","3.0","$742,840",""
"Ezequiel Duran","24","do DO","R","R","5' 11""","185","May 22, 1999","2","122","106","122","100","0","0","2","9","22","37","34","0","1","35","22","5","1","0.9","$724,170",""
"Nathan Eovaldi","33","us US","R","R","6' 2""","217","Feb 13, 1990","12","25","25","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","3.1","$16,000,000","All-Star"
"Adolis García","30","cu CU","R","R","6' 1""","205","Mar 2, 1993","5","148","145","148","140","0","0","0","0","0","0","0","8","135","140","7","3","0","4.2","$747,760","All-Star"
"Mitch Garver","32","us US","R","R","6' 1""","220","Jan 15, 1991","7","87","82","87","29","0","28","1","0","0","0","0","0","0","0","57","5","0","2.1","$3,900,000",""
"Jon Gray","31","us US","R","R","6' 4""","225","Nov 5, 1991","9","29","29","1","29","29","0","0","0","0","0","0","0","0","0","0","0","0","2.1","$15,000,000",""
"Robbie Grossman","33","us US","B","L","6' 0""","209","Sep 16, 1989","11","115","99","115","72","0","0","0","0","0","0","48","0","28","72","40","9","2","-0.1","$2,000,000",""
"Andrew Heaney","32","us US","L","L","6' 2""","200","Jun 5, 1991","10","34","28","0","34","34","0","0","0","0","0","0","0","0","0","0","0","0","1.3","$12,000,000",""
"Taylor Hearn","28","us US","L","L","6' 6""","230","Aug 30, 1994","5","4","0","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$1,462,500",""
"Austin Hedges","30","us US","R","R","6' 1""","220","Aug 18, 1992","9","17","5","16","17","4","15","0","0","0","0","0","0","0","0","1","1","0","-0.1","",""
"Jonah Heim","28","us US","B","R","6' 4""","220","Jun 27, 1995","4","131","123","131","124","0","124","0","0","0","0","0","0","0","0","8","3","0","2.9","$745,660","All-Star"
"Jonathan Hernández","26","us US","R","R","6' 3""","190","Jul 6, 1996","4","33","0","0","33","33","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$995,000",""
"Spencer Howard","26","us US","R","R","6' 3""","210","Jul 28, 1996","4","3","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Sam Huff","25","us US","R","R","6' 4""","240","Jan 14, 1998","3","21","10","21","12","0","10","4","0","0","0","0","0","0","0","9","3","0","0.3","",""
"Travis Jankowski","32","us US","L","R","6' 2""","190","Jun 15, 1991","9","107","63","107","104","0","0","0","0","0","0","78","14","16","104","3","10","7","1.4","$1,250,000",""
"Josh Jung","25","us US","R","R","6' 2""","214","Feb 12, 1998","2","122","120","122","121","0","0","0","0","121","0","0","0","0","0","0","2","0","2.4","$721,485","All-Star"
"Ian Kennedy","38","us US","R","R","6' 0""","210","Dec 19, 1984","17","16","0","0","16","16","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$2,250,000",""
