"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Luis Avilán","27","ve VE","L","L","6' 2""","235","Jul 19, 1989","6","61","0","58","61","61","0","0","0","0","0","0","0","0","0","0","0","0","0.6","$1,500,000",""
"Pedro Báez","29","do DO","R","R","6' 0""","232","Mar 11, 1988","4","66","0","61","66","66","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$550,000",""
"Austin Barnes","27","us US","R","R","5' 10""","187","Dec 28, 1989","3","102","53","102","76","0","55","0","21","1","0","0","0","0","0","1","34","0","2.4","$540,000",""
"Cody Bellinger","21","us US","L","L","6' 4""","203","Jul 13, 1995","1st","132","127","132","128","0","0","93","0","0","0","39","4","5","46","1","4","0","3.9","","All-Star"
"Walker Buehler","22","us US","R","R","6' 2""","185","Jul 28, 1994","1st","8","0","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Fabio Castillo","28","do DO","R","R","6' 1""","235","Feb 19, 1989","1st","2","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Tony Cingrani","27","us US","L","L","6' 4""","217","Jul 5, 1989","6","22","0","21","22","22","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Charlie Culberson","28","us US","R","R","6' 1""","200","Apr 10, 1989","5","15","2","15","14","0","0","0","2","1","11","0","0","0","0","0","2","0","0.0","$550,000",""
"Yu Darvish","30","jp JP","R","R","6' 5""","220","Aug 16, 1986","5","9","9","9","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0.5","",""
"Grant Dayton","29","us US","L","L","6' 2""","210","Nov 25, 1987","2","29","0","26","29","29","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$540,000",""
"O'Koyea Dickson","27","us US","R","R","5' 11""","220","Feb 9, 1990","1st","7","1","7","5","0","0","0","0","0","0","5","0","0","5","0","5","0","-0.1","",""
"Brett Eibner","28","us US","R","R","6' 4""","215","Dec 2, 1988","2","17","7","17","11","0","0","0","0","0","0","6","5","3","11","0","5","1","-0.4","",""
"Andre Ethier","35","us US","L","L","6' 2""","210","Apr 10, 1982","12","22","8","22","8","0","0","0","0","0","0","8","0","0","8","0","14","0","-0.1","$17,500,000",""
"Kyle Farmer","26","us US","R","R","6' 0""","205","Aug 17, 1990","1st","20","1","20","8","0","3","1","0","4","0","0","0","0","0","0","13","0","-0.1","",""
"Josh Fields","31","us US","R","R","6' 0""","191","Aug 19, 1985","5","57","0","55","57","57","0","0","0","0","0","0","0","0","0","0","0","0","0.9","$1,050,000",""
"Wilmer Font","27","ve VE","R","R","6' 4""","255","May 24, 1990","3","3","0","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Logan Forsythe","30","us US","R","R","6' 1""","195","Jan 14, 1987","7","119","101","119","113","0","0","1","80","42","2","3","0","0","3","0","13","0","1.9","$7,000,000",""
"Mike Freeman","29","us US","L","R","6' 0""","195","Aug 4, 1987","2","4","0","4","1","0","0","0","0","1","0","0","0","0","0","0","3","0","-0.1","",""
"Adrián González","35","us US","L","L","6' 2""","215","May 8, 1982","14","71","57","71","60","0","0","60","0","0","0","0","0","0","0","0","14","0","-1.0","$22,357,000",""
"Yasmani Grandal","28","cu CU","B","R","6' 2""","225","Nov 8, 1988","6","129","113","129","117","0","117","0","0","0","0","0","0","0","0","0","15","0","2.3","$5,500,000",""
"Curtis Granderson","36","us US","L","R","6' 1""","200","Mar 16, 1981","14","36","31","36","33","0","0","0","0","0","0","26","6","8","33","0","3","1","-0.2","",""
