"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Phillippe Aumont","23","ca CA","L","R","6' 7""","265","Jan 7, 1989","1st","18","0","18","18","18","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Antonio Bastardo","26","do DO","R","L","5' 11""","202","Sep 21, 1985","4","65","0","62","65","65","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$505,000",""
"Joe Blanton","31","us US","R","R","6' 3""","225","Dec 11, 1980","9","21","20","19","21","21","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$8,500,000",""
"Domonic Brown","24","us US","L","L","6' 5""","225","Sep 3, 1987","3","56","51","56","51","0","0","0","0","0","0","29","0","38","51","0","5","0","-0.8","",""
"Tyson Brummett","27","us US","R","R","6' 0""","185","Aug 15, 1984","1st","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Tyler Cloyd","25","us US","R","R","6' 3""","210","May 16, 1987","1st","6","6","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"José Contreras","40","cu CU","R","R","6' 4""","255","Dec 6, 1971","10","17","0","17","16","17","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$2,500,000",""
"Justin De Fratus","24","us US","B","R","6' 4""","225","Oct 21, 1987","2","13","0","13","13","13","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$480,000",""
"Jake Diekman","25","us US","L","L","6' 4""","195","Jan 21, 1987","1st","32","0","29","32","32","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Mike Fontenot","32","us US","L","R","5' 9""","165","Jun 9, 1980","7","47","22","47","29","0","0","0","17","12","0","0","0","0","0","1","19","5","0.2","",""
"Kevin Frandsen","30","us US","R","R","6' 0""","190","May 24, 1982","6","55","49","55","52","0","0","0","0","52","0","0","0","0","0","0","5","0","1.6","",""
"Freddy Galvis","22","ve VE","B","R","5' 10""","190","Nov 14, 1989","1st","58","49","58","58","0","0","0","55","0","5","0","0","0","0","0","4","0","0.7","$480,000",""
"Roy Halladay HOF","35","us US","R","R","6' 6""","225","May 14, 1977","15","25","25","25","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0.8","$20,000,000",""
"Cole Hamels","28","us US","L","L","6' 4""","205","Dec 27, 1983","7","31","31","30","31","31","0","0","0","0","0","0","0","0","0","0","0","0","5.1","$15,000,000","All-Star"
"David Herndon","26","us US","R","R","6' 5""","200","Sep 4, 1985","3","5","0","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$495,000",""
"Jeremy Horst","26","us US","L","L","6' 3""","235","Oct 1, 1985","2","32","0","32","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0.9","",""
"Ryan Howard","32","us US","L","L","6' 4""","250","Nov 19, 1979","9","71","66","71","67","0","0","67","0","0","0","0","0","0","0","0","5","0","-1.2","$20,000,000",""
"Kyle Kendrick","27","us US","R","R","6' 3""","220","Aug 26, 1984","6","37","25","35","37","37","0","0","0","0","0","0","0","0","0","0","0","0","1.5","$3,000,000",""
"Erik Kratz","32","us US","R","R","6' 4""","250","Jun 15, 1980","3","50","38","50","41","0","41","0","0","0","0","0","0","0","0","0","10","1","1.4","",""
"Cliff Lee","33","us US","L","L","6' 3""","205","Aug 30, 1978","11","33","30","31","30","30","0","0","0","0","0","0","0","0","0","0","2","1","4.3","$21,500,000",""
"Steven Lerud","27","us US","L","R","6' 1""","220","Oct 13, 1984","1st","3","3","3","3","0","3","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Josh Lindblom","25","us US","R","R","6' 4""","240","Jun 15, 1987","2","26","0","26","26","26","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","",""
"Héctor Luna","32","do DO","R","R","6' 1""","190","Feb 1, 1980","7","28","11","28","13","0","0","10","0","1","0","2","0","0","2","0","15","0","0.0","",""
"Michael Martínez","29","do DO","B","R","5' 9""","180","Sep 16, 1982","2","45","34","45","42","0","0","0","16","10","8","2","3","4","9","0","3","3","-0.2","$486,500",""
"John Mayberry","28","us US","R","R","6' 6""","235","Dec 21, 1983","4","149","107","149","140","0","0","27","0","0","0","70","58","3","128","1","23","4","0.9","$495,000",""
"Laynce Nix","31","us US","L","L","6' 1""","220","Oct 30, 1980","10","70","26","70","38","0","0","10","0","0","0","18","3","10","29","0","36","0","0.1","$1,150,000",""
"Pete Orr","33","ca CA","L","R","6' 1""","195","Jun 8, 1979","7","35","11","35","17","0","0","0","13","4","0","0","0","0","0","0","19","0","0.2","$600,000",""
"Jonathan Papelbon","31","us US","R","R","6' 5""","230","Nov 23, 1980","8","70","0","67","70","70","0","0","0","0","0","0","0","0","0","0","0","0","1.6","$11,000,058","All-Star"
"Hunter Pence","29","us US","R","R","6' 4""","216","Apr 13, 1983","6","101","100","101","101","0","0","0","0","0","0","0","0","101","101","0","1","0","1.0","$10,400,000",""
"Juan Pierre","34","us US","L","L","5' 10""","180","Aug 14, 1977","13","130","98","130","107","0","0","0","0","0","0","107","0","0","107","0","20","6","2.1","$800,000",""
"Plácido Polanco","36","do DO","R","R","5' 9""","190","Oct 10, 1975","15","90","72","90","80","0","0","0","0","80","0","0","0","0","0","0","13","0","0.4","$6,250,000",""
"Jason Pridie","28","us US","L","R","6' 1""","205","Oct 9, 1983","4","9","1","9","2","0","0","0","0","0","0","0","1","1","2","0","7","0","0.1","",""
"Chad Qualls","33","us US","R","R","6' 4""","235","Aug 17, 1978","9","35","0","31","35","35","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$1,150,000",""
"Jimmy Rollins","33","us US","B","R","5' 7""","175","Nov 27, 1978","13","156","152","156","156","0","0","0","0","0","156","0","0","0","0","0","3","0","2.5","$11,000,000",""
"B.J. Rosenberg","26","us US","R","R","6' 3""","220","Sep 17, 1985","1st","22","1","20","22","22","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Darin Ruf","25","us US","R","R","6' 2""","232","Jul 28, 1986","1st","12","9","12","9","0","0","3","0","0","0","6","0","0","6","0","3","0","0.4","",""
"Carlos Ruiz","33","pa PA","R","R","5' 10""","215","Jan 22, 1979","7","114","95","114","106","0","106","0","0","0","0","0","0","0","0","0","15","1","4.6","$3,700,000","All-Star"
"Brian Sanches","33","us US","R","R","6' 1""","190","Aug 8, 1978","7","6","0","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Joe Savery","26","us US","L","L","6' 3""","235","Nov 4, 1985","2","19","0","16","19","19","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$480,000",""
"Nate Schierholtz","28","us US","L","R","6' 2""","215","Feb 15, 1984","6","37","15","37","33","0","0","0","0","0","0","0","7","28","33","0","8","1","-0.1","",""
"Brian Schneider","35","us US","L","R","6' 1""","210","Nov 26, 1976","13","34","26","34","29","0","29","0","0","0","0","0","0","0","0","0","5","0","0.1","$800,000",""
"Michael Schwimer","26","us US","R","R","6' 8""","240","Feb 19, 1986","2","35","0","31","35","35","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Michael Stutes","25","us US","R","R","6' 1""","185","Sep 4, 1986","2","6","0","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$485,000",""
"Jim Thome HOF","41","us US","L","R","6' 4""","250","Aug 27, 1970","22","30","13","30","4","0","0","4","0","0","0","0","0","0","0","9","17","0","0.5","$1,250,000",""
"Chase Utley","33","us US","L","R","6' 1""","195","Dec 17, 1978","10","83","81","83","81","0","0","0","81","0","0","0","0","0","0","0","2","0","3.1","$15,000,000",""
"Raúl Valdés","34","cu CU","L","L","5' 11""","190","Nov 27, 1977","3","27","1","27","27","27","0","0","0","0","0","0","0","0","0","0","0","0","0.6","",""
"Shane Victorino","31","us US","B","R","5' 9""","190","Nov 30, 1980","9","101","99","101","101","0","0","0","0","0","0","0","101","0","101","0","0","0","1.8","$9,500,000",""
"Ty Wigginton","34","us US","R","R","6' 0""","215","Oct 11, 1977","11","125","77","125","92","0","0","71","0","22","0","7","0","0","7","0","41","0","-1.4","$4,000,000",""
"Vance Worley","24","us US","R","R","6' 2""","240","Sep 25, 1987","3","23","23","21","23","23","0","0","0","0","0","0","0","0","0","0","0","0","0.6","$495,000",""
"Name","Age","","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","1B","2B","3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary",""
