"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Yonder Alonso","25","cu CU","L","R","6' 1""","230","Apr 8, 1987","3","155","144","155","149","0","0","149","0","0","0","0","0","0","0","0","9","0","1.5","$1,000,000",""
"Alexi Amarista","23","ve VE","L","R","5' 6""","160","Apr 6, 1989","2","105","64","105","86","0","0","0","52","1","12","27","11","4","34","0","26","3","0.3","",""
"John Baker","31","us US","L","R","6' 1""","215","Jan 20, 1981","5","63","52","63","56","0","56","0","0","0","0","0","0","0","0","0","9","0","0.3","$750,000",""
"Jason Bartlett","32","us US","R","R","6' 0""","190","Oct 30, 1979","9","29","26","29","27","0","0","0","0","0","27","0","0","0","0","0","1","1","-0.8","$5,500,000",""
"Anthony Bass","24","us US","R","R","6' 2""","205","Nov 1, 1987","2","25","15","24","24","24","0","0","0","0","0","0","0","0","0","0","0","1","-0.7","$485,300",""
"Kyle Blanks","25","us US","R","R","6' 6""","265","Sep 11, 1986","4","4","1","4","2","0","0","1","0","0","0","1","0","0","1","0","3","0","0.0","$492,400",""
"Brad Boxberger","24","us US","R","R","5' 10""","211","May 27, 1988","1st","24","0","23","24","24","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Brad Brach","26","us US","R","R","6' 6""","215","Apr 12, 1986","2","67","0","66","67","67","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Cory Burns","24","us US","R","R","6' 1""","205","Oct 9, 1987","1st","17","0","17","17","17","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Everth Cabrera","25","ni NI","B","R","5' 10""","190","Nov 17, 1986","4","115","109","115","114","0","0","0","6","1","111","0","0","0","0","0","2","2","1.8","",""
"Andrew Cashner","25","us US","R","R","6' 6""","235","Sep 11, 1986","3","33","5","33","33","33","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$486,100",""
"James Darnell","25","us US","R","R","6' 2""","205","Jan 19, 1987","2","7","4","7","5","0","0","0","0","1","0","4","0","0","4","0","2","0","-0.2","",""
"Chris Denorfia","31","us US","R","R","6' 0""","195","Jul 15, 1980","7","130","77","130","118","0","0","0","0","0","0","53","9","79","118","0","33","1","2.4","$1,165,000",""
