"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Alfredo Amézaga","27","mx MX","B","R","5' 11""","165","Jan 16, 1978","4","3","0","3","1","0","0","0","0","0","1","0","0","0","0","0","1","1","-0.1","",""
"José Bautista","24","do DO","R","R","6' 0""","205","Oct 19, 1980","2","11","7","11","8","0","0","0","0","8","0","0","0","0","0","0","3","0","-0.3","",""
"Jason Bay","26","ca CA","R","R","6' 2""","210","Sep 20, 1978","3","162","162","162","162","0","0","0","0","0","0","146","30","0","162","0","0","0","5.7","$355,000","All-Star"
"Bryan Bullington","24","us US","R","R","6' 4""","210","Sep 30, 1980","1st","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Matt Capps","21","us US","R","R","6' 2""","250","Sep 3, 1983","1st","4","0","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"José Castillo","24","ve VE","R","R","6' 1""","210","Mar 19, 1981","2","101","99","101","100","0","0","0","100","0","0","0","0","0","0","0","0","1","0.7","$327,000",""
"Humberto Cota","26","mx MX","R","R","5' 11""","225","Feb 7, 1979","5","93","77","93","87","0","87","0","0","0","0","0","0","0","0","0","6","1","0.2","$324,000",""
"Ryan Doumit","24","us US","B","R","6' 1""","220","Apr 3, 1981","1st","75","57","75","53","0","50","0","0","0","0","0","0","3","3","6","17","0","0.4","",""
"Chris Duffy","25","us US","L","L","5' 10""","185","Apr 20, 1980","1st","39","27","39","34","0","0","0","0","0","0","0","33","1","34","0","9","0","1.4","",""
"Zach Duke","22","us US","L","L","6' 2""","210","Apr 19, 1983","1st","14","14","14","14","14","0","0","0","0","0","0","0","0","0","0","0","0","3.4","",""
"Brad Eldred","24","us US","R","R","6' 6""","270","Jul 12, 1980","1st","55","46","55","50","0","0","50","0","0","0","0","0","0","0","0","6","0","-0.6","",""
"Josh Fogg","28","us US","R","R","6' 2""","205","Dec 13, 1976","5","34","28","33","34","34","0","0","0","0","0","0","0","0","0","0","0","0","-0.7","$2,150,000",""
"J.J. Furmaniak","25","us US","R","R","6' 0""","190","Jul 31, 1979","1st","13","7","13","10","0","0","0","9","0","2","0","0","0","0","0","3","0","0.2","",""
"Jody Gerut","27","us US","L","L","6' 0""","190","Sep 18, 1977","3","4","4","4","4","0","0","0","0","0","0","0","0","4","4","0","0","0","-0.1","",""
"Mike Gonzalez","27","us US","R","L","6' 2""","200","May 23, 1978","3","51","0","49","51","51","0","0","0","0","0","0","0","0","0","0","0","0","1.5","$330,000",""
"Tom Gorzelanny","22","us US","L","L","6' 3""","218","Jul 12, 1982","1st","3","1","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"John Grabow","26","us US","L","L","6' 1""","205","Nov 4, 1978","3","63","0","61","63","63","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$327,000",""
"Bobby Hill","27","us US","B","R","5' 10""","175","Apr 3, 1978","4","58","14","58","25","0","0","0","1","24","0","0","0","0","0","0","35","0","-0.1","$326,000",""
"Mike Johnston","26","us US","L","L","6' 2""","215","Mar 30, 1979","2","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Matt Lawton","33","us US","L","R","5' 10""","180","Nov 30, 1971","11","101","98","101","98","0","0","0","0","0","0","0","0","98","98","0","3","0","0.8","$7,750,000",""
"Rob Mackowiak","29","us US","L","R","5' 10""","166","Jun 20, 1976","5","142","112","142","130","0","0","3","20","65","0","1","41","23","63","0","21","0","2.3","$1,500,000",""
"Paul Maholm","23","us US","L","L","6' 2""","245","Jun 25, 1982","1st","6","6","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","1.6","",""
"Nate McLouth","23","us US","L","R","5' 10""","190","Oct 28, 1981","1st","41","24","41","29","0","0","0","0","0","0","0","21","8","29","0","14","0","0.5","",""
"Brian Meadows","29","us US","R","R","6' 4""","210","Nov 21, 1975","8","65","0","63","65","65","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$1,125,000",""
"José Mesa","39","do DO","R","R","6' 3""","170","May 22, 1966","17","55","0","53","55","55","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$2,000,000",""
"Ronny Paulino","24","do DO","R","R","6' 3""","250","Apr 21, 1981","1st","2","1","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Óliver Pérez","23","mx MX","L","L","6' 3""","225","Aug 15, 1981","4","20","20","19","20","20","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$381,000",""
"Mark Redman","31","us US","L","L","6' 5""","220","Jan 5, 1974","7","30","30","29","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$4,500,000",""
