"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Nick Ahmed","24","us US","R","R","6' 2""","201","Mar 15, 1990","1st","25","18","25","20","0","0","0","2","0","18","0","0","0","0","0","1","4","-0.1","",""
"Chase Anderson","26","us US","R","R","6' 1""","210","Nov 30, 1987","1st","22","21","21","21","21","0","0","0","0","0","0","0","0","0","0","0","1","0.5","",""
"Bronson Arroyo","37","us US","R","R","6' 3""","185","Feb 24, 1977","15","15","14","15","14","14","0","0","0","0","0","0","0","0","0","0","0","1","0.8","$9,500,000",""
"Mike Bolsinger","26","us US","R","R","6' 1""","215","Jan 29, 1988","1st","10","9","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","-0.9","",""
"Trevor Cahill","26","us US","R","R","6' 4""","223","Mar 1, 1988","6","32","17","31","32","32","0","0","0","0","0","0","0","0","0","0","0","0","-1.7","$7,700,000",""
"Tony Campana","28","us US","L","L","5' 8""","170","May 30, 1986","4","26","13","26","16","0","0","0","0","0","0","3","13","0","16","0","10","1","-0.3","$509,500",""
"Andrew Chafin","24","us US","R","L","6' 2""","235","Jun 17, 1990","1st","3","3","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Eric Chavez","36","us US","L","R","6' 1""","215","Dec 7, 1977","17","44","10","44","11","0","0","0","0","11","0","0","0","0","0","3","31","0","0.4","$3,500,000",""
"Josh Collmenter","28","us US","R","R","6' 3""","240","Feb 7, 1986","4","33","28","32","33","33","0","0","0","0","0","0","0","0","0","0","0","0","2.4","$925,000",""
"Eury De La Rosa","24","do DO","L","L","5' 9""","165","Feb 24, 1990","2","25","0","24","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0.5","",""
