"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Garrett Atkins","29","us US","R","R","6' 2""","190","Dec 12, 1979","7","126","91","126","95","0","0","28","0","78","0","0","0","0","0","5","29","0","-1.2","$7,050,000",""
"Jeff Baker","28","de DE","R","R","6' 2""","220","Jun 21, 1981","5","12","4","12","6","0","0","1","3","3","0","0","0","0","0","0","6","0","-0.3","$415,000",""
"Clint Barmes","30","us US","R","R","6' 1""","200","Mar 6, 1979","7","154","142","154","152","0","0","0","139","0","16","0","0","0","0","0","4","1","2.2","$1,625,000",""
"Joe Beimel","32","us US","L","L","6' 3""","205","Apr 19, 1977","9","26","0","26","26","26","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Matt Belisle","29","us US","R","R","6' 3""","230","Jun 6, 1980","6","24","0","24","24","24","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Edwin Bellorin","27","ve VE","R","R","5' 10""","240","Feb 21, 1982","3","2","2","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Rafael Betancourt","34","ve VE","R","R","6' 2""","215","Apr 29, 1975","7","32","0","32","32","32","0","0","0","0","0","0","0","0","0","0","0","0","1.3","",""
"Jhoulys Chacín","21","ve VE","R","R","6' 3""","215","Jan 7, 1988","1st","9","1","9","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$400,000",""
"José Contreras","37","cu CU","R","R","6' 4""","255","Dec 6, 1971","7","7","2","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0.9","",""
"Aaron Cook","30","us US","R","R","6' 3""","215","Feb 8, 1979","8","28","27","26","27","27","0","0","0","0","0","0","0","0","0","0","1","0","3.1","$9,375,000",""
"Manny Corpas","26","pa PA","R","R","6' 3""","170","Dec 3, 1982","4","35","0","33","35","35","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$750,000",""
"Matt Daley","27","us US","R","R","6' 2""","180","Jun 23, 1982","1st","57","0","55","57","57","0","0","0","0","0","0","0","0","0","0","0","0","0.6","$400,000",""
"Jorge De La Rosa","28","mx MX","L","L","6' 1""","215","Apr 5, 1981","6","33","32","32","33","33","0","0","0","0","0","0","0","0","0","0","0","0","2.3","$2,000,000",""
"Adam Eaton","31","us US","R","R","6' 2""","190","Nov 23, 1977","10","4","0","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Alan Embree","39","us US","L","L","6' 2""","185","Jan 23, 1970","16","36","0","34","36","36","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$2,000,000",""
"Randy Flores","33","us US","L","L","6' 0""","190","Jul 31, 1975","7","27","0","23","27","27","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Josh Fogg","32","us US","R","R","6' 2""","205","Dec 13, 1976","9","24","1","23","24","24","0","0","0","0","0","0","0","0","0","0","0","0","0.6","",""
"Dexter Fowler","23","us US","B","R","6' 5""","205","Mar 22, 1986","2","135","105","135","127","0","0","0","0","0","0","0","127","0","127","0","14","7","1.2","$401,000",""
"Jason Giambi","38","us US","L","R","6' 3""","240","Jan 8, 1971","15","19","4","19","5","0","0","5","0","0","0","0","0","0","0","0","15","0","0.2","",""
"Carlos González","23","ve VE","L","L","6' 1""","220","Oct 17, 1985","2","89","70","89","80","0","0","0","0","0","0","47","43","8","80","0","10","2","1.8","$403,000",""
"Jason Grilli","32","us US","R","R","6' 5""","235","Nov 11, 1976","8","22","0","21","22","22","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$800,000",""
"Jason Hammel","26","us US","R","R","6' 6""","225","Sep 2, 1982","4","34","30","32","34","34","0","0","0","0","0","0","0","0","0","0","0","0","1.6","$422,200",""
