"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Mike Adams","29","us US","R","R","6' 5""","210","Jul 29, 1978","4","54","0","51","54","54","0","0","0","0","0","0","0","0","0","0","0","0","1.4","",""
"Chip Ambres","28","us US","R","R","6' 1""","190","Dec 19, 1979","3","24","9","24","10","0","0","0","0","0","0","0","3","7","10","0","14","0","0.2","",""
"Matt Antonelli","23","us US","R","R","6' 1""","195","Apr 8, 1985","1st","21","15","21","18","0","0","0","18","0","0","0","0","0","0","0","3","1","-0.3","",""
"Cha-Seung Baek","28","kr KR","R","R","6' 4""","190","May 29, 1980","4","24","20","23","22","22","0","0","0","0","0","0","0","0","0","0","2","0","0.3","",""
"Josh Banks","25","us US","R","R","6' 3""","215","Jul 18, 1982","2","20","14","18","17","17","0","0","0","0","0","0","0","0","0","0","0","3","0.1","",""
"Josh Bard","30","us US","B","R","6' 3""","225","Mar 30, 1978","7","57","47","57","49","0","49","0","0","0","0","0","0","0","0","0","9","0","-0.2","$2,237,500",""
"Michael Barrett","31","us US","R","R","6' 3""","185","Oct 22, 1976","11","30","29","30","30","0","30","0","0","0","0","0","0","0","0","0","0","0","-0.2","$3,500,000",""
"Heath Bell","30","us US","R","R","6' 3""","235","Sep 29, 1977","5","74","0","70","74","74","0","0","0","0","0","0","0","0","0","0","0","0","0.8","$420,000",""
"Kevin Cameron","28","us US","R","R","6' 0""","195","Dec 15, 1979","2","10","0","10","9","10","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Luke Carlin","27","us US","B","R","5' 10""","190","Dec 20, 1980","1st","36","27","36","36","0","36","0","0","0","0","0","0","0","0","0","1","1","0.1","",""
"Tony Clark","36","us US","B","R","6' 8""","205","Jun 15, 1972","14","70","10","70","1","0","0","1","0","0","0","0","0","0","0","9","60","0","0.1","$900,000",""
