"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Mike Adams","26","us US","R","R","6' 5""","210","Jul 29, 1978","2","13","0","12","13","13","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$331,000",""
"Ricky Bottalico","35","us US","L","R","6' 1""","200","Aug 26, 1969","12","40","0","38","40","40","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$800,000",""
"Russell Branyan","29","us US","L","R","6' 4""","235","Dec 19, 1975","8","85","59","85","64","0","0","5","0","59","0","3","0","0","3","1","22","0","0.2","$800,000",""
"José Capellán","24","do DO","R","R","6' 4""","245","Jan 13, 1981","2","17","0","17","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Chris Capuano","26","us US","L","L","6' 2""","225","Aug 19, 1978","3","35","35","33","35","35","0","0","0","0","0","0","0","0","0","0","0","0","3.1","$340,000",""
"Jeff Cirillo","35","us US","R","R","6' 2""","190","Sep 23, 1969","12","77","41","77","54","0","0","1","3","53","0","0","0","0","0","0","31","0","1.4","$316,000",""
"Brady Clark","32","us US","R","R","6' 2""","195","Apr 18, 1973","6","145","145","145","145","0","0","0","0","0","0","0","145","0","145","0","0","0","2.4","$1,150,000",""
"Nelson Cruz","24","do DO","R","R","6' 2""","230","Jul 1, 1980","1st","8","1","8","8","0","0","0","0","0","0","2","0","6","8","0","0","0","0.0","",""
"Doug Davis","29","us US","R","L","6' 4""","215","Sep 21, 1975","7","35","35","33","35","35","0","0","0","0","0","0","0","0","0","0","0","0","3.6","$2,050,000",""
"Kane Davis","30","us US","R","R","6' 3""","194","Jun 25, 1975","4","15","0","15","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0.5","",""
"Jorge De La Rosa","24","mx MX","L","L","6' 1""","215","Apr 5, 1981","2","38","0","36","38","38","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$317,000",""
"Trent Durrington","29","au AU","R","R","5' 10""","185","Aug 27, 1975","5","28","0","28","1","0","0","0","0","1","0","0","0","0","0","0","17","10","-0.2","",""
"Dana Eveland","21","us US","L","L","6' 1""","235","Oct 29, 1983","1st","27","0","27","27","27","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","",""
"Prince Fielder","21","us US","L","R","5' 11""","275","May 9, 1984","1st","39","7","39","7","0","0","7","0","0","0","0","0","0","0","5","30","0","0.0","",""
"Gary Glover","28","us US","R","R","6' 5""","200","Dec 3, 1976","6","15","11","14","15","15","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$390,000",""
"Bill Hall","25","us US","R","R","6' 0""","210","Dec 28, 1979","4","146","128","146","132","0","0","0","23","59","66","0","0","0","0","0","16","0","3.7","$344,000",""
"J.J. Hardy","22","us US","R","R","6' 1""","200","Aug 19, 1982","1st","124","104","124","119","0","0","0","0","0","119","0","0","0","0","0","6","0","1.8","$316,000",""
"Corey Hart","23","us US","R","R","6' 6""","240","Mar 24, 1982","2","21","14","21","16","0","0","0","0","0","0","2","11","3","16","0","3","2","-0.2","",""
"Rick Helling","34","us US","R","R","6' 3""","215","Dec 15, 1970","11","15","7","15","15","15","0","0","0","0","0","0","0","0","0","0","0","0","1.7","",""
"Wes Helms","29","us US","R","R","6' 4""","230","May 12, 1976","7","95","33","95","50","0","0","16","0","35","0","0","0","0","0","3","50","0","0.9","$2,812,500",""
"Geoff Jenkins","30","us US","L","R","6' 1""","205","Jul 21, 1974","8","148","146","148","144","0","0","0","0","0","0","0","0","144","144","2","2","0","4.6","$7,333,333",""
"Dave Krynzel","23","us US","L","L","6' 1""","180","Nov 7, 1981","2","5","1","5","1","0","0","0","0","0","0","0","1","0","1","0","3","1","-0.2","",""
"Carlos Lee","29","pa PA","R","R","6' 2""","270","Jun 20, 1976","7","162","161","162","162","0","0","0","0","0","0","162","0","0","162","0","0","0","1.0","$8,000,000","All-Star"
"Justin Lehr","27","us US","R","R","6' 2""","205","Aug 3, 1977","2","23","0","23","23","23","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Chris Magruder","28","us US","B","R","5' 11""","200","Apr 26, 1977","5","101","20","101","45","0","0","0","0","0","0","5","9","31","45","0","61","4","-0.6","$325,000",""
"Damian Miller","35","us US","R","R","6' 3""","202","Oct 13, 1969","9","114","104","114","111","0","111","0","0","0","0","0","0","0","0","0","5","0","0.7","$3,250,000",""
"Chad Moeller","30","us US","R","R","6' 3""","207","Feb 18, 1975","6","66","58","66","65","0","65","0","0","0","0","0","0","0","0","0","1","1","-1.5","$700,000",""
"Julio Mosquera","33","pa PA","R","R","6' 0""","185","Jan 29, 1972","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","",""
"Wes Obermueller","28","us US","R","R","6' 2""","195","Dec 22, 1976","4","24","8","22","23","23","0","0","0","0","0","0","0","0","0","0","1","0","-0.2","$342,000",""
