"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Kurt Ainsworth","24","us US","R","R","6' 3""","192","Sep 9, 1978","3","12","11","12","11","11","0","0","0","0","0","0","0","0","0","0","0","1","0.3","$302,000",""
"Edgardo Alfonzo","29","ve VE","R","R","5' 11""","210","Nov 8, 1973","9","142","139","142","139","0","0","0","6","133","0","0","0","0","0","0","3","0","0.3","$4,000,000",""
"Rich Aurilia","31","us US","R","R","6' 0""","170","Sep 2, 1971","9","129","124","129","123","0","0","0","0","0","123","0","0","0","0","1","5","0","0.8","$6,250,000",""
"Manny Aybar","31","do DO","R","R","6' 1""","165","May 4, 1972","7","3","0","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Marvin Benard","32","ni NI","L","L","5' 10""","180","Jan 20, 1971","9","46","13","46","21","0","0","0","0","0","0","17","0","4","21","0","26","1","-0.5","$4,200,000",""
"Barry Bonds","38","us US","L","L","6' 1""","185","Jul 24, 1964","18","130","128","130","123","0","0","0","0","0","0","123","0","0","123","6","2","0","9.2","$15,500,000","All-Star"
"Jim Brower","30","us US","R","R","6' 2""","205","Dec 29, 1972","5","51","5","48","51","51","0","0","0","0","0","0","0","0","0","0","0","0","0.6","",""
"Alberto Castillo","33","do DO","R","R","6' 0""","184","Feb 10, 1970","9","11","3","11","10","0","10","0","0","0","0","0","0","0","0","0","2","0","0.0","",""
"Jason Christiansen","33","us US","R","L","6' 5""","230","Sep 21, 1969","9","40","0","35","40","40","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$2,333,333",""
"Kevin Correia","22","us US","R","R","6' 3""","200","Aug 24, 1980","1st","10","7","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0.6","",""
"José Cruz","29","pr PR","B","R","6' 0""","190","Apr 19, 1974","7","158","152","158","158","0","0","0","0","0","0","0","3","157","158","0","2","0","3.2","$2,500,000",""
"Ray Durham","31","us US","B","R","5' 8""","170","Nov 30, 1971","9","110","101","110","105","0","0","0","105","0","0","0","0","0","0","0","7","0","3.2","$5,200,000",""
"Jason Ellison","25","us US","R","R","5' 10""","180","Apr 4, 1978","1st","7","2","7","4","0","0","0","0","0","0","3","1","0","4","0","1","2","-0.2","",""
