"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Terry Adams","31","us US","R","R","6' 3""","180","Mar 6, 1973","10","19","0","0","19","19","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Abe Alvarez","21","us US","L","L","6' 2""","190","Oct 17, 1982","1st","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Jimmy Anderson","28","us US","L","L","6' 1""","195","Jan 22, 1976","6","5","0","1","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Bronson Arroyo","27","us US","R","R","6' 3""","185","Feb 24, 1977","5","32","29","3","32","32","0","0","0","0","0","0","0","0","0","0","0","0","2.5","$332,500",""
"Pedro Astacio","35","do DO","R","R","6' 2""","174","Nov 28, 1968","13","5","1","0","4","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Mark Bellhorn","29","us US","B","R","6' 1""","195","Aug 23, 1974","7","138","132","138","136","0","0","0","124","16","1","0","0","0","0","1","2","1","3.7","$490,000",""
"Jamie Brown","27","us US","R","R","6' 2""","200","Mar 31, 1977","1st","4","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Ellis Burks","39","us US","R","R","6' 2""","175","Sep 11, 1964","18","11","8","11","0","0","0","0","0","0","0","0","0","0","0","9","3","0","-0.1","$750,000",""
"Orlando Cabrera","29","co CO","R","R","5' 10""","195","Nov 2, 1974","8","58","58","58","57","0","0","0","0","0","57","0","0","0","0","0","0","0","1.8","",""
"Frank Castillo","35","us US","R","R","6' 1""","180","Apr 1, 1969","12","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"César Crespo","25","pr PR","B","R","5' 11""","170","May 23, 1979","3","52","16","52","52","0","0","0","11","0","27","10","7","2","19","0","3","8","-0.4","$309,000",""
"Johnny Damon","30","us US","L","L","6' 2""","205","Nov 5, 1973","10","150","146","150","148","0","0","0","0","0","0","0","148","0","148","1","3","1","4.3","$8,000,000",""
"Brian Daubach","32","us US","L","R","6' 1""","201","Feb 11, 1972","7","30","19","30","21","0","0","14","0","0","0","6","0","1","7","0","9","1","0.1","$500,000",""
