"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Lane Adams","24","us US","R","R","6' 4""","190","Nov 13, 1989","1st","6","0","6","2","0","0","0","0","0","0","2","2","0","2","2","0","4","-0.1","",""
"Nori Aoki","32","jp JP","L","R","5' 9""","180","Jan 5, 1982","3","132","126","132","120","0","0","0","0","0","0","5","0","119","120","9","3","3","1.1","$1,950,000",""
"Aaron Brooks","24","us US","R","R","6' 4""","230","Apr 27, 1990","1st","2","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","",""
"Francisley Bueno","33","cu CU","L","L","5' 11""","205","Mar 5, 1981","4","30","0","2","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$504,500",""
"Billy Butler","28","us US","R","R","6' 0""","260","Apr 18, 1986","8","151","143","151","37","0","0","37","0","0","0","0","0","0","0","108","8","0","-0.1","$8,000,000",""
"Lorenzo Cain","28","us US","R","R","6' 2""","214","Apr 13, 1986","5","133","122","133","133","0","0","0","0","0","0","0","93","77","133","1","0","3","4.4","$546,000",""
"Bruce Chen","37","pa PA","L","L","6' 2""","215","Jun 19, 1977","16","13","7","0","13","13","0","0","0","0","0","0","0","0","0","0","0","0","-1.1","$3,000,000",""
"Pedro Ciriaco","28","do DO","R","R","6' 0""","180","Sep 27, 1985","5","25","11","25","18","0","0","0","13","3","2","0","0","0","0","4","1","9","-0.1","$513,500",""
"Casey Coleman","26","us US","L","R","6' 0""","185","Jul 3, 1987","4","10","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Louis Coleman","28","us US","R","R","6' 4""","205","Apr 4, 1986","4","31","0","2","31","31","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$537,000",""
"Tim Collins","24","us US","L","L","5' 7""","166","Aug 21, 1989","4","22","0","1","22","22","0","0","0","0","0","0","0","0","0","0","0","0","0.2","$1,362,500",""
"Christian Colón","25","pr PR","R","R","5' 10""","215","May 14, 1989","1st","21","11","21","17","0","0","0","11","5","2","0","0","0","0","2","4","3","0.8","",""
"Aaron Crow","27","us US","R","R","6' 3""","195","Nov 10, 1986","4","67","0","5","67","67","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$1,475,000",""
"Wade Davis","28","us US","R","R","6' 5""","225","Sep 7, 1985","6","71","0","6","71","71","0","0","0","0","0","0","0","0","0","0","0","0","3.8","$4,800,000",""
"Scott Downs","38","us US","L","L","6' 2""","215","Mar 17, 1976","13","17","0","0","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Danny Duffy","25","us US","L","L","6' 3""","205","Dec 21, 1988","4","31","25","3","30","31","0","0","0","0","0","0","0","0","0","0","0","0","3.8","",""
"Jarrod Dyson","29","us US","L","R","5' 9""","165","Aug 15, 1984","5","120","66","120","108","0","0","0","0","0","0","3","106","0","108","3","3","18","2.3","$530,000",""
"Alcides Escobar","27","ve VE","R","R","6' 1""","205","Dec 16, 1986","7","162","162","162","162","0","0","0","0","0","162","0","0","0","0","0","0","0","2.7","$3,000,000",""
"Brandon Finnegan","21","us US","L","L","5' 11""","216","Apr 14, 1993","1st","7","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Jason Frasor","36","us US","R","R","5' 9""","180","Aug 9, 1977","11","23","0","2","23","23","0","0","0","0","0","0","0","0","0","0","0","0","0.6","",""
"Johnny Giavotella","26","us US","R","R","5' 8""","185","Jul 10, 1987","4","12","10","12","12","0","0","0","12","0","0","0","0","0","0","0","0","0","0.0","$508,575",""
"Alex Gordon","30","us US","L","R","6' 1""","220","Feb 10, 1984","8","156","155","156","156","0","0","0","0","0","0","156","0","0","156","0","0","0","6.1","$10,000,000","All-Star"
"Terrance Gore","23","us US","R","R","5' 7""","160","Jun 8, 1991","1st","11","0","11","2","0","0","0","0","0","0","2","0","0","2","4","0","9","0.0","",""
"Jeremy Guthrie","35","us US","R","R","6' 1""","205","Apr 8, 1979","11","33","32","3","32","32","0","0","0","0","0","0","0","0","0","0","0","1","1.3","$8,000,000",""
"Brett Hayes","30","us US","R","R","6' 1""","210","Feb 13, 1984","6","27","14","27","27","0","27","0","0","0","0","0","0","0","0","0","0","2","-0.8","$630,000",""
"Liam Hendriks","25","au AU","R","R","6' 0""","235","Feb 10, 1989","4","6","3","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Kelvin Herrera","24","do DO","R","R","5' 10""","220","Dec 31, 1989","4","70","0","4","70","70","0","0","0","0","0","0","0","0","0","0","0","0","2.9","$522,500",""
"Greg Holland","28","us US","R","R","5' 10""","210","Nov 20, 1985","5","65","0","6","65","65","0","0","0","0","0","0","0","0","0","0","0","0","2.6","$4,675,000","All-Star"
"Eric Hosmer","24","us US","L","L","6' 4""","226","Oct 24, 1989","4","131","126","131","130","0","0","130","0","0","0","0","0","0","0","0","1","1","0.8","$3,600,000",""
"Raúl Ibañez","42","us US","L","R","6' 2""","225","Jun 2, 1972","19","33","22","33","13","0","0","3","0","0","0","6","0","5","10","15","10","0","-0.6","",""
"Omar Infante","32","ve VE","R","R","5' 11""","195","Dec 26, 1981","13","135","134","135","134","0","0","0","134","0","0","0","0","0","0","0","1","0","0.5","$5,000,000",""
"Donnie Joseph","26","us US","L","L","6' 3""","190","Nov 1, 1987","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Erik Kratz","34","us US","R","R","6' 4""","250","Jun 15, 1980","5","13","6","13","11","0","11","0","0","0","0","0","0","0","0","2","3","0","0.1","",""
"Michael Mariot","25","us US","R","R","6' 0""","190","Oct 20, 1988","1st","17","0","0","17","17","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","",""
"Justin Marks","26","us US","L","L","6' 3""","205","Jan 12, 1988","1st","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Justin Maxwell","30","us US","R","R","6' 4""","225","Nov 6, 1983","6","20","12","20","14","0","0","0","0","0","0","1","6","7","14","3","3","4","-1.0","$1,325,000",""
"Mike Moustakas","25","us US","L","R","6' 0""","230","Sep 11, 1988","4","140","126","140","138","0","0","0","0","138","0","0","0","0","0","0","4","0","0.1","$549,000",""
"Jayson Nix","31","us US","R","R","5' 11""","195","Aug 26, 1982","7","7","2","7","7","0","0","1","0","4","2","0","0","0","0","0","0","1","-0.2","",""
"Jimmy Paredes","25","do DO","B","R","6' 3""","230","Nov 25, 1988","4","9","2","9","5","0","0","0","2","3","0","0","0","0","0","3","0","4","-0.2","",""
"Carlos Peguero","27","do DO","L","L","6' 5""","260","Feb 22, 1987","4","4","2","4","4","0","0","0","0","0","0","0","0","4","4","0","0","0","0.0","",""
"Francisco Peña","24","do DO","R","R","6' 2""","230","Oct 12, 1989","1st","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Salvador Pérez","24","ve VE","R","R","6' 3""","255","May 10, 1990","4","150","147","150","146","0","146","0","0","0","0","0","0","0","0","4","2","0","3.6","$1,500,000","All-Star"
"Wilking Rodríguez","24","ve VE","R","R","6' 1""","225","Mar 2, 1990","1st","2","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"James Shields","32","us US","R","R","6' 3""","210","Dec 20, 1981","9","34","34","3","34","34","0","0","0","0","0","0","0","0","0","0","0","0","3.8","$13,500,000",""
"Danny Valencia","29","us US","R","R","6' 2""","210","Sep 19, 1984","5","36","30","36","31","0","0","0","6","26","0","0","0","0","0","2","3","1","0.3","$1,065,000",""
"Jason Vargas","31","us US","L","L","6' 0""","215","Feb 2, 1983","9","30","30","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","2.7","$7,000,000",""
"Yordano Ventura","23","do DO","R","R","6' 0""","195","Jun 3, 1991","2","31","30","2","31","31","0","0","0","0","0","0","0","0","0","0","0","0","3.4","$500,500",""
"Josh Willingham","35","us US","R","R","6' 2""","230","Feb 17, 1979","11","24","19","24","1","0","0","0","0","0","0","0","0","1","1","21","5","0","0.2","",""
"Name","Age","","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","1B","2B","3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary",""
