"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Winston Abreu","32","do DO","R","R","6' 2""","170","Apr 5, 1977","3","2","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Willy Aybar","26","do DO","B","R","5' 11""","205","Mar 9, 1983","4","105","72","105","70","0","0","31","28","18","0","0","0","0","0","21","26","0","-0.2","$975,000",""
"Grant Balfour","31","au AU","R","R","6' 2""","200","Dec 30, 1977","6","73","0","7","73","73","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$1,400,000",""
"Jason Bartlett","29","us US","R","R","6' 0""","190","Oct 30, 1979","6","137","136","137","134","0","0","0","0","0","134","0","0","0","0","3","0","0","6.2","$1,981,250","All-Star"
"Jeff Bennett","29","us US","R","R","6' 3""","200","Jun 10, 1980","4","11","0","1","11","11","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Chad Bradford","34","us US","R","R","6' 5""","205","Sep 14, 1974","12","21","0","0","20","20","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$3,666,666",""
"Reid Brignac","23","us US","L","R","6' 2""","197","Jan 16, 1986","2","31","24","31","31","0","0","0","3","0","28","0","0","0","0","0","4","1","0.2","$400,400",""
"Pat Burrell","32","us US","R","R","6' 4""","235","Oct 10, 1976","10","122","113","122","2","0","0","0","0","0","0","1","0","1","2","112","9","0","-0.8","$7,000,000",""
"Randy Choate","33","us US","L","L","6' 1""","205","Sep 5, 1975","9","61","0","4","61","61","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$400,000",""
"Lance Cormier","28","us US","R","R","6' 1""","200","Aug 19, 1980","6","53","0","4","53","53","0","0","0","0","0","0","0","0","0","0","0","0","1.1","$675,000",""
"Carl Crawford","27","us US","L","L","6' 2""","230","Aug 5, 1981","8","156","150","156","154","0","0","0","0","0","0","154","0","0","154","1","5","1","5.0","$8,250,000","All-Star"
"Wade Davis","23","us US","R","R","6' 5""","225","Sep 7, 1985","1st","6","6","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$400,000",""
"Joe Dillon","33","us US","R","R","6' 2""","210","Aug 2, 1975","4","15","7","15","5","0","0","0","2","3","0","0","0","0","0","8","6","2","0.2","",""
"Matt Garza","25","us US","R","R","6' 4""","220","Nov 26, 1983","4","32","32","1","32","32","0","0","0","0","0","0","0","0","0","0","0","0","3.6","$433,300",""
"Gabe Gross","29","us US","L","R","6' 3""","200","Oct 21, 1979","6","115","71","115","100","0","0","0","0","0","0","0","0","100","100","8","32","2","0.8","$1,255,000",""
"Michel Hernández","30","cu CU","R","R","6' 0""","215","Aug 12, 1978","3","35","29","35","35","0","35","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"J.P. Howell","26","us US","L","L","6' 0""","180","Apr 25, 1983","5","69","0","6","69","69","0","0","0","0","0","0","0","0","0","0","0","0","1.8","$433,700",""
"Jason Isringhausen","36","us US","R","R","6' 3""","235","Sep 7, 1972","14","9","0","1","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0.2","$750,000",""
"Akinori Iwamura","30","jp JP","L","R","5' 9""","200","Feb 9, 1979","3","69","63","69","67","0","0","0","67","1","0","0","0","0","0","0","3","0","1.3","$3,250,000",""
"Matt Joyce","24","us US","L","R","6' 2""","194","Aug 3, 1984","2","11","9","11","9","0","0","0","0","0","0","0","4","5","9","1","2","0","-0.2","$410,400",""
"Gabe Kapler","33","us US","R","R","6' 2""","190","Jul 31, 1975","11","99","66","99","88","0","0","0","0","0","0","14","12","66","88","4","17","8","0.5","$1,000,018",""
"Scott Kazmir","25","us US","L","L","6' 0""","185","Jan 24, 1984","6","20","20","0","20","20","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","$6,000,000",""
"Evan Longoria","23","us US","R","R","6' 1""","213","Oct 7, 1985","2","157","153","157","151","0","0","0","0","151","0","0","0","0","0","3","3","0","7.0","$550,000","All-Star"
"Dioner Navarro","25","ve VE","B","R","5' 9""","215","Feb 9, 1984","6","115","105","115","113","0","113","0","0","0","0","0","0","0","0","0","4","1","-0.4","$2,100,000",""
"Joe Nelson","34","us US","R","R","6' 2""","185","Oct 25, 1974","5","42","0","4","42","42","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$1,300,000",""
"Jeff Niemann","26","us US","R","R","6' 9""","285","Feb 28, 1983","2","31","30","3","31","31","0","0","0","0","0","0","0","0","0","0","0","0","2.3","$1,290,000",""
"Carlos Peña","31","do DO","L","L","6' 2""","225","May 17, 1978","9","135","130","135","133","0","0","133","0","0","0","0","0","0","0","0","3","0","3.1","$8,000,000","All-Star"
"Troy Percival","39","us US","R","R","6' 3""","200","Aug 9, 1969","14","14","0","1","14","14","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$4,445,000",""
"Fernando Perez","26","us US","B","R","6' 1""","195","Apr 23, 1983","2","18","11","18","14","0","0","0","0","0","0","5","8","1","14","3","0","4","-0.3","$402,800",""
"David Price","23","us US","L","L","6' 5""","215","Aug 26, 1985","2","23","23","1","23","23","0","0","0","0","0","0","0","0","0","0","0","0","0.9","$750,000",""
"Chris Richard","35","us US","L","L","6' 2""","185","Jun 7, 1974","5","13","5","13","13","0","0","13","0","0","0","0","0","0","0","0","0","0","-0.5","",""
"Shawn Riggans","28","us US","R","R","6' 2""","200","Jul 25, 1980","4","7","3","7","7","0","7","0","0","0","0","0","0","0","0","0","0","0","-0.1","$413,900",""
"James Shields","27","us US","R","R","6' 3""","210","Dec 20, 1981","4","33","33","2","33","33","0","0","0","0","0","0","0","0","0","0","0","0","1.9","$1,500,000",""
"Brian Shouse","40","us US","L","L","5' 11""","180","Sep 26, 1968","10","45","0","1","45","45","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$1,350,000",""
"Andy Sonnanstine","26","us US","L","R","6' 3""","190","Mar 18, 1983","3","25","18","6","22","22","0","0","0","0","0","0","0","0","0","0","2","1","-1.8","$430,100",""
"Russ Springer","40","us US","R","R","6' 4""","195","Nov 7, 1968","17","26","0","1","26","26","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Dale Thayer","28","us US","R","R","6' 0""","210","Dec 17, 1980","1st","11","0","1","11","11","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$400,000",""
"B.J. Upton","24","us US","R","R","6' 3""","185","Aug 21, 1984","5","144","141","144","144","0","0","0","0","0","0","0","144","0","144","0","2","0","1.1","$435,000",""
"Dan Wheeler","31","us US","R","R","6' 3""","220","Dec 10, 1977","10","69","0","6","69","69","0","0","0","0","0","0","0","0","0","0","0","0","1.0","$3,200,000",""
"Gregg Zaun","38","us US","B","R","5' 10""","170","Apr 14, 1971","15","34","25","34","29","0","29","0","0","0","0","0","0","0","0","0","8","0","0.3","",""
"Ben Zobrist","28","us US","B","R","6' 3""","210","May 26, 1981","4","152","135","152","149","0","0","3","91","1","13","9","7","59","70","1","14","1","8.6","$415,900","All-Star"
"Name","Age","","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","1B","2B","3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary",""
