"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Yency Almonte","29","us US","R","R","6' 5""","223","Jun 4, 1994","6","49","0","0","49","49","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$1,500,000",""
"Austin Barnes","33","us US","R","R","5' 10""","187","Dec 28, 1989","9","59","52","59","54","0","53","0","1","0","0","0","0","0","0","1","6","0","-1.1","$3,500,000",""
"Mookie Betts","30","us US","R","R","5' 9""","180","Oct 7, 1992","10","152","151","152","152","0","0","0","70","0","16","0","0","107","107","0","1","0","8.3","$25,416,667","All-Star"
"Phil Bickford","27","us US","R","R","6' 4""","200","Jul 10, 1995","4","36","0","0","36","36","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$740,000",""
"Ryan Brasier","35","us US","R","R","6' 0""","223","Aug 26, 1987","7","39","0","1","39","39","0","0","0","0","0","0","0","0","0","0","0","0","1.7","",""
"Justin Bruihl","26","us US","L","L","6' 2""","215","Jun 26, 1997","3","20","0","0","20","20","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Michael Busch","25","us US","L","R","6' 1""","210","Nov 9, 1997","1st","27","18","27","19","0","0","4","1","13","0","1","0","0","1","8","3","0","-0.5","",""
"Dylan Covey","31","us US","R","R","6' 1""","215","Aug 14, 1991","5","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Tyler Cyr","30","us US","R","R","6' 1""","205","May 5, 1993","2","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Jonny DeLuca","24","us US","R","R","6' 0""","200","Jul 10, 1998","1st","24","10","24","21","0","0","0","0","0","0","9","8","7","21","2","8","3","0.3","",""
"Caleb Ferguson","26","us US","R","L","6' 3""","226","Jul 2, 1996","5","68","7","2","68","68","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$1,100,000",""
"Freddie Freeman","33","us US","L","R","6' 5""","220","Sep 12, 1989","14","161","161","161","161","0","0","161","0","0","0","0","0","0","0","0","0","0","6.5","$27,000,000","All-Star"
"Tony Gonsolin","29","us US","R","R","6' 3""","205","May 14, 1994","5","20","20","0","20","20","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$3,250,000",""
"Victor González","27","mx MX","L","L","6' 0""","180","Nov 16, 1995","3","34","1","2","34","34","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Brusdar Graterol","24","ve VE","R","R","6' 1""","265","Aug 26, 1998","5","68","1","1","68","68","0","0","0","0","0","0","0","0","0","0","0","0","2.5","$1,225,000",""
"Michael Grove","26","us US","R","R","6' 3""","200","Dec 18, 1996","2","18","12","0","18","18","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","$722,500",""
"Enrique Hernández","31","pr PR","R","R","5' 11""","195","Aug 24, 1991","10","54","42","54","54","0","0","10","15","12","10","11","9","4","22","0","6","1","0.5","",""
"Yonny Hernández","25","ve VE","B","R","5' 9""","140","May 4, 1998","3","14","4","14","11","1","0","0","8","3","0","0","0","0","0","0","5","0","-0.1","",""
"Jason Heyward","33","us US","L","L","6' 5""","240","Aug 9, 1989","14","124","98","124","112","0","0","6","0","0","0","7","23","90","109","6","20","0","1.9","$720,000",""
"Bryan Hudson","26","us US","L","L","6' 8""","220","May 8, 1997","1st","6","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Daniel Hudson","36","us US","R","R","6' 3""","215","Mar 9, 1987","14","3","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0.2","$6,500,000",""
"Kyle Hurt","25","us US","R","R","6' 3""","240","May 30, 1998","1st","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Andre Jackson","27","us US","R","R","6' 3""","210","May 1, 1996","3","7","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$722,500",""
"Joe Kelly","35","us US","R","R","6' 1""","174","Jun 9, 1988","12","11","0","0","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$9,000,000",""
"Clayton Kershaw","35","us US","L","L","6' 4""","225","Mar 19, 1988","16","24","24","0","24","24","0","0","0","0","0","0","0","0","0","0","0","0","3.8","$20,000,000","All-Star"
"Adam Kolarek","34","us US","L","L","6' 3""","215","Jan 14, 1989","7","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Lance Lynn","36","us US","B","R","6' 5""","280","May 12, 1987","12","11","11","0","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$18,500,000",""
"Jake Marisnick","32","us US","R","R","6' 4""","220","Mar 30, 1991","11","4","0","4","4","0","0","0","0","0","0","0","4","0","4","0","3","0","0.0","",""
