"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Collin Balester","23","us US","R","R","6' 4""","190","Jun 6, 1986","2","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$410,000",""
"Josh Bard","31","us US","B","R","6' 3""","225","Mar 30, 1978","8","90","71","90","79","0","79","0","0","0","0","0","0","0","0","0","15","0","-1.2","$1,600,000",""
"Joe Beimel","32","us US","L","L","6' 3""","205","Apr 19, 1977","9","45","0","39","45","45","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$2,000,000",""
"Ronnie Belliard","34","us US","R","R","5' 9""","210","Apr 7, 1975","12","86","39","86","58","0","0","15","50","2","0","0","0","0","0","0","35","1","0.2","$1,900,000",""
"Jason Bergmann","27","us US","R","R","6' 3""","220","Sep 25, 1981","5","56","0","55","56","56","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$439,000",""
"Roger Bernadina","25","cw CW","L","L","6' 2""","210","Jun 12, 1984","2","3","1","3","3","0","0","0","0","0","0","1","1","1","3","0","0","0","0.1","$400,000",""
"Jamie Burke","37","us US","R","R","6' 0""","195","Sep 24, 1971","7","6","3","6","6","0","6","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Sean Burnett","26","us US","L","L","5' 11""","185","Sep 17, 1982","3","33","0","33","33","33","0","0","0","0","0","0","0","0","0","0","0","0","0.6","",""
"Daniel Cabrera","28","do DO","R","R","6' 7""","225","May 28, 1981","6","9","8","9","9","9","0","0","0","0","0","0","0","0","0","0","0","0","-1.1","$2,600,000",""
"Alex Cintrón","30","pr PR","B","R","6' 2""","210","Dec 17, 1978","9","21","2","21","3","0","0","0","2","0","2","0","0","0","0","0","18","0","-0.6","",""
"Tyler Clippard","24","us US","R","R","6' 3""","200","Feb 14, 1985","3","41","0","41","41","41","0","0","0","0","0","0","0","0","0","0","0","0","1.3","$400,000",""
"Jesús Colomé","31","do DO","R","R","6' 2""","240","Dec 23, 1977","9","16","0","14","15","16","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","",""
"Ian Desmond","23","us US","R","R","6' 3""","217","Sep 20, 1985","1st","21","20","21","20","0","0","0","5","0","17","0","0","1","1","0","1","0","0.1","$400,000",""
"Ross Detwiler","23","us US","R","L","6' 5""","210","Mar 6, 1986","2","15","14","13","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0.5","$400,000",""
"Elijah Dukes","25","us US","R","R","6' 2""","225","Jun 26, 1984","3","107","94","107","100","0","0","0","0","0","0","5","35","65","100","0","7","2","-0.3","$415,500",""
"Adam Dunn","29","us US","L","R","6' 6""","285","Nov 9, 1979","9","159","155","159","150","0","0","67","0","0","0","62","0","22","84","6","4","0","-0.4","$8,000,000",""
"Marco Estrada","25","mx MX","R","R","6' 0""","180","Jul 5, 1983","2","4","1","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$400,000",""
"Jesús Flores","24","ve VE","R","R","6' 1""","210","Oct 26, 1984","3","29","23","29","24","0","24","0","0","0","0","0","0","0","0","0","6","0","0.7","$415,500",""
"Víctor Gárate","24","ve VE","L","L","6' 1""","210","Sep 25, 1984","1st","4","0","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Alberto González","26","ve VE","R","R","5' 10""","195","Apr 18, 1983","3","105","71","105","93","0","0","0","55","3","41","0","0","0","0","1","13","5","-0.3","$400,000",""
"Cristian Guzmán","31","do DO","B","R","6' 0""","180","Mar 21, 1978","10","135","117","135","117","0","0","0","0","0","117","0","0","0","0","2","17","0","1.6","$8,000,000",""
"Joel Hanrahan","27","us US","R","R","6' 4""","255","Oct 6, 1981","3","34","0","32","34","34","0","0","0","0","0","0","0","0","0","0","0","0","-1.1","$420,000",""
"Willie Harris","31","us US","L","R","5' 9""","195","Jun 22, 1978","9","137","81","137","115","0","0","0","19","4","0","45","63","1","98","0","27","3","0.1","$1,500,000",""
"Anderson Hernández","26","do DO","B","R","5' 9""","190","Oct 30, 1982","5","77","57","77","67","0","0","0","66","0","0","1","0","0","1","0","14","0","0.3","$400,000",""
"Liván Hernández","34","cu CU","R","R","6' 2""","245","Feb 20, 1975","14","8","8","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0.4","",""
"Mike Hinckley","26","us US","R","L","6' 3""","195","Oct 5, 1982","2","14","0","14","14","14","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$400,000",""
"Nick Johnson","30","us US","L","L","6' 3""","235","Sep 19, 1978","8","98","92","98","96","0","0","96","0","0","0","0","0","0","0","0","2","0","1.1","$5,500,000",""
"Austin Kearns","29","us US","R","R","6' 3""","240","May 20, 1980","8","80","41","80","57","0","0","0","0","0","0","0","3","54","57","0","29","1","-0.4","$8,000,000",""
"Logan Kensing","26","us US","R","R","6' 1""","190","Jul 3, 1982","6","26","0","26","26","26","0","0","0","0","0","0","0","0","0","0","0","0","-0.9","",""
"John Lannan","24","us US","L","L","6' 4""","235","Sep 27, 1984","3","33","33","31","33","33","0","0","0","0","0","0","0","0","0","0","0","0","3.4","$424,000",""
"Wil Ledezma","28","ve VE","L","L","6' 4""","225","Jan 21, 1981","7","5","0","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$750,000",""
"Mike MacDougal","32","us US","B","R","6' 4""","180","Mar 5, 1977","9","52","0","47","52","52","0","0","0","0","0","0","0","0","0","0","0","0","0.4","",""
"J.D. Martin","26","us US","R","R","6' 4""","220","Jan 2, 1983","1st","16","15","16","15","15","0","0","0","0","0","0","0","0","0","0","0","1","1.0","",""
"Shairon Martis","22","cw CW","R","R","6' 1""","225","Mar 30, 1987","2","15","15","13","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$400,000",""
"Justin Maxwell","25","us US","R","R","6' 4""","225","Nov 6, 1983","2","40","21","40","36","0","0","0","0","0","0","2","32","2","36","0","5","5","0.7","$400,000",""
"Lastings Milledge","24","us US","R","R","5' 11""","210","Apr 5, 1985","4","7","5","7","5","0","0","0","0","0","0","0","5","0","5","0","2","0","-0.5","$452,000",""
"Garrett Mock","26","us US","R","R","6' 4""","230","Apr 25, 1983","2","28","15","28","28","28","0","0","0","0","0","0","0","0","0","0","0","0","-1.0","$400,000",""
"Nyjer Morgan","28","us US","L","L","5' 10""","180","Jul 2, 1980","3","49","47","49","47","0","0","0","0","0","0","0","47","0","47","0","1","1","1.6","",""
"Mike Morse","27","us US","R","R","6' 5""","245","Mar 22, 1982","5","32","7","32","14","0","0","11","0","1","0","2","0","3","5","0","19","0","0.4","$407,000",""
"Wil Nieves","31","pr PR","R","R","5' 11""","190","Sep 25, 1977","6","72","65","72","71","0","71","0","0","0","0","0","0","0","0","0","2","2","0.0","$445,000",""
"Scott Olsen","25","us US","L","L","6' 4""","200","Jan 12, 1984","5","11","11","11","11","11","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$2,800,000",""
"Pete Orr","30","ca CA","L","R","6' 1""","195","Jun 8, 1979","5","27","18","27","22","0","0","0","18","4","0","0","0","1","1","0","8","0","0.4","",""
"Jorge Padilla","29","pr PR","R","R","6' 2""","205","Aug 11, 1979","1st","29","3","29","13","0","0","0","0","0","0","7","1","5","13","0","14","4","-0.6","",""
"Corey Patterson","29","us US","L","R","5' 10""","180","Aug 13, 1979","10","5","3","5","4","0","0","0","0","0","0","0","2","2","4","0","1","0","0.0","",""
"Saúl Rivera","31","pr PR","B","R","5' 10""","180","Dec 7, 1977","4","30","0","30","30","30","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$475,000",""
"Zack Segovia","26","us US","R","R","6' 2""","245","Apr 11, 1983","2","8","0","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Steven Shell","26","us US","R","R","6' 4""","215","Mar 10, 1983","2","4","0","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$425,000",""
"Jorge Sosa","31","do DO","R","R","6' 2""","220","Apr 28, 1978","8","18","0","18","18","18","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Craig Stammen","25","us US","R","R","6' 2""","228","Mar 9, 1984","1st","20","19","18","19","19","0","0","0","0","0","0","0","0","0","0","0","1","0.4","",""
"Julián Tavárez","36","do DO","L","R","6' 2""","165","May 22, 1973","17","42","0","38","42","42","0","0","0","0","0","0","0","0","0","0","0","0","-0.7","$500,000",""
"Ron Villone","39","us US","L","L","6' 3""","245","Jan 16, 1970","15","63","0","58","63","63","0","0","0","0","0","0","0","0","0","0","0","0","0.4","",""
"Kip Wells","32","us US","R","R","6' 3""","205","Apr 21, 1977","11","23","0","23","23","23","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","",""
"Josh Willingham","30","us US","R","R","6' 2""","230","Feb 17, 1979","6","133","115","133","118","0","0","1","0","0","0","87","0","35","118","0","17","0","2.5","$2,950,000",""
