"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Miguel Aguilar","29","mx MX","L","L","5' 8""","194","Sep 26, 1991","1st","9","0","7","9","9","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Nick Ahmed","31","us US","R","R","6' 2""","201","Mar 15, 1990","8","129","118","129","127","0","0","0","0","0","127","0","0","0","0","0","6","0","0.7","$7,875,000",""
"Seth Beer","24","us US","L","R","6' 0""","225","Sep 18, 1996","1st","5","3","5","1","0","0","1","0","0","0","0","0","0","0","3","2","0","0.1","",""
"Ryan Buchter","34","us US","L","L","6' 4""","230","Feb 13, 1987","7","18","0","17","18","18","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$100,000",""
"J.B. Bukauskas","24","us US","R","R","6' 0""","208","Oct 11, 1996","1st","21","0","21","21","21","0","0","0","0","0","0","0","0","0","0","0","0","-0.9","",""
"Madison Bumgarner","31","us US","R","L","6' 4""","240","Aug 1, 1989","13","28","26","25","26","26","0","0","0","0","0","0","0","0","0","0","2","0","1.7","$19,000,000",""
"Asdrúbal Cabrera","35","ve VE","B","R","6' 0""","235","Nov 13, 1985","15","90","69","90","72","2","0","16","0","62","1","0","0","0","0","2","19","0","0.9","$1,750,000",""
"Kole Calhoun","33","us US","L","L","5' 10""","205","Oct 14, 1987","10","51","39","51","39","0","0","0","0","0","0","0","0","39","39","3","12","0","-0.1","$8,000,000",""
"Humberto Castellanos","23","mx MX","R","R","5' 11""","222","Apr 3, 1998","2","14","7","11","14","14","0","0","0","0","0","0","0","0","0","0","0","0","0.5","",""
"Taylor Clarke","28","us US","R","R","6' 4""","210","May 13, 1993","3","43","0","43","43","43","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Tyler Clippard","36","us US","R","R","6' 3""","200","Feb 14, 1985","15","26","0","23","26","26","0","0","0","0","0","0","0","0","0","0","0","0","0.6","$1,750,000",""
"Stefan Crichton","29","us US","R","R","6' 3""","208","Feb 29, 1992","4","31","0","30","31","31","0","0","0","0","0","0","0","0","0","0","0","0","-0.7","",""
"Brett de Geus","23","us US","R","R","6' 2""","190","Nov 4, 1997","1st","28","0","27","28","28","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","",""
"Chris Devenski","30","us US","R","R","6' 3""","211","Nov 13, 1990","6","8","0","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$1,000,000",""
"Jon Duplantier","26","us US","L","R","6' 4""","229","Jul 11, 1994","2","4","4","3","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","",""
"Drew Ellis","25","us US","R","R","6' 3""","205","Dec 1, 1995","1st","28","19","28","21","0","0","0","4","17","0","0","0","0","0","0","7","1","-0.7","",""
"Eduardo Escobar","32","ve VE","B","R","5' 10""","193","Jan 5, 1989","11","98","92","98","96","0","0","0","42","65","1","0","0","0","0","0","6","0","2.1","$7,666,667","All-Star"
"Stuart Fairchild","25","us US","R","R","6' 0""","205","Mar 17, 1996","1st","12","4","12","8","0","0","0","0","0","0","2","5","1","8","0","5","1","0.0","",""
"Jake Faria","27","us US","R","R","6' 4""","238","Jul 30, 1993","4","24","3","24","23","23","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Seth Frankoff","32","us US","R","R","6' 5""","206","Aug 27, 1988","3","4","3","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Luis Frías","23","do DO","R","R","6' 3""","245","May 23, 1998","1st","3","0","2","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Zac Gallen","25","us US","R","R","6' 2""","189","Aug 3, 1995","3","23","23","22","23","23","0","0","0","0","0","0","0","0","0","0","0","0","2.3","",""
"Tyler Gilbert","27","us US","L","L","6' 3""","223","Dec 22, 1993","1st","9","6","8","9","9","0","0","0","0","0","0","0","0","0","0","0","0","1.0","",""
"Kevin Ginkel","27","us US","L","R","6' 4""","235","Mar 24, 1994","3","32","0","31","32","32","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","",""
"Jake Hager","28","us US","R","R","6' 1""","170","Mar 4, 1993","1st","9","5","9","5","0","0","0","5","0","1","0","0","0","0","0","4","0","0.1","",""
"Nick Heath","27","us US","L","L","6' 1""","190","Nov 27, 1993","2","20","9","20","18","0","0","0","0","0","0","0","18","0","18","0","1","3","-0.4","",""
"Bryan Holaday","33","us US","R","R","6' 0""","203","Nov 19, 1987","10","13","10","13","10","1","10","0","0","0","0","0","0","0","0","0","3","0","-0.1","$100,000",""
"Carson Kelly","26","us US","R","R","6' 2""","212","Jul 14, 1994","6","98","80","98","91","0","91","0","0","0","0","0","0","0","0","0","18","0","2.2","$1,700,000",""
"Merrill Kelly","32","us US","R","R","6' 2""","202","Oct 14, 1988","3","27","27","27","27","27","0","0","0","0","0","0","0","0","0","0","0","0","2.3","$4,250,000",""
"Domingo Leyba","25","do DO","B","R","5' 8""","205","Sep 11, 1995","2","13","5","13","7","0","0","0","7","1","0","0","0","0","0","0","6","0","-0.5","",""
"Tim Locastro","28","us US","R","R","6' 1""","200","Jul 14, 1992","5","55","26","55","38","0","0","0","0","0","0","6","27","9","38","0","16","8","-0.8","",""
"Yoan López","28","cu CU","R","R","6' 3""","208","Jan 2, 1993","4","13","0","13","13","13","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Joe Mantiply","30","us US","R","L","6' 4""","219","Mar 1, 1991","4","57","0","53","57","57","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Ketel Marte","27","do DO","B","R","6' 1""","210","Oct 12, 1993","7","90","82","90","86","0","0","0","20","0","0","0","71","0","71","0","8","0","1.8","$6,400,000",""
"Corbin Martin","25","us US","R","R","6' 2""","225","Dec 28, 1995","2","5","3","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","",""
"Wyatt Mathisen","27","us US","R","R","6' 0""","217","Dec 30, 1993","2","23","8","23","16","1","0","13","0","4","0","2","0","0","2","0","11","0","-0.1","",""
"Jake McCarthy","23","us US","L","L","6' 2""","215","Jul 30, 1997","1st","24","18","24","19","0","0","0","0","0","0","0","14","6","19","0","5","1","0.4","",""
"Humberto Mejía","24","pa PA","R","R","6' 4""","244","Mar 3, 1997","2","5","5","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Keury Mella","27","do DO","R","R","6' 2""","234","Aug 2, 1993","5","2","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Matt Peacock","27","us US","R","R","6' 1""","185","Feb 27, 1994","1st","35","8","33","35","35","0","0","0","0","0","0","0","0","0","0","0","0","0.4","",""
"David Peralta","33","ve VE","L","L","6' 1""","210","Aug 14, 1987","8","150","124","150","137","1","0","0","0","0","0","137","0","0","137","1","20","1","1.0","$7,500,000",""
"Geraldo Perdomo","21","do DO","B","R","6' 2""","203","Oct 22, 1999","1st","11","9","11","10","0","0","0","0","0","10","0","0","0","0","0","1","0","0.3","",""
"Sean Poppen","27","us US","R","R","6' 3""","210","Mar 15, 1994","3","20","0","17","20","20","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Noé Ramirez","31","us US","R","R","6' 3""","205","Dec 22, 1989","7","36","0","30","36","36","0","0","0","0","0","0","0","0","0","0","0","0","0.8","",""
"Henry Ramos","29","pr PR","B","R","6' 0""","215","Apr 15, 1992","1st","18","11","18","12","0","0","0","0","0","0","5","0","8","12","0","6","0","-0.5","",""
"Josh Reddick","34","us US","L","R","6' 2""","197","Feb 19, 1987","13","54","33","54","40","1","0","0","0","0","0","1","4","36","39","0","16","2","-0.4","",""
"Josh Rojas","27","us US","L","R","6' 1""","207","Jun 30, 1994","3","139","116","139","133","0","0","0","55","14","42","18","0","37","52","0","16","1","0.8","",""
"Brandyn Sittinger","27","us US","R","R","6' 1""","200","Jun 6, 1994","1st","5","0","3","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Caleb Smith","29","us US","R","L","6' 0""","207","Jul 28, 1991","5","45","13","45","45","45","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$1,450,000",""
"Pavin Smith","25","us US","L","L","6' 2""","208","Feb 6, 1996","2","145","122","145","130","0","0","54","0","0","0","22","39","53","98","0","23","0","-0.2","",""
"Riley Smith","26","us US","R","R","6' 2""","210","Jan 15, 1995","2","24","6","24","24","24","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","",""
"Joakim Soria","37","mx MX","R","R","6' 3""","205","May 18, 1984","14","31","0","29","31","31","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$3,500,000",""
"Anthony Swarzak","35","us US","R","R","6' 4""","215","Sep 10, 1985","11","6","0","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$100,000",""
"Josh VanMeter","26","us US","L","R","5' 9""","198","Mar 10, 1995","3","112","66","112","77","0","0","1","52","25","0","1","0","1","2","0","40","0","-0.2","",""
"Ildemaro Vargas","29","ve VE","B","R","6' 0""","202","Jul 16, 1991","5","18","12","18","15","0","0","0","5","7","3","0","0","0","0","0","5","0","-0.1","",""
