"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Luis Avilán","22","ve VE","L","L","6' 2""","235","Jul 19, 1989","1st","31","0","31","31","31","0","0","0","0","0","0","0","0","0","0","0","0","0.8","",""
"Jeff Baker","31","de DE","R","R","6' 2""","220","Jun 21, 1981","8","14","3","14","4","0","0","0","1","0","0","3","0","1","4","0","10","1","-0.4","",""
"Miguel Batista","41","do DO","R","R","6' 1""","210","Feb 19, 1971","18","5","0","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Brandon Beachy","25","us US","R","R","6' 2""","220","Sep 3, 1986","3","14","13","14","13","13","0","0","0","0","0","0","0","0","0","0","0","1","2.1","$495,000",""
"J.C. Boscán","32","ve VE","R","R","6' 2""","215","Dec 26, 1979","3","6","2","6","6","0","6","0","0","0","0","0","0","0","0","0","0","1","-0.1","",""
"Michael Bourn","29","us US","L","R","5' 11""","190","Dec 27, 1982","7","155","151","155","153","0","0","0","0","0","0","0","153","0","153","0","3","0","6.0","$6,845,000","All-Star"
"José Constanza","28","do DO","L","L","5' 9""","185","Sep 1, 1983","2","37","20","37","25","0","0","0","0","0","0","21","5","0","25","0","9","3","0.5","$480,000",""
"Randall Delgado","22","pa PA","R","R","6' 4""","220","Feb 9, 1990","2","18","17","16","18","18","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$480,000",""
"Matt Diaz","34","us US","R","R","6' 0""","215","Mar 3, 1978","10","51","23","51","24","0","0","0","0","0","0","19","0","6","24","2","27","0","-0.8","$2,000,000",""
"Chad Durbin","34","us US","R","R","6' 2""","225","Dec 3, 1977","13","76","0","71","76","76","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$900,000",""
"Juan Francisco","25","do DO","L","R","6' 2""","245","Jun 24, 1987","4","93","42","93","49","0","0","0","0","49","0","0","0","0","0","0","48","2","0.2","$480,000",""
"Freddie Freeman","22","us US","L","R","6' 5""","220","Sep 12, 1989","3","147","145","147","146","0","0","146","0","0","0","0","0","0","0","0","2","0","2.4","$535,000",""
"Cory Gearrin","26","us US","R","R","6' 1""","205","Apr 14, 1986","2","22","0","22","22","22","0","0","0","0","0","0","0","0","0","0","0","0","0.5","",""
"Tommy Hanson","25","us US","R","R","6' 6""","220","Aug 28, 1986","4","31","31","29","31","31","0","0","0","0","0","0","0","0","0","0","0","0","-1.5","$535,000",""
"Liván Hernández","37","cu CU","R","R","6' 2""","245","Feb 20, 1975","17","18","0","18","18","18","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$750,000",""
"Jason Heyward","22","us US","L","L","6' 5""","240","Aug 9, 1989","3","158","151","158","156","0","0","0","0","0","0","0","2","154","156","0","3","0","5.5","$565,000",""
"Eric Hinske","34","us US","L","R","6' 2""","235","Aug 5, 1977","11","91","22","91","25","0","0","15","0","0","0","6","0","4","10","4","65","0","-1.1","$1,500,000",""
"Tim Hudson","36","us US","R","R","6' 1""","175","Jul 14, 1975","14","29","28","27","28","28","0","0","0","0","0","0","0","0","0","0","0","1","1.9","$9,000,000",""
"Paul Janish","29","us US","R","R","6' 2""","200","Oct 12, 1982","5","55","49","55","55","0","0","0","0","0","55","0","0","0","0","0","0","0","-0.2","",""
"Reed Johnson","35","us US","R","R","5' 10""","185","Dec 8, 1976","10","43","21","43","33","0","0","0","0","0","0","19","10","5","33","0","15","1","-0.4","",""
"Chipper Jones HOF","40","us US","B","R","6' 4""","210","Apr 24, 1972","19","112","101","112","103","0","0","0","0","103","0","0","0","0","0","1","10","0","2.8","$13,000,000","All-Star"
"Jair Jurrjens","26","cw CW","R","R","6' 1""","200","Jan 29, 1986","6","11","10","10","11","11","0","0","0","0","0","0","0","0","0","0","0","0","-1.5","$5,500,000",""
"Craig Kimbrel","24","us US","R","R","6' 0""","215","May 28, 1988","3","63","0","59","63","63","0","0","0","0","0","0","0","0","0","0","0","0","3.2","$590,000","All-Star"
"Paul Maholm","30","us US","L","L","6' 2""","245","Jun 25, 1982","8","11","11","11","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$4,750,000",""
"Cristhian Martínez","30","do DO","R","R","6' 1""","185","Mar 6, 1982","4","54","0","52","54","54","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$491,250",""
"Brian McCann","28","us US","L","R","6' 3""","225","Feb 20, 1984","8","121","116","121","114","0","114","0","0","0","0","0","0","0","0","3","4","1","1.1","$11,500,000",""
"Kris Medlen","26","us US","B","R","5' 10""","190","Oct 7, 1985","4","50","12","46","50","50","0","0","0","0","0","0","0","0","0","0","0","0","4.5","$490,000",""
"Mike Minor","24","us US","R","L","6' 4""","210","Dec 26, 1987","3","30","30","28","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$482,500",""
"Peter Moylan","33","au AU","R","R","6' 3""","220","Dec 2, 1978","7","8","0","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Eric O'Flaherty","27","us US","L","L","6' 2""","210","Feb 5, 1985","7","64","0","60","64","64","0","0","0","0","0","0","0","0","0","0","0","0","1.4","$2,490,000",""
"Lyle Overbay","35","us US","L","L","6' 2""","235","Jan 28, 1977","12","20","2","20","2","0","0","2","0","0","0","0","0","0","0","0","18","0","-0.3","",""
"Tyler Pastornicky","22","us US","R","R","5' 11""","180","Dec 13, 1989","1st","76","42","76","49","0","0","0","3","0","47","0","0","0","0","0","28","4","-1.4","$480,000",""
"Martín Prado","28","ve VE","R","R","6' 0""","215","Oct 27, 1983","7","156","154","156","156","0","0","4","10","25","13","119","0","0","119","0","2","0","5.4","$4,750,000",""
"David Ross","35","us US","R","R","6' 2""","230","Mar 19, 1977","11","62","47","62","54","0","54","0","0","0","0","0","0","0","0","0","9","0","1.0","$1,625,000",""
"Ben Sheets","33","us US","R","R","6' 1""","195","Jul 18, 1978","10","9","9","9","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Andrelton Simmons","22","cw CW","R","R","6' 2""","195","Sep 4, 1989","1st","49","49","49","49","0","0","0","0","0","49","0","0","0","0","0","0","0","2.9","",""
"Julio Teherán","21","co CO","R","R","6' 2""","205","Jan 27, 1991","2","2","1","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Dan Uggla","32","us US","R","R","5' 11""","210","Mar 11, 1980","7","154","151","154","152","0","0","0","152","0","0","0","0","0","0","0","3","0","2.9","$13,000,000","All-Star"
"Anthony Varvaro","27","us US","R","R","6' 0""","190","Oct 31, 1984","3","12","0","10","12","12","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$481,250",""
"Jonny Venters","27","us US","L","L","6' 3""","200","Mar 20, 1985","3","66","0","60","66","66","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$533,000",""
"Jack Wilson","34","us US","R","R","6' 0""","200","Dec 29, 1977","12","40","14","40","31","0","0","0","2","0","29","0","0","0","0","0","12","3","-0.9","$1,000,000",""
