"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Kurt Ainsworth","25","us US","R","R","6' 3""","192","Sep 9, 1978","4","7","7","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-1.0","$315,000",""
"Rick Bauer","27","us US","R","R","6' 6""","215","Jan 10, 1977","4","23","2","1","23","23","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$335,000",""
"Denny Bautista","23","do DO","R","R","6' 5""","190","Aug 23, 1980","1st","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"José Bautista","23","do DO","R","R","6' 0""","205","Oct 19, 1980","1st","16","2","16","10","0","0","0","0","4","0","0","0","6","6","2","4","7","-0.2","$300,000",""
"Érik Bédard","25","ca CA","L","L","6' 1""","195","Mar 5, 1979","2","27","26","2","27","27","0","0","0","0","0","0","0","0","0","0","0","0","1.0","",""
"Larry Bigbie","26","us US","L","R","6' 4""","190","Nov 4, 1977","4","139","131","139","134","0","0","0","0","0","0","114","30","0","134","2","3","5","2.1","$340,000",""
"Dave Borkowski","27","us US","R","R","6' 1""","200","Feb 7, 1977","4","17","8","0","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Daniel Cabrera","23","do DO","R","R","6' 7""","225","May 28, 1981","1st","28","27","3","28","28","0","0","0","0","0","0","0","0","0","0","0","0","1.2","",""
"Bruce Chen","27","pa PA","L","L","6' 2""","215","Jun 19, 1977","7","8","7","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","1.3","",""
"Darwin Cubillán","31","ve VE","R","R","6' 2""","165","Nov 15, 1972","3","7","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Jack Cust","25","us US","L","R","6' 1""","250","Jan 16, 1979","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","$305,000",""
"Mike DeJean","33","us US","R","R","6' 2""","205","Sep 28, 1970","8","37","0","4","37","37","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$1,500,000",""
"Eric DuBose","28","us US","L","L","6' 3""","230","May 15, 1976","3","14","14","1","14","14","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$305,000",""
"Karim García","28","mx MX","L","L","6' 0""","210","Oct 29, 1975","10","23","17","23","20","0","0","1","0","0","0","0","15","7","19","0","2","1","-0.7","",""
"Jay Gibbons","27","us US","L","L","6' 0""","195","Mar 2, 1977","4","97","91","97","79","0","0","14","0","0","0","0","0","66","66","16","4","0","0.6","$2,600,000",""
"Gerónimo Gil","28","mx MX","R","R","6' 3""","240","Aug 7, 1975","4","12","8","12","11","0","11","0","0","0","0","0","0","0","0","0","1","0","0.1","",""
"Jason Grimsley","36","us US","R","R","6' 3""","180","Aug 7, 1967","13","41","0","2","41","41","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Buddy Groom","38","us US","L","L","6' 2""","200","Jul 10, 1965","13","60","0","5","60","60","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$3,000,000",""
"Jerry Hairston","28","us US","R","R","5' 10""","195","May 29, 1976","7","86","80","86","62","0","0","0","12","1","0","10","15","27","52","21","2","3","0.7","$1,650,000",""
"Ken Huckaby","33","us US","R","R","6' 1""","205","Jan 27, 1971","4","8","4","8","8","0","8","0","0","0","0","0","0","0","0","0","0","1","0.0","",""
