"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Scott Alexander","28","us US","L","L","6' 2""","195","Jul 10, 1989","4","73","1","67","73","73","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$555,000",""
"John Axford","35","ca CA","R","R","6' 5""","234","Apr 1, 1983","10","5","0","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Pedro Báez","30","do DO","R","R","6' 0""","232","Mar 11, 1988","5","55","0","53","55","55","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$1,500,000",""
"Austin Barnes","28","us US","R","R","5' 10""","187","Dec 28, 1989","4","100","59","100","79","0","61","0","19","0","0","0","0","0","0","0","31","1","0.6","$555,000",""
"Cody Bellinger","22","us US","L","L","6' 4""","203","Jul 13, 1995","2","162","135","162","161","0","0","110","0","0","0","1","78","5","81","0","15","0","4.2","$585,000",""
"Walker Buehler","23","us US","R","R","6' 2""","185","Jul 28, 1994","2","24","23","22","24","24","0","0","0","0","0","0","0","0","0","0","0","0","3.7","",""
"JT Chargois","27","us US","B","R","6' 3""","200","Dec 3, 1990","2","39","0","35","39","39","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Tony Cingrani","28","us US","L","L","6' 4""","217","Jul 5, 1989","7","30","0","30","30","30","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$2,300,000",""
"Daniel Corcino","27","do DO","R","R","5' 11""","215","Aug 26, 1990","2","2","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Brian Dozier","31","us US","R","R","5' 11""","200","May 15, 1987","7","47","40","47","45","0","0","0","45","0","0","0","0","0","0","0","2","0","0.1","",""
"Kyle Farmer","27","us US","R","R","6' 0""","205","Aug 17, 1990","2","39","14","39","24","0","1","1","0","22","0","0","0","0","0","0","21","0","0.2","",""
"Caleb Ferguson","21","us US","R","L","6' 3""","226","Jul 2, 1996","1st","30","3","28","29","29","0","0","0","0","0","0","0","0","0","0","0","1","0.3","",""
"Josh Fields","32","us US","R","R","6' 0""","191","Aug 19, 1985","6","45","0","45","45","45","0","0","0","0","0","0","0","0","0","0","0","0","0.9","$2,200,000",""
"Dylan Floro","27","us US","L","R","6' 2""","212","Dec 27, 1990","3","29","0","24","29","29","0","0","0","0","0","0","0","0","0","0","0","0","1.1","",""
"Wilmer Font","28","ve VE","R","R","6' 4""","255","May 24, 1990","4","6","0","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.7","",""
"Logan Forsythe","31","us US","R","R","6' 1""","195","Jan 14, 1987","8","70","49","70","61","0","0","1","51","12","0","0","0","0","0","0","11","1","-0.4","$9,000,000",""
"David Freese","35","us US","R","R","6' 2""","213","Apr 28, 1983","10","19","12","19","15","0","0","14","0","3","0","0","0","0","0","0","5","0","0.5","",""
"Rocky Gale","30","us US","R","R","6' 1""","185","Feb 22, 1988","3","3","0","3","2","0","2","0","0","0","0","0","0","0","0","0","1","0","-0.1","",""
"Yimi García","27","do DO","R","R","6' 1""","230","Aug 18, 1990","4","25","0","25","25","25","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","$630,000",""
"Erik Goeddel","29","us US","R","R","6' 3""","191","Dec 20, 1988","5","26","0","25","26","26","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Yasmani Grandal","29","cu CU","B","R","6' 2""","225","Nov 8, 1988","7","140","111","140","137","0","135","2","0","0","0","0","0","0","0","0","21","0","3.6","$7,900,000",""
"Enrique Hernández","26","pr PR","R","R","5' 11""","195","Aug 24, 1991","5","145","104","145","135","1","0","8","41","9","22","18","63","19","87","0","28","0","3.1","$1,600,000",""
