"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Bobby Abreu","31","ve VE","L","R","6' 0""","220","Mar 11, 1974","10","162","161","162","158","0","0","0","0","0","0","0","0","158","158","3","1","0","3.6","$13,100,000","All-Star"
"Terry Adams","32","us US","R","R","6' 3""","180","Mar 6, 1973","11","16","0","14","16","16","0","0","0","0","0","0","0","0","0","0","0","0","-1.0","$500,000",""
"David Bell","32","us US","R","R","5' 10""","170","Sep 14, 1972","11","150","148","150","150","0","0","0","0","150","0","0","0","0","0","0","1","0","0.9","$4,700,000",""
"Eude Brito","26","do DO","L","L","6' 0""","170","Aug 19, 1978","1st","6","5","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Pat Burrell","28","us US","R","R","6' 4""","235","Oct 10, 1976","6","154","153","154","153","0","0","0","0","0","0","153","0","0","153","0","1","0","3.6","$7,250,000",""
"Marlon Byrd","27","us US","R","R","6' 0""","245","Aug 30, 1977","4","5","4","5","5","0","0","0","0","0","0","0","5","0","5","0","0","0","0.0","",""
"Endy Chávez","27","ve VE","L","L","5' 11""","170","Feb 7, 1978","5","91","11","91","51","0","0","0","0","0","0","20","28","5","51","0","47","18","-0.4","",""
"Rheal Cormier","38","ca CA","L","L","5' 10""","185","Apr 23, 1967","14","57","0","52","57","57","0","0","0","0","0","0","0","0","0","0","0","0","-1.2","$2,250,000",""
"Gavin Floyd","22","us US","R","R","6' 4""","245","Jan 27, 1983","2","7","4","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-1.3","$316,000",""
"Aaron Fultz","31","us US","L","L","6' 0""","196","Sep 4, 1973","6","62","0","58","62","62","0","0","0","0","0","0","0","0","0","0","0","0","1.5","$550,000",""
"Geoff Geary","28","us US","R","R","6' 0""","180","Aug 26, 1976","3","40","0","37","40","40","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Ryan Howard","25","us US","L","L","6' 4""","250","Nov 19, 1979","2","88","79","88","84","0","0","84","0","0","0","0","0","0","0","0","8","0","3.1","",""
"Matt Kata","27","us US","B","R","6' 1""","185","Mar 14, 1978","3","10","0","10","5","0","0","0","3","0","1","0","0","1","1","0","3","3","-0.1","",""
"Cory Lidle","33","us US","R","R","5' 11""","175","Mar 22, 1972","8","31","31","29","31","31","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","$3,000,000",""
"Jon Lieber","35","us US","L","R","6' 3""","220","Apr 2, 1970","11","36","35","34","35","35","0","0","0","0","0","0","0","0","0","0","1","0","0.7","$5,583,333",""
"Mike Lieberthal","33","us US","R","R","6' 0""","170","Jan 18, 1972","12","118","113","118","117","0","117","0","0","0","0","0","0","0","0","0","1","0","0.0","$7,500,000",""
"Pedro Liriano","24","do DO","R","R","6' 2""","170","Oct 23, 1980","2","5","0","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$316,000",""
"Kenny Lofton","38","us US","L","L","6' 0""","180","May 31, 1967","15","110","89","110","97","0","0","0","0","0","0","0","97","0","97","1","15","3","3.6","$3,100,000",""
