"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Dario Álvarez","26","do DO","L","L","6' 1""","170","Jan 17, 1989","2","6","0","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Jerry Blevins","31","us US","L","L","6' 4""","182","Sep 6, 1983","9","7","0","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0.4","",""
"Eric Campbell","28","us US","R","R","6' 3""","215","Apr 9, 1987","2","71","45","71","57","0","0","5","0","48","0","4","0","0","4","0","17","1","-0.6","$511,065",""
"Buddy Carlyle","37","us US","L","R","6' 3""","210","Dec 21, 1977","9","11","0","11","11","11","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$725,000",""
"Darrell Ceciliani","25","us US","L","L","6' 1""","220","Jun 22, 1990","1st","39","13","39","21","0","0","0","0","0","0","17","7","0","21","0","21","0","0.5","",""
"Yoenis Céspedes","29","cu CU","R","R","5' 11""","225","Oct 18, 1985","4","57","54","57","54","0","0","0","0","0","0","35","40","0","54","1","2","0","2.1","",""
"Tyler Clippard","30","us US","R","R","6' 3""","200","Feb 14, 1985","9","32","0","29","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Bartolo Colón","42","do DO","R","R","5' 11""","285","May 24, 1973","18","33","31","31","33","33","0","0","0","0","0","0","0","0","0","0","0","0","1.2","$11,000,000",""
"Michael Conforto","22","us US","L","R","6' 1""","215","Mar 1, 1993","1st","56","48","56","50","0","0","0","0","0","0","50","0","0","50","0","7","0","2.1","",""
"Michael Cuddyer","36","us US","R","R","6' 2""","220","Mar 27, 1979","15","117","92","117","92","0","0","18","0","0","0","69","0","6","75","5","22","0","0.6","$8,500,000",""
"Travis d'Arnaud","26","us US","R","R","6' 2""","210","Feb 10, 1989","3","67","64","67","64","0","64","0","0","0","0","0","0","0","0","0","3","0","1.5","$525,424",""
"Jacob deGrom","27","us US","L","R","6' 4""","180","Jun 19, 1988","2","31","30","28","30","30","0","0","0","0","0","0","0","0","0","0","1","0","5.5","$556,875","All-Star"
"Lucas Duda","29","us US","L","R","6' 4""","255","Feb 3, 1986","6","135","127","135","129","0","0","129","0","0","0","0","0","0","0","0","8","0","2.8","$4,200,000",""
"Jeurys Familia","25","do DO","R","R","6' 3""","240","Oct 10, 1989","4","76","0","74","76","76","0","0","0","0","0","0","0","0","0","0","0","0","2.9","$523,925",""
"Wilmer Flores","23","ve VE","R","R","6' 2""","213","Aug 6, 1991","3","137","126","137","134","0","0","0","37","0","103","0","0","0","0","0","4","0","1.2","$513,543",""
"Dillon Gee","29","us US","R","R","6' 1""","205","Apr 28, 1986","6","8","7","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","$5,300,000",""
"Sean Gilmartin","25","us US","L","L","6' 2""","205","May 8, 1990","1st","50","1","48","50","50","0","0","0","0","0","0","0","0","0","0","0","0","1.2","",""
"Erik Goeddel","26","us US","R","R","6' 3""","191","Dec 20, 1988","2","35","0","33","35","35","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$509,125",""
"Curtis Granderson","34","us US","L","R","6' 1""","200","Mar 16, 1981","12","157","144","157","150","0","0","0","0","0","0","0","2","149","150","1","13","0","5.1","$16,000,000",""
"Matt Harvey","26","us US","R","R","6' 4""","220","Mar 27, 1989","3","29","29","28","29","29","0","0","0","0","0","0","0","0","0","0","0","0","4.7","$614,125",""
"Dilson Herrera","21","co CO","R","R","5' 10""","210","Mar 3, 1994","2","31","27","31","29","0","0","0","29","0","0","0","0","0","0","0","3","0","-0.2","",""
"Kelly Johnson","33","us US","L","R","6' 1""","200","Feb 22, 1982","10","49","29","49","36","0","0","5","27","1","1","2","0","4","6","0","16","0","0.4","",""
"Juan Lagares","26","do DO","R","R","6' 2""","219","Mar 17, 1989","3","143","106","143","139","0","0","0","0","0","0","0","137","2","139","0","12","2","0.4","$528,696",""
"Jack Leathersich","24","us US","R","L","5' 11""","205","Jul 14, 1990","1st","17","0","16","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Steven Matz","24","us US","R","L","6' 2""","205","May 29, 1991","1st","6","6","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","1.3","",""
"John Mayberry","31","us US","R","R","6' 6""","235","Dec 21, 1983","7","59","23","59","29","0","0","0","0","0","0","19","0","11","29","2","34","0","-0.5","$1,450,000",""
"Jenrry Mejía","25","do DO","R","R","6' 0""","205","Oct 11, 1989","5","7","0","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0.5","$2,595,000",""
"Johnny Monell","29","us US","L","R","6' 1""","210","Mar 27, 1986","2","27","9","27","12","0","12","0","0","0","0","0","0","0","0","0","15","0","-0.3","",""
"Rafael Montero","24","do DO","R","R","6' 0""","190","Oct 17, 1990","2","5","1","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$511,000",""
"Akeel Morris","22","vi VI","R","R","6' 1""","205","Nov 14, 1992","1st","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Daniel Muno","26","us US","B","R","6' 1""","195","Feb 9, 1989","1st","17","5","17","6","0","0","0","1","5","0","0","0","0","0","1","11","0","-0.3","",""
"Daniel Murphy","30","us US","L","R","6' 1""","223","Apr 1, 1985","7","130","121","130","121","0","0","17","69","42","0","0","0","0","0","1","8","0","1.2","$8,000,000",""
"Jon Niese","28","us US","L","L","6' 3""","215","Oct 27, 1986","8","33","29","31","33","33","0","0","0","0","0","0","0","0","0","0","0","0","1.1","$7,000,000",""
"Kirk Nieuwenhuis","27","us US","L","R","6' 3""","225","Aug 7, 1987","4","64","21","64","41","0","0","0","0","0","0","25","13","7","41","0","29","2","0.7","$525,415",""
"Eric O'Flaherty","30","us US","L","L","6' 2""","210","Feb 5, 1985","10","16","0","14","16","16","0","0","0","0","0","0","0","0","0","0","0","0","-0.7","",""
"Bobby Parnell","30","us US","R","R","6' 3""","205","Sep 8, 1984","8","30","0","28","30","30","0","0","0","0","0","0","0","0","0","0","0","0","-0.9","$3,700,000",""
"Kevin Plawecki","24","us US","R","R","6' 2""","208","Feb 26, 1991","1st","73","66","73","70","0","70","0","0","0","0","0","0","0","0","0","3","0","1.0","",""
"Anthony Recker","31","us US","R","R","6' 2""","240","Aug 29, 1983","5","32","24","32","30","0","28","1","0","1","0","0","0","0","0","0","4","2","-0.8","$517,880",""
