"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Austin Adams","29","us US","R","R","6' 3""","220","May 5, 1991","4","3","0","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",NA
"Greg Allen","27","us US","B","R","6' 0""","187","Mar 15, 1993","4","1","1","1","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0.1","",NA
"Abraham Almonte","31","do DO","B","R","5' 10""","223","Jun 27, 1989","8","7","4","7","3","0","0","0","0","0","0","2","1","0","3","3","1","1","-0.2","",NA
"Dan Altavilla","27","us US","R","R","5' 11""","220","Sep 8, 1992","5","9","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",NA
"Michel Báez","24","cu CU","R","R","6' 8""","220","Jan 21, 1996","2","3","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",NA
"David Bednar","25","us US","L","R","6' 0""","225","Oct 10, 1994","2","4","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",NA
"Luis Campusano","21","us US","R","R","5' 11""","232","Sep 29, 1998","1st","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0.1","",NA
"Jason Castro","33","us US","L","R","6' 3""","215","Jun 18, 1987","10","9","9","9","9","0","9","0","0","0","0","0","0","0","0","0","0","0","-0.2","",NA
"Mike Clevinger","29","us US","R","R","6' 4""","215","Dec 21, 1990","5","4","4","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0.6","",NA
"Jake Cronenworth","26","us US","L","R","6' 0""","187","Jan 21, 1994","1st","54","49","54","54","0","0","10","38","1","11","0","0","0","0","0","1","2","1.6","",NA
"Zach Davies","27","us US","R","R","6' 0""","180","Feb 7, 1993","6","12","12","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","1.6","$5,250,000",NA
"Ty France","25","us US","R","R","5' 11""","215","Jul 13, 1994","2","20","12","20","7","0","0","5","0","2","0","0","0","0","0","10","8","0","0.5","",NA
"Greg Garcia","30","us US","L","R","6' 0""","200","Aug 8, 1989","7","35","15","35","19","0","0","0","11","10","0","0","0","0","0","10","12","0","-0.1","$1,500,000",NA
"Trent Grisham","23","us US","L","L","5' 11""","224","Nov 1, 1996","2","59","57","59","59","0","0","0","0","0","0","0","59","0","59","0","1","0","2.5","",NA
"Javy Guerra","24","pa PA","L","R","6' 0""","190","Sep 25, 1995","3","14","0","0","14","14","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","",NA
"Austin Hedges","27","us US","R","R","6' 1""","220","Aug 18, 1992","6","29","19","29","28","0","28","0","0","0","0","0","0","0","0","1","1","0","0.0","$3,000,000",NA
"Tim Hill","30","us US","R","L","6' 4""","210","Feb 10, 1990","3","23","0","1","23","23","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",NA
