"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Joe Blanton","27","us US","R","R","6' 3""","225","Dec 11, 1980","5","13","13","13","13","13","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"T.J. Bohn","28","us US","R","R","6' 5""","200","Jan 17, 1980","2","14","0","14","12","0","0","0","0","0","0","12","0","0","12","0","2","6","0.3","",""
"Eric Bruntlett","30","us US","R","R","6' 0""","200","Mar 29, 1978","6","120","48","120","103","0","0","2","5","27","35","29","0","7","36","0","25","18","0.1","$600,000",""
"Pat Burrell","31","us US","R","R","6' 4""","235","Oct 10, 1976","9","157","154","157","155","0","0","0","0","0","0","155","0","0","155","0","3","0","2.4","$14,250,000",""
"Drew Carpenter","23","us US","R","R","6' 3""","240","May 18, 1985","1st","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Mike Cervenak","31","us US","R","R","5' 11""","195","Aug 17, 1976","1st","10","1","10","2","0","0","0","0","2","0","0","0","0","0","0","9","0","-0.1","",""
"Clay Condrey","32","us US","R","R","6' 3""","195","Nov 19, 1975","5","56","0","55","56","56","0","0","0","0","0","0","0","0","0","0","0","0","0.9","$420,000",""
"Chris Coste","35","us US","R","R","6' 1""","200","Feb 4, 1973","3","98","70","98","79","0","78","1","0","0","0","0","0","0","0","1","23","0","0.7","$415,000",""
"Greg Dobbs","29","us US","L","R","6' 1""","205","Jul 2, 1978","5","128","47","128","61","0","0","2","0","52","0","3","0","4","7","2","72","0","0.8","$440,000",""
"Chad Durbin","30","us US","R","R","6' 2""","225","Dec 3, 1977","9","71","0","69","71","71","0","0","0","0","0","0","0","0","0","0","0","0","1.3","$900,000",""
"Adam Eaton","30","us US","R","R","6' 2""","190","Nov 23, 1977","9","23","19","22","21","21","0","0","0","0","0","0","0","0","0","0","1","2","-0.8","$7,958,333",""
"Scott Eyre","36","us US","L","L","6' 1""","160","May 30, 1972","12","19","0","19","19","19","0","0","0","0","0","0","0","0","0","0","0","0","0.5","",""
