"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Pedro Borbón","35","do DO","R","L","6' 1""","205","Nov 15, 1967","9","7","0","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","",""
"Miguel Cairo","29","ve VE","R","R","6' 1""","225","May 4, 1974","8","92","54","92","79","0","0","3","40","12","7","22","0","6","27","0","22","1","0.0","$850,000",""
"Kiko Calero","28","pr PR","R","R","6' 1""","180","Jan 9, 1975","1st","26","1","23","26","26","0","0","0","0","0","0","0","0","0","0","0","0","1.1","",""
"Mike Crudale","26","us US","R","R","6' 0""","205","Jan 3, 1977","2","13","0","13","13","13","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Mike DeJean","32","us US","R","R","6' 2""","205","Sep 28, 1970","7","18","0","18","18","18","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Wilson Delgado","30","do DO","B","R","5' 11""","145","Jul 15, 1972","8","43","11","43","29","0","0","0","12","11","11","0","0","0","0","0","24","1","-0.6","$305,000",""
"J.D. Drew","27","us US","L","R","6' 1""","200","Nov 20, 1975","6","100","70","100","75","0","0","0","0","0","0","1","26","53","75","0","29","0","2.5","$3,700,000",""
"Jim Edmonds","33","us US","L","L","6' 1""","190","Jun 27, 1970","11","137","120","137","129","0","0","0","0","0","0","1","128","0","129","2","9","1","6.0","$8,333,333","All-Star"
"Cal Eldred","35","us US","R","R","6' 4""","215","Nov 24, 1967","12","63","0","61","62","62","0","0","0","0","0","0","0","0","0","0","0","0","0.5","$500,000",""
"Jeff Fassero","40","us US","L","L","6' 1""","180","Jan 5, 1963","13","62","6","59","62","62","0","0","0","0","0","0","0","0","0","0","0","0","-0.9","$1,250,000",""
"Joe Girardi","38","us US","R","R","5' 11""","195","Oct 14, 1964","15","16","5","16","13","0","13","0","0","0","0","0","0","0","0","0","4","0","-0.4","$725,000",""
"Dan Haren","22","us US","R","R","6' 5""","215","Sep 17, 1980","1st","15","14","15","14","14","0","0","0","0","0","0","0","0","0","0","0","1","-0.2","",""
"Bo Hart","26","us US","R","R","5' 11""","170","Sep 27, 1976","1st","77","66","77","72","0","0","0","69","0","3","0","0","0","0","0","7","1","1.0","",""
"Dustin Hermanson","30","us US","R","R","6' 3""","195","Dec 21, 1972","9","23","0","21","23","23","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$900,000",""
"Sterling Hitchcock","32","us US","L","L","6' 1""","200","Apr 29, 1971","12","8","6","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Jason Isringhausen","30","us US","R","R","6' 3""","235","Sep 7, 1972","8","40","0","38","40","40","0","0","0","0","0","0","0","0","0","0","0","0","1.1","$7,250,000",""
"Jimmy Journell","25","us US","R","R","6' 4""","200","Dec 29, 1977","1st","7","0","6","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Steve Kline","30","us US","R","L","6' 2""","200","Aug 22, 1972","7","78","0","75","78","78","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$1,800,000",""
"Eli Marrero","29","cu CU","R","R","6' 1""","180","Nov 17, 1973","7","41","21","41","34","0","6","2","0","0","0","10","6","21","31","0","12","0","0.0","$1,500,000",""
"Tino Martinez","35","us US","L","R","6' 2""","205","Dec 7, 1967","14","138","131","138","126","0","0","126","0","0","0","0","0","0","0","5","7","0","0.9","$7,500,000",""
"Mike Matheny","32","us US","R","R","6' 3""","205","Sep 22, 1970","10","141","121","141","140","0","138","4","0","0","0","0","0","0","0","0","5","0","0.1","$3,250,000",""
"Gabe Molina","28","us US","R","R","5' 11""","190","May 3, 1975","4","3","0","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Matt Morris","28","us US","R","R","6' 5""","210","Aug 9, 1974","6","27","27","26","27","27","0","0","0","0","0","0","0","0","0","0","0","0","3.4","$10,500,000",""
"Kevin Ohme","32","us US","L","L","6' 1""","180","Apr 13, 1971","1st","2","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Lance Painter","35","gb GB","L","L","6' 1""","195","Jul 21, 1967","10","22","0","21","22","22","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$575,000",""
"Orlando Palmeiro","34","us US","L","L","5' 11""","155","Jan 19, 1969","9","141","65","141","112","0","0","0","0","0","0","42","17","62","112","0","56","2","-0.5","$700,000",""
"Josh Pearce","25","us US","R","R","6' 3""","215","Aug 20, 1977","2","7","0","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Jason Pearson","27","us US","L","L","6' 0""","195","Dec 29, 1975","2","2","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Eduardo Pérez","33","us US","R","R","6' 4""","215","Sep 11, 1969","10","105","58","105","81","0","0","5","0","12","0","10","0","64","71","1","42","0","0.4","$500,000",""
"Albert Pujols","23","do DO","R","R","6' 3""","235","Jan 16, 1980","3","157","150","157","150","0","0","62","0","0","0","113","0","0","113","1","7","0","8.7","$900,000","All-Star"
"Édgar Rentería","26","co CO","R","R","6' 1""","200","Aug 7, 1976","8","157","154","157","156","0","0","0","0","0","156","0","0","0","0","0","1","0","5.6","$6,500,000","All-Star"
"Kerry Robinson","29","us US","L","L","6' 0""","175","Oct 3, 1973","5","116","29","116","88","0","0","0","0","0","0","36","20","39","88","0","51","6","-1.0","$320,000",""
"Scott Rolen HOF","28","us US","R","R","6' 4""","245","Apr 4, 1975","8","154","152","154","153","0","0","0","0","153","0","0","0","0","0","0","1","0","4.7","$7,625,000","All-Star"
"Jason Simontacchi","29","us US","R","R","6' 2""","185","Nov 13, 1973","2","48","16","46","46","46","0","0","0","0","0","0","0","0","0","1","0","2","-0.9","$315,000",""
"Russ Springer","34","us US","R","R","6' 4""","195","Nov 7, 1968","11","17","0","17","17","17","0","0","0","0","0","0","0","0","0","0","0","0","-0.7","$450,000",""
"Garrett Stephenson","31","us US","R","R","6' 4""","195","Jan 2, 1972","7","32","27","30","32","32","0","0","0","0","0","0","0","0","0","0","0","0","1.3","$800,000",""
"So Taguchi","33","jp JP","R","R","5' 10""","170","Jul 2, 1969","2","43","8","43","38","0","0","0","1","0","0","11","16","13","38","0","13","5","0.3","$1,200,000",""
"Brett Tomko","30","us US","R","R","6' 4""","220","Apr 7, 1973","7","35","32","32","33","33","0","0","0","0","0","0","0","0","0","0","2","0","0.1","$3,300,000",""
"Fernando Viña","34","us US","L","R","5' 9""","170","Apr 16, 1969","11","61","58","61","60","0","0","0","60","0","0","0","0","0","0","0","1","0","-0.5","$5,333,333",""
"Chris Widger","32","us US","R","R","6' 3""","195","May 21, 1971","8","44","32","44","43","0","41","1","0","0","0","0","0","1","1","0","3","0","0.0","",""
"Woody Williams","36","us US","R","R","6' 0""","180","Aug 19, 1966","11","34","33","32","34","34","0","0","0","0","0","0","0","0","0","0","0","0","4.2","$6,000,000","All-Star"
"Esteban Yan","28","do DO","R","R","6' 4""","255","Jun 22, 1975","8","39","0","35","39","39","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","",""
"Name","Age","","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","1B","2B","3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary",""
