"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Elvis Andrus","21","ve VE","R","R","6' 0""","210","Aug 26, 1988","2","148","144","148","148","0","0","0","0","0","148","0","0","0","0","0","3","0","1.2","$418,420","All-Star"
"Joaquín Arias","25","do DO","R","R","6' 1""","185","Sep 21, 1984","4","50","22","50","33","0","0","5","25","0","3","0","0","0","0","4","10","9","-0.4","$402,000",""
"Omar Beltré","28","do DO","R","R","6' 3""","230","Aug 24, 1981","1st","2","2","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Andrés Blanco","26","ve VE","B","R","5' 10""","192","Apr 11, 1984","5","68","48","68","64","0","0","0","40","9","16","0","0","0","0","1","4","2","0.2","$510,000",""
"Brandon Boggs","27","us US","B","R","6' 0""","210","Jan 9, 1983","3","4","2","4","4","0","0","0","0","0","0","1","0","3","4","0","1","0","-0.4","$407,400",""
"Julio Borbon","24","us US","L","L","6' 0""","195","Feb 20, 1986","2","137","122","137","133","0","0","0","0","0","0","1","133","0","133","2","1","4","1.5","$600,000",""
"Jorge Cantú","28","us US","R","R","6' 3""","205","Jan 30, 1982","7","30","26","30","29","0","0","23","1","8","0","0","0","0","0","0","2","1","-0.6","",""
"Alex Cora","34","pr PR","L","R","6' 0""","200","Oct 18, 1975","13","4","2","4","3","0","0","0","2","1","0","0","0","0","0","0","0","1","-0.2","",""
"Nelson Cruz","29","do DO","R","R","6' 2""","230","Jul 1, 1980","6","108","103","108","101","0","0","0","0","0","0","14","0","94","101","3","5","0","4.1","$440,000",""
"Chris Davis","24","us US","L","R","6' 4""","255","Mar 17, 1986","3","45","30","45","42","0","0","41","0","1","0","0","0","0","0","0","6","1","-0.5","$414,120",""
"Scott Feldman","27","us US","L","R","6' 6""","225","Feb 7, 1983","6","29","22","2","29","29","0","0","0","0","0","0","0","0","0","0","0","0","-0.9","$2,425,000",""
"Neftalí Feliz","22","do DO","R","R","6' 3""","235","May 2, 1988","2","70","0","6","70","70","0","0","0","0","0","0","0","0","0","0","0","0","2.5","$402,000","All-Star"
"Frank Francisco","30","do DO","R","R","6' 2""","250","Sep 11, 1979","6","56","0","6","56","56","0","0","0","0","0","0","0","0","0","0","0","0","0.8","$3,265,000",""
"Jeff Francoeur","26","us US","R","R","6' 4""","225","Jan 8, 1984","6","15","11","15","14","0","0","0","0","0","0","2","0","13","14","1","1","1","0.3","",""
"Ryan Garko","29","us US","R","R","6' 2""","225","Jan 2, 1981","6","15","8","15","6","0","0","6","0","0","0","0","0","0","0","5","5","0","-0.8","$550,000",""
"Craig Gentry","26","us US","R","R","6' 2""","190","Nov 29, 1983","2","20","9","20","15","0","0","0","0","0","0","6","7","4","15","0","3","4","-0.2","",""
"Esteban Germán","32","do DO","R","R","5' 9""","195","Jan 26, 1978","9","13","3","13","4","0","0","0","3","0","1","1","0","0","1","7","0","9","-0.1","",""
