"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Tony Armas","27","ve VE","R","R","6' 4""","205","Apr 29, 1978","7","19","19","17","19","19","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$2,260,000",""
"Luis Ayala","27","mx MX","R","R","6' 2""","205","Jan 12, 1978","3","68","0","65","68","68","0","0","0","0","0","0","0","0","0","0","1","0","1.8","$363,000",""
"Carlos Baerga","36","pr PR","B","R","5' 11""","165","Nov 4, 1968","14","93","25","93","37","0","0","11","7","20","0","0","0","0","0","1","61","0","-0.5","",""
"Gary Bennett","33","us US","R","R","6' 0""","190","Apr 17, 1972","10","68","57","68","64","0","64","0","0","0","0","0","0","0","0","0","7","1","-1.1","$750,000",""
"Jason Bergmann","23","us US","R","R","6' 3""","220","Sep 25, 1981","1st","15","1","15","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0.5","",""
"Tony Blanco","23","do DO","R","R","6' 2""","200","Nov 10, 1981","1st","56","6","56","18","0","0","3","0","5","0","9","0","2","11","1","29","12","-0.9","$316,000",""
"Marlon Byrd","27","us US","R","R","6' 0""","245","Aug 30, 1977","4","74","52","74","65","0","0","0","0","0","0","54","11","4","65","2","13","2","-0.1","",""
"Héctor Carrasco","35","do DO","R","R","6' 2""","235","Oct 22, 1969","10","64","5","61","64","64","0","0","0","0","0","0","0","0","0","0","0","0","2.7","",""
"Jamey Carroll","31","us US","R","R","5' 10""","175","Feb 18, 1974","4","113","72","113","106","0","0","0","63","12","41","0","0","0","0","0","13","4","0.8","$335,000",""
"Vinny Castilla","37","mx MX","R","R","6' 1""","175","Jul 4, 1967","15","142","135","142","138","0","0","0","0","138","0","0","0","0","0","0","4","0","0.8","$3,000,000",""
"Matthew Cepicky","27","us US","L","R","6' 2""","215","Nov 10, 1977","4","11","6","11","6","0","0","0","0","0","0","5","0","1","6","0","5","0","-0.1","",""
"Endy Chávez","27","ve VE","L","L","5' 11""","170","Feb 7, 1978","5","7","2","7","6","0","0","0","0","0","0","0","6","0","6","0","2","2","0.0","",""
"Ryan Church","26","us US","L","L","6' 1""","190","Oct 14, 1978","2","102","63","102","85","0","0","0","0","0","0","51","20","21","85","0","29","3","1.4","$316,000",""
"Chad Cordero","23","us US","R","R","6' 0""","220","Mar 18, 1982","3","74","0","72","74","74","0","0","0","0","0","0","0","0","0","0","0","0","2.0","$346,500","All-Star"
"Wil Cordero","33","pr PR","R","R","6' 2""","185","Oct 3, 1971","14","29","10","29","12","0","0","12","0","0","0","0","0","0","0","3","15","0","-0.8","$600,000",""
"Deivi Cruz","32","do DO","R","R","5' 11""","160","Nov 6, 1972","9","20","13","20","20","0","0","0","16","0","8","0","0","0","0","0","0","0","-0.1","",""
"J.J. Davis","26","us US","R","R","6' 4""","250","Oct 25, 1978","4","14","7","14","10","0","0","0","0","0","0","9","0","1","10","0","5","1","-0.4","$316,500",""
"Zach Day","27","us US","R","R","6' 4""","185","Jun 15, 1978","4","12","5","11","12","12","0","0","0","0","0","0","0","0","0","0","0","0","-0.7","$357,500",""
"Ryan Drese","29","us US","R","R","6' 3""","245","Apr 5, 1976","5","12","11","11","11","11","0","0","0","0","0","0","0","0","0","0","0","1","-0.4","",""
"Joey Eischen","35","us US","L","L","6' 1""","190","May 25, 1970","9","58","0","58","57","57","0","0","0","0","0","0","0","0","0","0","1","0","0.8","$1,040,000",""
"Tyrell Godwin","25","us US","L","R","6' 0""","200","Jul 10, 1979","1st","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","0","","",""
"José Guillén","29","do DO","R","R","5' 11""","165","May 17, 1976","9","148","139","148","142","0","0","0","0","0","0","2","0","140","142","2","8","0","3.6","$3,500,000",""
"Cristian Guzmán","27","do DO","B","R","6' 0""","180","Mar 21, 1978","7","142","133","142","142","0","0","0","0","0","142","0","0","0","0","0","3","2","-1.4","$4,200,000",""
