"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Humberto Arteaga","25","ve VE","R","R","6' 1""","160","Jan 23, 1994","1st","41","33","41","39","1","0","0","2","1","36","0","0","0","0","0","2","0","-0.7","",""
"Homer Bailey","33","us US","R","R","6' 4""","223","May 3, 1986","13","18","18","1","18","18","0","0","0","0","0","0","0","0","0","0","0","0","1.2","$100,000",""
"Scott Barlow","26","us US","R","R","6' 3""","210","Dec 18, 1992","2","61","0","3","61","61","0","0","0","0","0","0","0","0","0","0","0","0","1.0","$650,000",""
"Jacob Barnes","29","us US","R","R","6' 2""","231","Apr 14, 1990","4","15","0","1","15","15","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Jorge Bonifacio","26","do DO","R","R","6' 0""","220","Jun 4, 1993","3","5","5","5","5","0","0","0","0","0","0","1","0","4","5","0","0","0","0.0","",""
"Brad Boxberger","31","us US","R","R","5' 10""","211","May 27, 1988","8","29","0","2","29","29","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$2,200,000",""
"Cheslor Cuthbert","26","ni NI","R","R","6' 1""","205","Nov 16, 1992","5","87","76","87","82","0","0","46","0","40","0","0","0","0","0","1","10","0","-0.9","$850,000",""
"Jake Diekman","32","us US","L","L","6' 4""","195","Jan 21, 1987","8","48","0","4","48","48","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$2,250,000",""
"Nick Dini","25","us US","R","R","5' 7""","191","Jul 27, 1993","1st","20","17","20","20","0","20","0","0","0","0","0","0","0","0","0","1","0","0.1","",""
"Hunter Dozier","27","us US","R","R","6' 4""","220","Aug 22, 1991","3","139","138","139","124","0","0","7","0","100","0","0","0","20","20","15","1","0","2.8","$567,225",""
"Lucas Duda","33","us US","L","R","6' 4""","255","Feb 3, 1986","10","39","28","39","19","0","0","19","0","0","0","0","0","0","0","14","7","0","-1.0","$1,250,000",""
"Danny Duffy","30","us US","L","L","6' 3""","205","Dec 21, 1988","9","23","23","2","23","23","0","0","0","0","0","0","0","0","0","0","0","0","2.2","$15,250,000",""
"Chris Ellis","26","us US","L","R","6' 5""","205","Sep 22, 1992","1st","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$555,000",""
"Heath Fillmyer","25","us US","R","R","6' 1""","195","May 16, 1994","2","12","3","1","12","12","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","",""
"Brian Flynn","29","us US","L","L","6' 8""","245","Apr 19, 1990","6","11","1","1","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$800,000",""
"Cam Gallagher","26","us US","R","R","6' 3""","230","Dec 6, 1992","3","45","36","45","44","0","44","0","0","0","0","0","0","0","0","0","2","0","0.1","$557,125",""
"Alex Gordon","35","us US","L","R","6' 1""","220","Feb 10, 1984","13","150","147","150","146","2","0","0","0","0","0","146","0","0","146","2","2","0","0.8","$20,000,000",""
