"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Brandon Allen","23","us US","L","R","6' 2""","230","Feb 12, 1986","1st","32","29","32","32","0","0","32","0","0","0","0","0","0","0","0","1","0","-0.9","$400,000",""
"Bryan Augenstein","22","us US","R","R","6' 6""","230","Jul 11, 1986","1st","7","2","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","",""
"Blaine Boyer","27","us US","R","R","6' 3""","235","Jul 11, 1981","5","30","0","29","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Billy Buckner","25","us US","R","R","6' 2""","205","Aug 27, 1983","3","16","13","14","16","16","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","$403,000",""
"Eric Byrnes","33","us US","R","R","6' 2""","200","Feb 16, 1976","10","84","57","84","58","0","0","0","0","0","0","49","6","5","58","3","25","1","0.0","$11,666,666",""
"Daniel Cabrera","28","do DO","R","R","6' 7""","225","May 28, 1981","6","6","1","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Luke Carlin","28","us US","B","R","5' 10""","190","Dec 20, 1980","2","10","4","10","4","0","4","0","0","0","0","0","0","0","0","0","6","0","-0.2","",""
"Tony Clark","37","us US","B","R","6' 8""","205","Jun 15, 1972","15","36","14","36","21","0","0","21","0","0","0","0","0","0","0","0","20","0","-0.4","$800,000",""
"Doug Davis","33","us US","R","L","6' 4""","215","Sep 21, 1975","11","34","34","32","34","34","0","0","0","0","0","0","0","0","0","0","0","0","2.4","$8,750,000",""
"Stephen Drew","26","us US","L","R","6' 0""","220","Mar 16, 1983","4","135","129","135","132","0","0","0","0","0","132","0","0","0","0","1","5","0","3.0","$1,500,000",""
"Jon Garland","29","us US","R","R","6' 6""","210","Sep 27, 1979","10","28","27","26","27","27","0","0","0","0","0","0","0","0","0","0","1","0","0.9","$6,250,000",""
"Tom Gordon","41","us US","R","R","5' 9""","160","Nov 18, 1967","21","3","0","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$500,000",""
"J.C. Gutiérrez","25","ve VE","R","R","6' 3""","245","Jul 14, 1983","2","65","0","62","65","65","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$401,000",""
"Dan Haren","28","us US","R","R","6' 5""","215","Sep 17, 1980","7","37","33","35","33","33","0","0","0","0","0","0","0","0","0","0","4","0","7.0","$7,500,000","All-Star"
"John Hester","25","us US","R","R","6' 4""","235","Sep 14, 1983","1st","15","6","15","8","0","8","0","0","0","0","0","0","0","0","0","7","0","0.0","",""
"Conor Jackson","27","us US","R","R","6' 2""","215","May 7, 1982","5","30","25","30","26","0","0","6","0","0","0","23","0","0","23","0","5","0","-0.6","$3,050,000",""
"Bobby Korecky","29","us US","R","R","5' 11""","185","Sep 16, 1979","2","5","0","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Felipe López","29","pr PR","B","R","6' 0""","205","May 12, 1980","9","85","81","85","82","0","0","0","82","0","0","0","0","0","0","1","4","0","1.3","$3,500,000",""
"Miguel Montero","25","ve VE","L","R","5' 11""","221","Jul 9, 1983","4","128","103","128","111","0","111","0","0","0","0","0","0","0","0","2","20","0","3.3","$425,000",""
"Kevin Mulvey","24","us US","R","R","6' 1""","205","May 26, 1985","1st","6","4","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Trent Oeltjen","26","au AU","L","L","6' 1""","205","Feb 28, 1983","1st","24","15","24","18","0","0","0","0","0","0","11","5","3","18","0","2","4","0.3","",""
"Augie Ojeda","34","us US","B","R","5' 9""","175","Dec 20, 1974","8","103","68","103","91","0","0","0","35","28","34","0","0","0","0","0","16","2","1.5","$712,500",""
"Gerardo Parra","22","ve VE","L","L","5' 11""","209","May 6, 1987","1st","120","106","120","113","0","0","0","0","0","0","75","43","9","113","0","10","0","0.2","",""
"Tony Peña","27","do DO","R","R","6' 2""","240","Jan 9, 1982","4","37","0","34","37","37","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$430,000",""
