"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Josh Barfield","24","ve VE","R","R","6' 0""","190","Dec 17, 1982","2","130","115","130","120","0","0","0","120","0","0","0","0","0","0","3","1","13","-0.1","$395,800",""
"Rafael Betancourt","32","ve VE","R","R","6' 2""","215","Apr 29, 1975","5","68","0","4","68","68","0","0","0","0","0","0","0","0","0","0","0","0","4.3","$840,000",""
"Casey Blake","33","us US","R","R","6' 2""","205","Aug 23, 1973","9","156","147","156","155","0","0","12","0","145","0","0","0","7","7","1","7","0","2.8","$3,750,000",""
"Joe Borowski","36","us US","R","R","6' 2""","225","May 4, 1971","11","69","0","5","69","69","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$4,000,000",""
"Paul Byrd","36","us US","R","R","6' 1""","185","Dec 3, 1970","12","31","31","1","31","31","0","0","0","0","0","0","0","0","0","0","0","0","1.7","$7,000,000",""
"Asdrúbal Cabrera","21","ve VE","B","R","6' 0""","235","Nov 13, 1985","1st","45","40","45","45","0","0","0","40","1","7","0","0","0","0","0","4","1","1.6","",""
"Fernando Cabrera","25","pr PR","R","R","6' 4""","225","Nov 16, 1981","4","24","0","1","24","24","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$391,800",""
"Shin-Soo Choo","24","kr KR","L","L","5' 11""","205","Jul 13, 1982","3","6","4","6","5","0","0","0","0","0","0","3","0","2","5","0","1","1","0.1","",""
"Jason Davis","27","us US","R","R","6' 6""","195","May 8, 1980","6","8","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$670,000",""
"David Dellucci","33","us US","L","L","5' 10""","180","Oct 31, 1973","11","56","44","56","51","0","0","0","0","0","0","51","0","0","51","3","11","1","-0.3","$3,750,000",""
"Ben Francisco","25","us US","R","R","6' 1""","195","Oct 23, 1981","1st","25","14","25","19","0","0","0","0","0","0","14","0","5","19","2","5","3","0.4","",""
"Aaron Fultz","33","us US","L","L","6' 0""","196","Sep 4, 1973","8","49","0","2","49","49","0","0","0","0","0","0","0","0","0","0","0","0","1.2","$1,500,000",""
"Ryan Garko","26","us US","R","R","6' 2""","225","Jan 2, 1981","3","138","127","138","125","0","0","125","0","0","0","0","0","0","0","6","11","0","1.4","$383,100",""
"Chris Gomez","36","us US","R","R","6' 1""","183","Jun 16, 1971","15","19","12","19","16","0","0","8","4","6","0","0","0","0","0","1","3","2","-0.1","",""
"Franklin Gutiérrez","24","ve VE","R","R","6' 2""","200","Feb 21, 1983","3","100","68","100","95","0","0","0","0","0","0","9","8","88","95","1","10","5","2.1","$381,900",""
"Travis Hafner","30","us US","L","R","6' 3""","240","Jun 3, 1977","6","152","147","152","11","0","0","11","0","0","0","0","0","0","0","137","5","0","2.9","$4,050,000",""
"Roberto Hernández","26","do DO","R","R","6' 4""","270","Aug 30, 1980","2","32","32","2","32","32","0","0","0","0","0","0","0","0","0","0","0","0","6.1","$387,500",""
"Roberto Hernández","42","pr PR","R","R","6' 4""","220","Nov 11, 1964","17","28","0","2","28","28","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","$3,300,000",""
"Mike Koplove","30","us US","R","R","6' 0""","165","Aug 30, 1976","7","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Aaron Laffey","22","us US","L","L","5' 11""","190","Apr 15, 1985","1st","9","9","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0.5","",""
"Juan Lara","26","do DO","R","L","6' 2""","190","Jan 26, 1981","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Cliff Lee","28","us US","L","L","6' 3""","205","Aug 30, 1978","6","20","16","2","20","20","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","$3,000,000",""
"Jensen Lewis","23","us US","R","R","6' 3""","240","May 16, 1984","1st","26","0","0","26","26","0","0","0","0","0","0","0","0","0","0","0","0","0.8","",""
"Kenny Lofton","40","us US","L","L","6' 0""","180","May 31, 1967","17","52","45","52","51","0","0","0","0","0","0","50","3","0","51","0","7","0","0.7","",""
"Andy Marte","23","do DO","R","R","6' 1""","205","Oct 21, 1983","3","20","16","20","19","0","0","0","0","19","0","0","0","0","0","0","1","0","-0.2","$383,100",""
"Víctor Martínez","28","ve VE","B","R","6' 2""","235","Dec 23, 1978","6","147","145","147","143","0","121","30","0","0","0","0","0","0","0","3","2","0","4.3","$3,200,000","All-Star"
"Tom Mastny","26","id ID","R","R","6' 6""","220","Feb 4, 1981","2","51","0","5","51","51","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$381,500",""
"Jason Michaels","31","us US","R","R","6' 0""","215","May 4, 1976","7","105","65","105","101","0","0","0","0","0","0","74","1","27","101","2","25","8","0.1","$2,050,000",""
"Matt Miller","35","us US","R","R","6' 3""","210","Nov 23, 1971","5","2","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$560,000",""
"Edward Mujica","23","ve VE","R","R","6' 3""","220","May 10, 1984","2","10","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Trot Nixon","33","us US","L","L","6' 1""","195","Apr 11, 1974","11","99","87","99","87","0","0","0","0","0","0","0","0","87","87","5","11","0","-1.2","$3,000,000",""
"Jhonny Peralta","25","do DO","R","R","6' 2""","225","May 28, 1982","5","152","149","152","152","0","0","0","0","0","152","0","0","0","0","0","2","0","2.7","$1,000,000",""
"Rafael Pérez","25","do DO","L","L","6' 3""","195","May 15, 1982","2","44","0","2","44","44","0","0","0","0","0","0","0","0","0","0","0","0","2.3","",""
"Luis Rivas","27","ve VE","R","R","5' 10""","175","Aug 30, 1979","7","4","2","4","3","0","0","0","2","0","1","0","0","0","0","0","1","1","-0.1","",""
"Mike Rouse","27","us US","L","R","5' 11""","200","Apr 25, 1980","2","41","20","41","38","0","0","0","14","14","11","0","0","0","0","2","5","5","-0.6","$380,100",""
"CC Sabathia","26","us US","L","L","6' 6""","300","Jul 21, 1980","7","34","34","1","34","34","0","0","0","0","0","0","0","0","0","0","0","0","6.4","$8,750,000","All-Star"
"Kelly Shoppach","27","us US","R","R","6' 0""","220","Apr 29, 1980","3","59","44","59","58","0","58","0","0","0","0","0","0","0","0","0","2","0","1.3","$383,400",""
"Grady Sizemore","24","us US","L","L","6' 2""","205","Aug 2, 1982","4","162","158","162","160","0","0","0","0","0","0","0","160","0","160","1","2","1","5.5","$916,667","All-Star"
"Jeremy Sowers","24","us US","L","L","6' 1""","180","May 17, 1983","2","13","13","1","13","13","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$384,800",""
"Jason Stanford","30","us US","L","L","6' 2""","200","Jan 23, 1977","3","8","2","1","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Jake Westbrook","29","us US","R","R","6' 3""","210","Sep 29, 1977","8","25","25","1","25","25","0","0","0","0","0","0","0","0","0","0","0","0","2.0","$6,100,000",""
"Name","Age","","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","1B","2B","3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary",""
