"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Alberto Árias","24","do DO","R","R","5' 11""","155","Oct 14, 1983","2","12","0","12","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Garrett Atkins","28","us US","R","R","6' 2""","190","Dec 12, 1979","6","155","152","155","154","0","0","61","1","94","0","0","0","0","0","0","2","0","-0.3","$4,387,500",""
"Jeff Baker","27","de DE","R","R","6' 2""","220","Jun 21, 1981","4","104","73","104","78","0","0","22","49","9","0","0","0","3","3","3","27","0","0.4","$403,000",""
"Clint Barmes","29","us US","R","R","6' 1""","200","Mar 6, 1979","6","107","91","107","101","0","0","0","61","13","36","0","0","1","1","0","7","3","2.4","$405,000",""
"Edwin Bellorin","26","ve VE","R","R","5' 10""","240","Feb 21, 1982","2","3","0","3","2","0","2","0","0","0","0","0","0","0","0","0","1","0","0.0","",""
"Doug Bernier","28","us US","R","R","6' 1""","185","Jun 24, 1980","1st","2","1","2","2","0","0","0","2","0","0","0","0","0","0","0","0","0","-0.1","",""
"Cedrick Bowers","30","us US","B","L","6' 2""","220","Feb 10, 1978","1st","5","0","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Micah Bowie","33","us US","L","L","6' 4""","185","Nov 10, 1974","6","10","0","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$650,000",""
"Taylor Buchholz","26","us US","R","R","6' 3""","220","Oct 13, 1981","3","63","0","59","63","63","0","0","0","0","0","0","0","0","0","0","0","0","2.0","$399,000",""
"José Capellán","27","do DO","R","R","6' 4""","245","Jan 13, 1981","5","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Aaron Cook","29","us US","R","R","6' 3""","215","Feb 8, 1979","7","37","32","35","32","32","0","0","0","0","0","0","0","0","0","0","4","1","4.5","$5,125,000","All-Star"
"Manny Corpas","25","pa PA","R","R","6' 3""","170","Dec 3, 1982","3","76","0","74","76","76","0","0","0","0","0","0","0","0","0","0","0","0","0.8","$775,000",""
"Jorge De La Rosa","27","mx MX","L","L","6' 1""","215","Apr 5, 1981","5","28","23","26","28","28","0","0","0","0","0","0","0","0","0","0","0","0","0.9","",""
"Valerio De Los Santos","35","do DO","L","L","6' 2""","225","Oct 6, 1972","9","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Dexter Fowler","22","us US","B","R","6' 5""","205","Mar 22, 1986","1st","13","5","13","9","0","0","0","0","0","0","0","9","1","9","0","3","3","-0.3","",""
"Jeff Francis","27","ca CA","L","L","6' 5""","220","Jan 8, 1981","5","25","24","22","24","24","0","0","0","0","0","0","0","0","0","0","1","0","1.2","$3,000,000",""
"Brian Fuentes","32","us US","L","L","6' 4""","230","Aug 9, 1975","8","67","0","63","66","67","0","0","0","0","0","0","0","0","0","0","0","0","2.1","$5,050,000",""
"Jason Grilli","31","us US","R","R","6' 5""","235","Nov 11, 1976","7","51","0","47","51","51","0","0","0","0","0","0","0","0","0","0","0","0","1.4","",""
"Brad Hawpe","29","us US","L","L","6' 2""","190","Jun 22, 1979","5","138","132","138","133","0","0","0","0","0","0","0","0","133","133","0","6","0","0.0","$3,925,000",""
"Todd Helton HOF","34","us US","L","L","6' 2""","220","Aug 20, 1973","12","83","81","83","81","0","0","81","0","0","0","0","0","0","0","0","2","0","1.0","$16,600,000",""
"Matt Herges","38","us US","L","R","6' 0""","200","Apr 1, 1970","10","58","0","54","58","58","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$2,000,000",""
"Liván Hernández","33","cu CU","R","R","6' 2""","245","Feb 20, 1975","13","8","8","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","-0.9","",""
"Jonathan Herrera","23","ve VE","B","R","5' 9""","180","Nov 3, 1984","1st","28","13","28","22","0","0","0","21","0","2","0","0","0","0","0","8","1","0.4","",""
"Jason Hirsh","26","us US","R","R","6' 8""","250","Feb 20, 1982","3","4","1","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$396,000",""
"Matt Holliday","28","us US","R","R","6' 4""","240","Jan 15, 1980","5","139","139","139","139","0","0","0","0","0","0","139","0","0","139","0","0","0","5.9","$9,500,000","All-Star"
"Chris Iannetta","25","us US","R","R","6' 0""","230","Apr 8, 1983","3","104","96","104","101","0","100","0","0","1","0","0","0","0","0","0","5","0","3.2","$396,000",""
"Ubaldo Jiménez","24","do DO","R","R","6' 5""","221","Jan 22, 1984","3","34","34","33","34","34","0","0","0","0","0","0","0","0","0","0","0","0","3.2","$392,000",""
"Joe Koshansky","26","us US","L","L","6' 4""","230","May 26, 1982","2","18","8","18","11","0","0","11","0","0","0","0","0","0","0","0","8","0","0.1","",""
"Adam Melhuse","36","us US","B","R","6' 2""","185","Mar 27, 1972","8","7","2","7","4","0","4","0","0","0","0","0","0","0","0","0","3","1","-0.1","",""
"Franklin Morales","22","ve VE","L","L","6' 1""","210","Jan 24, 1986","2","5","5","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$391,000",""
"Juan Morillo","24","do DO","R","R","6' 1""","190","Nov 5, 1983","3","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Josh Newman","26","us US","L","L","6' 1""","200","Jun 11, 1982","2","8","0","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Jayson Nix","25","us US","R","R","5' 11""","195","Aug 26, 1982","1st","22","15","22","20","0","0","0","20","0","0","0","0","0","0","0","2","0","-0.4","$390,000",""
"Scott Podsednik","32","us US","L","L","6' 0""","185","Mar 18, 1976","8","93","25","93","45","0","0","0","0","0","0","10","36","1","45","2","57","5","0.0","$750,000",""
"Omar Quintanilla","26","us US","L","R","5' 9""","185","Oct 24, 1981","4","81","53","81","78","0","0","0","40","0","39","0","0","0","0","0","5","0","0.5","",""
"Mark Redman","34","us US","L","L","6' 5""","220","Jan 5, 1974","10","10","9","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","-1.0","$1,000,000",""
"Steven Register","25","us US","R","R","6' 1""","180","May 16, 1983","1st","10","0","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Greg Reynolds","22","us US","R","R","6' 7""","225","Jul 3, 1985","1st","14","13","13","14","14","0","0","0","0","0","0","0","0","0","0","0","0","-1.0","",""
"Glendon Rusch","33","us US","L","L","6' 2""","170","Nov 7, 1974","11","24","9","24","23","23","0","0","0","0","0","0","0","0","0","0","1","0","0.6","",""
"Seth Smith","25","us US","L","L","6' 3""","210","Sep 30, 1982","2","67","19","67","28","0","0","0","0","0","0","8","9","14","28","0","43","0","-0.3","",""
"Ryan Speier","28","us US","R","R","6' 7""","210","Jul 24, 1979","3","43","0","38","43","43","0","0","0","0","0","0","0","0","0","0","0","0","0.7","",""
"Ryan Spilborghs","28","us US","R","R","6' 1""","200","Sep 5, 1979","4","89","55","89","57","0","0","0","0","0","0","22","17","22","57","4","31","0","0.1","$396,000",""
"Ian Stewart","23","us US","L","R","6' 3""","225","Apr 5, 1985","2","81","71","81","77","0","0","0","12","65","0","0","0","0","0","0","8","0","1.4","",""
"Cory Sullivan","28","us US","L","L","6' 0""","200","Aug 20, 1979","4","18","3","18","11","0","0","0","0","0","0","2","5","5","11","0","7","2","-0.4","",""
"Willy Taveras","26","do DO","R","R","6' 0""","180","Dec 25, 1981","5","133","110","133","124","0","0","0","0","0","0","0","124","0","124","0","17","4","0.0","$1,975,000",""
"Yorvit Torrealba","29","ve VE","R","R","5' 11""","200","Jul 19, 1978","8","70","64","70","67","0","67","0","0","0","0","0","0","0","0","0","4","0","-0.6","$3,000,000",""
"Troy Tulowitzki","23","us US","R","R","6' 3""","205","Oct 10, 1984","3","101","97","101","101","0","0","0","0","0","101","0","0","0","0","0","1","0","0.8","$750,000",""
"Luis Vizcaíno","33","do DO","R","R","6' 1""","170","Aug 6, 1974","10","43","0","41","43","43","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$3,500,000",""
"Kip Wells","31","us US","R","R","6' 3""","205","Apr 21, 1977","10","15","2","15","15","15","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$3,100,000",""
"Name","Age","","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","1B","2B","3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary",""
