"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Henry Blanco","31","ve VE","R","R","5' 11""","220","Aug 29, 1971","6","55","42","55","52","0","52","0","0","0","0","0","0","0","0","0","4","1","-1.2","$1,300,000",""
"Jung Bong","22","kr KR","L","L","6' 3""","175","Jul 15, 1980","2","44","0","42","44","44","0","0","0","0","0","0","0","0","0","0","1","0","-0.4","$300,000",""
"Darren Bragg","33","us US","L","R","5' 9""","180","Sep 7, 1969","10","104","28","104","78","0","0","0","0","0","0","29","21","35","78","0","21","18","-1.5","$450,000",""
"Vinny Castilla","35","mx MX","R","R","6' 1""","175","Jul 4, 1967","13","147","144","147","147","0","0","0","0","147","0","0","0","0","0","0","0","0","1.9","$5,000,000",""
"Will Cunnane","29","us US","R","R","6' 1""","200","Apr 24, 1974","7","20","0","20","20","20","0","0","0","0","0","0","0","0","0","0","0","0","0.5","",""
"Joey Dawley","31","us US","R","R","6' 4""","205","Sep 19, 1971","2","5","0","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$300,000",""
"Mark DeRosa","28","us US","R","R","6' 1""","215","Feb 26, 1975","6","103","54","103","72","0","0","1","29","25","20","2","0","0","2","2","33","4","0.0","$340,000",""
"Johnny Estrada","27","us US","B","R","5' 11""","209","Jun 27, 1976","3","16","6","16","14","0","14","0","0","0","0","0","0","0","0","0","3","0","0.0","",""
"Robert Fick","29","us US","L","R","6' 1""","189","Mar 15, 1974","6","126","111","126","115","0","0","115","0","0","0","0","0","0","0","0","13","0","0.6","$1,000,000",""
"Julio Franco","44","do DO","R","R","6' 0""","160","Aug 23, 1958","19","103","38","103","75","0","0","75","0","0","0","0","0","0","0","0","41","0","0.3","$600,000",""
"Matt Franco","33","us US","L","R","6' 2""","200","Aug 19, 1969","8","112","13","112","18","0","0","15","0","0","0","1","0","2","3","3","92","0","-0.4","$800,000",""
"Rafael Furcal","25","do DO","B","R","5' 8""","195","Oct 24, 1977","4","156","154","156","155","0","0","0","0","0","155","0","0","0","0","0","2","0","4.9","$2,200,000","All-Star"
"Jesse Garcia","29","us US","R","R","5' 10""","155","Sep 24, 1973","5","13","0","13","11","0","0","0","6","2","3","0","0","0","0","0","3","6","0.1","",""
"Marcus Giles","25","us US","R","R","5' 8""","180","May 18, 1978","3","145","137","145","139","0","0","0","139","0","0","0","0","0","0","0","7","0","7.9","$316,500","All-Star"
"Kevin Gryboski","29","us US","R","R","6' 5""","220","Nov 15, 1973","2","64","0","60","63","64","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$315,000",""
"Mike Hampton","30","us US","R","L","5' 10""","185","Sep 9, 1972","11","32","31","31","31","31","0","0","0","0","0","0","0","0","0","0","1","0","2.4","$13,625,000",""
"Roberto Hernández","38","pr PR","R","R","6' 4""","220","Nov 11, 1964","13","66","0","64","66","66","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$600,000",""
"Mike Hessman","25","us US","R","R","6' 5""","215","Mar 5, 1978","1st","19","3","19","15","0","0","4","0","3","0","7","0","1","8","0","6","2","0.4","",""
"Trey Hodges","25","us US","R","R","6' 3""","187","Jun 29, 1978","2","52","1","49","52","52","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$300,000",""
"Darren Holmes","37","us US","R","R","6' 0""","199","Apr 25, 1966","13","48","0","44","48","48","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$700,000",""
"Andruw Jones","26","cw CW","R","R","6' 1""","225","Apr 23, 1977","8","156","153","156","155","0","0","0","0","0","0","0","155","0","155","0","3","0","4.9","$12,000,000","All-Star"
"Chipper Jones HOF","31","us US","B","R","6' 4""","210","Apr 24, 1972","10","153","150","153","149","0","0","0","0","0","0","149","0","0","149","1","3","0","4.4","$13,333,333",""
"Ray King","29","us US","L","L","6' 1""","225","Jan 15, 1974","5","80","0","77","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$600,000",""
"Ryan Langerhans","23","us US","L","L","6' 3""","220","Feb 20, 1980","2","16","1","16","14","0","0","0","0","0","0","3","4","9","14","0","0","6","-0.1","",""
"Javy López","32","pr PR","R","R","6' 3""","185","Nov 5, 1970","12","129","117","129","120","0","120","0","0","0","0","0","0","0","0","3","12","0","6.8","$7,000,000","All-Star"
"Greg Maddux HOF","37","us US","R","R","6' 0""","170","Apr 14, 1966","18","37","36","35","36","36","0","0","0","0","0","0","0","0","0","0","1","0","1.2","$14,750,000",""
"Jason Marquis","24","us US","L","R","6' 1""","220","Aug 21, 1978","4","21","2","21","21","21","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$368,000",""
"Kent Mercker","35","us US","L","L","6' 1""","175","Feb 1, 1968","14","18","0","18","18","18","0","0","0","0","0","0","0","0","0","0","0","0","0.5","",""
"Russ Ortiz","29","us US","R","R","6' 1""","200","Jun 5, 1974","6","35","34","33","34","34","0","0","0","0","0","0","0","0","0","0","1","0","3.2","$4,662,500","All-Star"
"Horacio Ramírez","23","us US","L","L","6' 1""","220","Nov 24, 1979","1st","29","29","27","29","29","0","0","0","0","0","0","0","0","0","0","0","0","1.1","$300,000",""
"Shane Reynolds","35","us US","R","R","6' 3""","210","Mar 26, 1968","12","30","29","28","30","30","0","0","0","0","0","0","0","0","0","0","0","0","-1.3","",""
"Gary Sheffield","34","us US","R","R","5' 11""","190","Nov 18, 1968","16","155","154","155","153","0","0","0","0","0","0","0","0","153","153","0","1","0","6.8","$11,416,667","All-Star"
"John Smoltz HOF","36","us US","R","R","6' 3""","210","May 15, 1967","15","62","0","58","62","62","0","0","0","0","0","0","0","0","0","0","0","0","3.2","$10,666,667","All-Star"
"Jaret Wright","27","us US","R","R","6' 2""","220","Dec 29, 1975","7","11","0","11","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Name","Age","","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","1B","2B","3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary",""
