"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Albert Abreu","27","do DO","R","R","6' 2""","190","Sep 26, 1995","4","45","0","0","45","45","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$738,700",""
"Greg Allen","30","us US","B","R","6' 0""","187","Mar 15, 1993","7","22","6","22","19","0","0","0","0","0","0","11","3","5","19","1","1","10","0.0","",""
"Harrison Bader","29","us US","R","R","6' 0""","210","Jun 3, 1994","7","84","76","84","83","0","0","0","0","0","0","0","83","0","83","0","4","0","0.9","",""
"Jake Bauers","27","us US","L","L","5' 11""","213","Oct 6, 1995","4","84","68","84","74","0","0","22","0","0","0","23","0","33","52","2","13","0","-0.9","",""
"Matt Bowman","32","us US","R","R","6' 0""","185","May 31, 1991","5","3","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Colten Brewer","30","us US","R","R","6' 4""","222","Oct 29, 1992","5","3","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Jhony Brito","25","do DO","R","R","6' 2""","210","Feb 17, 1998","1st","25","13","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0.7","",""
"Oswaldo Cabrera","24","ve VE","B","R","5' 11""","200","Mar 1, 1999","2","115","80","115","108","0","0","1","6","15","5","51","1","49","92","3","5","9","-1.5","$742,100",""
"Willie Calhoun","28","us US","L","R","5' 8""","205","Nov 4, 1994","7","44","36","44","12","0","0","0","0","0","0","3","0","9","12","26","7","0","-0.2","",""
"Gerrit Cole","32","us US","R","R","6' 4""","220","Sep 8, 1990","11","33","33","0","33","33","0","0","0","0","0","0","0","0","0","0","0","0","7.4","$36,000,000","All-Star"
"Franchy Cordero","28","do DO","L","R","6' 3""","225","Sep 2, 1994","7","24","19","24","22","0","0","0","0","0","0","4","0","18","22","0","3","0","-0.1","$1,000,000",""
"Jimmy Cordero","31","do DO","R","R","6' 4""","245","Oct 19, 1991","4","31","1","0","31","31","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$720,000",""
"Nestor Cortes","28","cu CU","R","L","5' 11""","210","Dec 10, 1994","6","12","12","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0.5","$3,200,000",""
"Jasson Domínguez","20","do DO","B","R","5' 9""","190","Feb 7, 2003","1st","8","8","8","8","0","0","0","0","0","0","0","8","0","8","0","0","0","0.2","",""
"Josh Donaldson","37","us US","R","R","6' 1""","210","Dec 8, 1985","13","34","30","33","24","1","0","0","0","23","0","0","0","0","0","7","3","0","0.0","$21,750,000",""
"Estevan Florial","25","do DO","L","R","6' 1""","195","Nov 25, 1997","4","19","18","19","19","0","0","0","0","0","0","0","19","0","19","0","0","1","0.0","",""
"Deivi García","24","do DO","R","R","5' 9""","190","May 19, 1999","3","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Domingo Germán","30","do DO","R","R","6' 2""","181","Aug 4, 1992","6","20","19","0","20","20","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$2,600,000",""
"Yoendrys Gómez","23","ve VE","R","R","6' 3""","212","Oct 15, 1999","1st","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Ian Hamilton","28","us US","R","R","6' 1""","200","Jun 16, 1995","4","39","3","0","39","39","0","0","0","0","0","0","0","0","0","0","0","0","1.6","",""
"Aaron Hicks","33","us US","B","R","6' 1""","205","Oct 2, 1989","11","28","20","28","25","0","0","0","0","0","0","19","7","0","25","2","1","4","-0.5","",""
"Kyle Higashioka","33","us US","R","R","6' 1""","202","Apr 20, 1990","7","92","72","92","90","0","90","0","0","0","0","0","0","0","0","2","3","0","-0.3","$1,462,500",""
"Clay Holmes","30","us US","R","R","6' 5""","245","Mar 27, 1993","6","66","0","0","66","66","0","0","0","0","0","0","0","0","0","0","0","0","1.8","$3,300,000",""
"Aaron Judge","31","us US","R","R","6' 7""","282","Apr 26, 1992","8","106","104","106","67","0","0","0","0","0","0","0","18","54","67","38","2","0","4.5","$40,000,000","All-Star"
"Tommy Kahnle","33","us US","R","R","6' 1""","230","Aug 7, 1989","9","42","0","0","42","42","0","0","0","0","0","0","0","0","0","0","0","0","1.1","$5,750,000",""
