"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Jeremy Accardo","25","us US","R","R","6' 0""","195","Dec 18, 1981","3","64","0","3","64","64","0","0","0","0","0","0","0","0","0","0","0","0","2.2","$392,200",""
"Russ Adams","26","us US","L","R","6' 0""","205","Aug 30, 1980","4","27","16","27","18","0","0","0","2","16","0","0","0","0","0","7","4","7","-0.4","",""
"Josh Banks","24","us US","R","R","6' 3""","215","Jul 18, 1982","1st","3","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"A.J. Burnett","30","us US","R","R","6' 4""","230","Jan 3, 1977","9","25","25","1","25","25","0","0","0","0","0","0","0","0","0","0","0","0","2.4","$13,200,000",""
"Gustavo Chacín","26","ve VE","L","L","5' 11""","205","Dec 4, 1980","4","5","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$395,300",""
"Howie Clark","33","us US","L","R","5' 10""","195","Feb 13, 1974","5","31","11","31","18","0","0","3","3","10","2","0","0","0","0","4","12","4","0.0","",""
"Royce Clayton","37","us US","R","R","6' 0""","175","Jan 2, 1970","17","69","55","69","68","0","0","0","0","0","68","0","0","0","0","0","1","4","0.3","$1,500,000",""
"Jordan De Jong","28","us US","R","R","6' 2""","200","Apr 12, 1979","1st","6","0","1","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Scott Downs","31","us US","L","L","6' 2""","215","Mar 17, 1976","6","81","0","5","81","81","0","0","0","0","0","0","0","0","0","0","0","0","2.0","$1,025,000",""
"Sal Fasano","35","us US","R","R","6' 2""","220","Aug 10, 1971","10","16","14","16","16","0","16","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Jason Frasor","29","us US","R","R","5' 9""","180","Aug 9, 1977","4","51","0","3","51","51","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$825,000",""
"Troy Glaus","30","us US","R","R","6' 5""","220","Aug 3, 1976","10","115","110","115","114","0","0","0","0","114","0","0","0","0","0","0","3","0","3.3","$10,500,000",""
"John-Ford Griffin","27","us US","L","L","6' 2""","215","Nov 19, 1979","2","6","3","6","3","0","0","0","0","0","0","0","0","3","3","3","2","1","0.2","",""
"Lee Gronkiewicz","28","us US","R","R","5' 10""","200","Aug 21, 1978","1st","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Roy Halladay HOF","30","us US","R","R","6' 6""","225","May 14, 1977","10","31","31","1","31","31","0","0","0","0","0","0","0","0","0","0","0","0","3.6","$12,750,000",""
"Aaron Hill","25","us US","R","R","5' 11""","200","Mar 21, 1982","3","160","158","160","160","0","0","0","160","0","0","0","0","0","0","0","1","0","5.2","$395,000",""
"Joe Inglett","29","us US","L","R","5' 9""","175","Jun 29, 1978","2","2","1","2","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0.2","",""
"Casey Janssen","25","us US","R","R","6' 4""","210","Sep 17, 1981","2","70","0","5","70","70","0","0","0","0","0","0","0","0","0","0","0","0","1.9","$385,200",""
"Reed Johnson","30","us US","R","R","5' 10""","185","Dec 8, 1976","5","79","63","79","78","0","0","0","0","0","0","70","1","8","78","1","3","1","-0.2","$3,075,000",""
"Joe Kennedy","28","us US","R","L","6' 4""","227","May 24, 1979","7","9","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Brandon League","24","us US","R","R","6' 2""","200","Mar 16, 1983","4","14","0","0","14","14","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Adam Lind","23","us US","L","L","6' 2""","195","Jul 17, 1983","2","89","72","89","80","0","0","0","0","0","0","80","0","0","80","0","12","0","0.2","",""
"Jesse Litsch","22","us US","R","R","6' 1""","235","Mar 9, 1985","1st","20","20","1","20","20","0","0","0","0","0","0","0","0","0","0","0","0","1.0","",""
"Héctor Luna","27","do DO","R","R","6' 1""","190","Feb 1, 1980","4","22","11","22","18","0","0","2","0","15","0","0","0","1","1","4","3","5","-0.1","",""
"Shaun Marcum","25","us US","R","R","6' 0""","195","Dec 14, 1981","3","38","25","2","38","38","0","0","0","0","0","0","0","0","0","0","0","0","1.9","$386,100",""
"John McDonald","32","us US","R","R","5' 9""","185","Sep 24, 1974","9","123","102","123","116","0","0","0","0","15","102","0","0","0","0","0","4","8","2.4","$750,000",""
"Dustin McGowan","25","us US","R","R","6' 3""","235","Mar 24, 1982","3","28","27","4","27","27","0","0","0","0","0","0","0","0","0","1","0","1","2.4","",""
"Tomo Ohka","31","jp JP","B","R","6' 1""","205","Mar 18, 1976","9","10","10","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$1,500,000",""
"Ray Olmedo","26","ve VE","B","R","5' 11""","165","May 31, 1981","5","27","12","27","26","0","0","0","0","2","24","0","0","0","0","0","3","1","0.3","",""
"Lyle Overbay","30","us US","L","L","6' 2""","235","Jan 28, 1977","7","122","107","122","119","0","0","119","0","0","0","0","0","0","0","1","8","0","1.1","$1,350,000",""
"Jason Phillips","30","us US","R","R","6' 1""","180","Sep 27, 1976","7","55","44","55","52","0","49","4","0","0","0","0","0","0","0","0","3","0","-0.6","$500,000",""
"Alex Ríos","26","us US","R","R","6' 5""","210","Feb 18, 1981","4","161","157","161","161","0","0","0","0","0","0","0","22","147","161","0","2","0","5.6","$2,535,000","All-Star"
"Ryan Roberts","26","us US","R","R","5' 11""","185","Sep 19, 1980","2","8","4","8","5","0","0","0","1","3","0","1","0","0","1","1","2","1","-0.2","",""
"B.J. Ryan","31","us US","L","L","6' 6""","230","Dec 28, 1975","9","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","$7,000,000",""
"Jason Smith","29","us US","L","R","6' 3""","195","Jul 24, 1977","7","27","10","27","18","0","0","0","0","15","3","0","0","0","0","4","9","3","0.3","$500,000",""
"Matt Stairs","39","ca CA","L","R","5' 9""","200","Feb 27, 1968","15","125","89","125","99","0","0","45","0","0","0","43","0","17","57","5","33","1","2.4","$850,000",""
"Brian Tallet","29","us US","L","L","6' 6""","220","Sep 21, 1977","5","48","0","5","48","48","0","0","0","0","0","0","0","0","0","0","0","0","0.7","",""
"Ty Taubenheim","24","us US","R","R","6' 5""","200","Nov 17, 1982","2","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Curtis Thigpen","24","us US","R","R","5' 11""","190","Apr 19, 1983","1st","47","27","47","34","0","22","14","0","0","0","0","0","0","0","10","5","10","-0.4","",""
