"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Nick Blackburn","30","us US","R","R","6' 4""","240","Feb 24, 1982","6","19","19","1","19","19","0","0","0","0","0","0","0","0","0","0","0","0","-2.0","$4,750,000",""
"Alex Burnett","24","us US","R","R","6' 0""","220","Jul 26, 1987","3","67","0","5","67","67","0","0","0","0","0","0","0","0","0","0","0","0","0.6","$490,000",""
"Sean Burroughs","31","us US","L","R","6' 1""","195","Sep 12, 1980","7","10","3","10","3","0","0","1","0","3","0","0","0","0","0","1","7","0","-0.2","$525,000",""
"Jared Burton","31","us US","R","R","6' 5""","225","Jun 2, 1981","6","64","0","4","64","64","0","0","0","0","0","0","0","0","0","0","0","0","1.4","$750,000",""
"Drew Butera","28","us US","R","R","6' 1""","212","Aug 9, 1983","3","42","32","42","42","1","41","0","0","0","0","0","0","0","0","0","3","0","0.1","",""
"Matt Capps","28","us US","R","R","6' 2""","250","Sep 3, 1983","8","30","0","2","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$4,500,000",""
"Jamey Carroll","38","us US","R","R","5' 10""","175","Feb 18, 1974","11","138","130","138","137","0","0","0","66","44","37","0","0","0","0","0","0","3","3.4","$2,750,000",""
"Matt Carson","30","us US","R","R","6' 2""","200","Jul 1, 1981","3","26","16","26","22","0","0","0","0","0","0","15","0","9","22","2","3","2","0.1","",""
"Alexi Casilla","27","do DO","B","R","5' 9""","190","Jul 20, 1984","7","106","84","106","100","0","0","0","96","4","0","0","0","0","0","0","6","12","2.0","$1,382,500",""
"Cole De Vries","27","us US","R","R","6' 1""","180","Feb 12, 1985","1st","17","16","0","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0.5","",""
"Sam Deduno","28","do DO","R","R","6' 3""","210","Jul 2, 1983","3","15","15","0","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0.7","",""
"Scott Diamond","25","ca CA","L","L","6' 3""","205","Jul 30, 1986","2","27","27","3","27","27","0","0","0","0","0","0","0","0","0","0","0","0","2.6","",""
"Ryan Doumit","31","us US","B","R","6' 1""","220","Apr 3, 1981","8","134","126","134","81","0","59","1","0","0","0","16","0","6","22","48","8","0","1.3","$3,000,000",""
"Brian Dozier","25","us US","R","R","5' 11""","200","May 15, 1987","1st","84","81","84","83","0","0","0","0","0","83","0","0","0","0","0","1","1","0.7","",""
"Brian Duensing","29","us US","L","L","6' 0""","200","Feb 22, 1983","4","55","11","4","55","55","0","0","0","0","0","0","0","0","0","0","0","0","-1.1","$515,000",""
"Eduardo Escobar","23","ve VE","B","R","5' 10""","193","Jan 5, 1989","2","14","13","14","14","0","0","0","8","3","6","0","0","0","0","0","0","0","0.2","",""
"Casey Fien","28","us US","R","R","6' 2""","210","Oct 21, 1983","3","35","0","0","35","35","0","0","0","0","0","0","0","0","0","0","0","0","1.1","",""
"Pedro Florimón","25","do DO","B","R","6' 2""","185","Dec 10, 1986","2","43","42","43","43","0","0","0","0","0","43","0","0","0","0","0","0","0","0.9","",""
"Jeff Gray","30","us US","R","R","6' 2""","210","Nov 19, 1981","5","49","0","4","49","49","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$485,000",""
"Liam Hendriks","23","au AU","R","R","6' 0""","235","Feb 10, 1989","2","17","16","2","16","16","0","0","0","0","0","0","0","0","0","0","0","1","-1.0","$480,000",""
"Chris Herrmann","24","us US","L","R","6' 0""","200","Nov 24, 1987","1st","7","4","7","5","0","3","0","0","0","0","2","0","0","2","1","1","0","-0.3","",""
"Luke Hughes","27","au AU","R","R","5' 11""","205","Aug 2, 1984","3","4","3","4","4","0","0","1","3","1","0","0","0","0","0","0","1","0","0.0","$485,000",""
"Erik Komatsu","24","us US","L","L","5' 10""","175","Oct 1, 1987","1st","15","9","15","9","0","0","0","0","0","0","1","2","6","9","3","2","4","-0.2","",""
"Francisco Liriano","28","do DO","L","L","6' 3""","220","Oct 26, 1983","7","22","17","2","22","22","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$5,500,000",""
"Matt Maloney","28","us US","L","L","6' 4""","210","Jan 16, 1984","4","9","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$482,500",""
"Jeff Manship","27","us US","R","R","6' 2""","205","Jan 16, 1985","4","12","0","2","12","12","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","",""
"Jason Marquis","33","us US","L","R","6' 1""","220","Aug 21, 1978","13","7","7","1","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-1.1","$3,000,000",""
"Darin Mastroianni","26","us US","R","R","5' 11""","190","Aug 26, 1985","2","77","41","77","62","0","0","0","1","0","0","25","4","34","61","10","5","16","0.9","",""
"Joe Mauer HOF","29","us US","L","R","6' 5""","225","Apr 19, 1983","9","147","144","147","102","0","74","30","0","0","0","0","0","0","0","42","3","0","4.4","$23,000,000","All-Star"
"Justin Morneau","31","ca CA","L","R","6' 4""","220","May 15, 1981","10","134","133","134","99","0","0","99","0","0","0","0","0","0","0","34","1","0","1.2","$14,000,000",""
"Tsuyoshi Nishioka","27","jp JP","B","R","6' 1""","175","Jul 27, 1984","2","3","3","3","3","0","0","0","3","0","0","0","0","0","0","0","0","0","-0.5","$3,000,000",""
"Lester Oliveros","24","ve VE","R","R","6' 0""","235","May 28, 1988","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Chris Parmelee","24","us US","L","L","6' 1""","220","Feb 24, 1988","2","64","49","64","54","0","0","38","0","0","0","1","0","18","19","1","12","0","-0.7","$480,000",""
"Carl Pavano","36","us US","R","R","6' 5""","265","Jan 8, 1976","14","11","11","1","11","11","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","$8,500,000",""
"Luis Perdomo","28","do DO","L","R","6' 0""","180","Apr 27, 1984","3","15","0","0","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Glen Perkins","29","us US","L","L","6' 0""","205","Mar 2, 1983","7","70","0","4","70","70","0","0","0","0","0","0","0","0","0","0","0","0","1.4","$1,550,000",""
"Trevor Plouffe","26","us US","R","R","6' 2""","215","Jun 15, 1986","3","119","113","119","116","0","0","3","4","95","1","2","0","15","17","2","2","0","1.1","$485,000",""
"Ben Revere","24","us US","L","R","5' 9""","175","May 3, 1988","3","124","118","124","121","0","0","0","0","0","0","5","39","84","121","0","3","1","2.8","$492,500",""
"Tyler Robertson","24","us US","L","L","6' 5""","285","Dec 23, 1987","1st","40","0","0","40","40","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Denard Span","28","us US","L","L","6' 0""","210","Feb 27, 1984","5","128","122","128","125","0","0","0","0","0","0","0","125","0","125","1","2","3","4.9","$3,000,000",""
"Anthony Swarzak","26","us US","R","R","6' 4""","215","Sep 10, 1985","3","44","5","3","44","44","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$487,500",""
"Clete Thomas","28","us US","L","R","5' 11""","200","Nov 14, 1983","3","12","7","12","11","0","0","0","0","0","0","1","1","9","11","0","2","1","0.0","$481,000",""
"Danny Valencia","27","us US","R","R","6' 2""","210","Sep 19, 1984","3","34","33","34","34","0","0","0","0","34","0","0","0","0","0","0","0","1","-0.8","$515,000",""
"Esmerling Vásquez","28","do DO","R","R","6' 1""","200","Nov 7, 1983","4","6","6","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Kyle Waldrop","26","us US","R","R","6' 5""","220","Oct 27, 1985","2","17","0","0","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0.6","$480,000",""
"P.J. Walters","27","us US","R","R","6' 4""","215","Mar 12, 1985","4","12","12","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Josh Willingham","33","us US","R","R","6' 2""","230","Feb 17, 1979","9","145","143","145","119","0","0","0","0","0","0","119","0","0","119","25","2","0","3.3","$7,000,000",""
"Name","Age","","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","1B","2B","3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary",""
