"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Austin Allen","26","us US","L","R","6' 2""","219","Jan 16, 1994","2","14","9","14","14","0","14","0","0","0","0","0","0","0","0","0","0","0","-0.2","",NA
"Franklin Barreto","24","ve VE","R","R","5' 8""","208","Feb 27, 1996","4","15","1","15","7","0","0","0","4","0","3","0","0","0","0","2","3","8","-0.2","",NA
"Chris Bassitt","31","us US","R","R","6' 5""","217","Feb 22, 1989","6","11","11","0","11","11","0","0","0","0","0","0","0","0","0","0","0","0","2.1","$2,250,000",NA
"Paul Blackburn","26","us US","R","R","6' 1""","196","Dec 4, 1993","4","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",NA
"Seth Brown","27","us US","L","L","6' 1""","223","Jul 13, 1992","2","7","1","7","3","0","0","3","0","0","0","0","0","0","0","1","3","1","-0.1","",NA
"Mark Canha","31","us US","R","R","6' 2""","209","Feb 15, 1989","6","59","59","59","38","0","0","3","0","0","0","15","9","17","37","21","0","0","1.6","$4,800,000",NA
"Matt Chapman","27","us US","R","R","6' 0""","215","Apr 28, 1993","4","37","36","37","37","0","0","0","0","36","1","0","0","0","0","0","0","0","1.2","",NA
"Khris Davis","32","us US","R","R","5' 11""","205","Dec 21, 1987","8","30","25","30","0","0","0","0","0","0","0","0","0","0","0","27","5","0","-0.3","$16,750,000",NA
"Jake Diekman","33","us US","L","L","6' 4""","195","Jan 21, 1987","9","21","0","0","21","21","0","0","0","0","0","0","0","0","0","0","0","0","1.4","$2,750,000",NA
"Mike Fiers","35","us US","R","R","6' 2""","211","Jun 15, 1985","10","11","11","0","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$8,100,000",NA
"Robbie Grossman","30","us US","B","L","6' 0""","209","Sep 16, 1989","8","51","45","51","47","0","0","0","0","0","0","46","2","1","47","2","5","0","1.1","$3,725,000",NA
"Jonah Heim","25","us US","B","R","6' 4""","220","Jun 27, 1995","1st","13","12","13","12","0","12","0","0","0","0","0","0","0","0","1","1","0","0.1","",NA
"Liam Hendriks","31","au AU","R","R","6' 0""","235","Feb 10, 1989","10","24","0","0","24","24","0","0","0","0","0","0","0","0","0","0","0","0","1.4","$5,300,000",NA
"Daulton Jefferies","24","us US","L","R","6' 0""","182","Aug 2, 1995","1st","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",NA
"James Kaprielian","26","us US","R","R","6' 3""","225","Mar 2, 1994","1st","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",NA
"Tony Kemp","28","us US","L","R","5' 6""","160","Oct 31, 1991","5","49","32","49","46","0","0","0","43","0","0","3","0","0","3","2","4","5","-0.2","",NA
"Tommy La Stella","31","us US","L","R","5' 11""","180","Jan 31, 1989","7","27","27","27","21","0","0","0","18","6","0","0","0","0","0","6","0","0","0.5","",NA
"Jake Lamb","29","us US","L","R","6' 3""","215","Oct 9, 1990","7","13","13","13","11","0","0","0","0","11","0","0","0","0","0","2","0","0","0.1","",NA
"Ramón Laureano","25","do DO","R","R","5' 11""","203","Jul 15, 1994","3","54","54","54","53","0","0","0","0","0","0","0","53","0","53","1","0","0","1.5","",NA
"Jesús Luzardo","22","pe PE","L","L","6' 0""","218","Sep 30, 1997","2","12","9","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0.8","",NA
"Vimael Machín","26","pr PR","L","R","5' 11""","185","Sep 25, 1993","1st","24","18","24","19","0","0","2","3","10","6","0","0","0","0","4","1","0","-0.3","",NA
"Sean Manaea","28","us US","R","L","6' 5""","245","Feb 1, 1992","5","11","11","0","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$3,750,000",NA
"T.J. McFarland","31","us US","L","L","6' 3""","200","Jun 8, 1989","8","23","0","0","23","23","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$1,800,000",NA
"Daniel Mengden","27","us US","R","R","6' 1""","215","Feb 19, 1993","5","4","1","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",NA
"Mike Minor","32","us US","R","L","6' 4""","210","Dec 26, 1987","9","5","4","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",NA
"Frankie Montas","27","do DO","R","R","6' 2""","255","Mar 21, 1993","5","11","11","0","11","11","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",NA
"Sean Murphy","25","us US","R","R","6' 3""","228","Oct 4, 1994","2","43","39","43","43","0","43","0","0","0","0","0","0","0","0","0","1","0","1.1","",NA
"Matt Olson","26","us US","L","R","6' 5""","225","Mar 29, 1994","5","60","59","60","60","0","0","60","0","0","0","0","0","0","0","0","0","0","1.1","",NA
"Nate Orf","30","us US","R","R","5' 8""","181","Feb 1, 1990","2","6","1","6","5","0","0","0","2","0","3","0","0","0","0","0","2","1","-0.3","",NA
"Yusmeiro Petit","35","ve VE","R","R","6' 1""","252","Nov 22, 1984","13","26","0","0","26","26","0","0","0","0","0","0","0","0","0","0","0","0","0.8","$5,500,000",NA
"Chad Pinder","28","us US","R","R","6' 2""","210","Mar 29, 1992","5","24","12","24","23","0","0","0","13","7","0","2","0","1","3","1","7","1","0.1","$2,025,000",NA
"Stephen Piscotty","29","us US","R","R","6' 4""","211","Jan 14, 1991","6","45","44","45","44","0","0","0","0","0","0","0","0","44","44","0","0","1","0.0","$7,333,333",NA
"Marcus Semien","29","us US","R","R","6' 0""","195","Sep 17, 1990","8","53","53","53","53","0","0","0","0","0","53","0","0","0","0","0","0","0","0.4","$13,000,000",NA
"Burch Smith","30","us US","R","R","6' 4""","225","Apr 12, 1990","4","6","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0.4","",NA
"Joakim Soria","36","mx MX","R","R","6' 3""","205","May 18, 1984","13","22","0","0","22","22","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$8,500,000",NA
"Lou Trivino","28","us US","R","R","6' 5""","235","Oct 1, 1991","3","20","0","0","20","20","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",NA
"Jordan Weems","27","us US","L","R","6' 4""","211","Nov 7, 1992","1st","9","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",NA
"J.B. Wendelken","27","us US","R","R","6' 1""","242","Mar 24, 1993","4","21","0","0","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0.7","",NA
"Name","Age","","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","1B","2B","3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary",NA
