"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Austin Adams","32","us US","R","R","5' 11""","205","Aug 19, 1986","4","13","0","1","13","13","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Victor Alcántara","26","do DO","R","R","6' 2""","190","Apr 3, 1993","3","46","0","7","46","46","0","0","0","0","0","0","0","0","0","0","0","0","0.5","$559,100",""
"Tyler Alexander","24","us US","R","L","6' 2""","203","Jul 14, 1994","1st","13","8","0","13","13","0","0","0","0","0","0","0","0","0","0","0","0","1.0","",""
"Sandy Báez","25","do DO","R","R","6' 2""","219","Nov 25, 1993","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Gordon Beckham","32","us US","R","R","6' 0""","188","Sep 16, 1986","11","83","56","83","66","0","0","4","39","5","18","0","0","0","0","12","8","12","-1.2","$100,000",""
"Matthew Boyd","28","us US","L","L","6' 3""","223","Feb 2, 1991","5","32","32","1","32","32","0","0","0","0","0","0","0","0","0","0","0","0","3.8","$2,600,000",""
"Miguel Cabrera","36","ve VE","R","R","6' 4""","267","Apr 18, 1983","17","136","133","136","26","0","0","26","0","0","0","0","0","0","0","107","3","0","0.0","$30,000,000",""
"Jeimer Candelario","25","us US","B","R","6' 2""","222","Nov 24, 1993","4","94","88","94","89","0","0","20","0","69","0","0","0","0","0","4","4","0","0.2","",""
"Ryan Carpenter","28","us US","L","L","6' 5""","230","Aug 22, 1990","2","9","9","1","9","9","0","0","0","0","0","0","0","0","0","0","0","0","-1.1","",""
"Nick Castellanos","27","us US","R","R","6' 4""","203","Mar 4, 1992","7","100","100","100","89","0","0","0","0","0","0","0","0","89","89","11","0","0","1.0","$9,950,000",""
"Harold Castro","25","ve VE","L","R","5' 10""","195","Nov 30, 1993","2","97","87","97","90","0","0","1","34","10","2","8","30","7","44","4","6","2","-1.0","",""
"Willi Castro","22","pr PR","B","R","6' 1""","206","Apr 24, 1997","1st","30","28","30","29","0","0","0","0","0","29","0","0","0","0","0","1","1","-0.5","",""
"José Cisnero","30","do DO","R","R","6' 3""","258","Apr 11, 1989","3","35","0","0","35","35","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Travis Demeritte","24","us US","R","R","6' 0""","180","Sep 30, 1994","1st","48","46","48","47","0","0","0","0","0","0","0","0","47","47","0","1","1","-1.2","",""
"Brandon Dixon","27","us US","R","R","6' 2""","215","Jan 29, 1992","2","118","97","117","97","2","0","61","3","4","0","26","1","7","33","18","8","8","-0.5","",""
"Buck Farmer","28","us US","L","R","6' 4""","243","Feb 20, 1991","6","73","1","5","73","73","0","0","0","0","0","0","0","0","0","0","0","0","1.6","$570,800",""
"José Fernández","26","do DO","L","L","6' 3""","170","Feb 13, 1993","2","4","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Bryan Garcia","24","us US","R","R","6' 1""","205","Apr 19, 1995","1st","7","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Reed Garrett","26","us US","R","R","6' 2""","195","Jan 2, 1993","1st","13","0","0","13","13","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$555,000",""
"Niko Goodrum","27","us US","B","R","6' 3""","220","Feb 28, 1992","3","112","109","112","107","0","0","18","22","1","38","20","8","5","32","4","3","0","1.4","$670,500",""
"Shane Greene","30","us US","R","R","6' 4""","200","Nov 17, 1988","6","38","0","3","38","38","0","0","0","0","0","0","0","0","0","0","0","0","1.8","$4,000,000","All-Star"
"Grayson Greiner","26","us US","R","R","6' 6""","238","Oct 11, 1992","2","58","57","58","58","0","58","0","0","0","0","0","0","0","0","0","0","0","-0.6","$558,600",""
"Matt Hall","25","us US","L","L","6' 0""","200","Jul 23, 1993","2","16","0","0","16","16","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Blaine Hardy","32","us US","L","L","6' 2""","218","Mar 14, 1987","6","39","0","3","39","39","0","0","0","0","0","0","0","0","0","0","0","0","0.6","$1,300,000",""
"Josh Harrison","31","us US","R","R","5' 8""","190","Jul 8, 1987","9","36","34","36","34","0","0","0","34","0","0","0","0","0","0","1","0","2","-1.0","$2,000,000",""
"John Hicks","29","us US","R","R","6' 2""","230","Aug 31, 1989","5","95","81","95","89","0","60","29","0","0","0","0","0","0","0","3","11","1","-0.4","$567,100",""
"Edwin Jackson","35","de DE","R","R","6' 2""","215","Sep 9, 1983","17","10","8","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","",""
"Eduardo Jiménez","24","ve VE","R","R","6' 2""","215","Apr 4, 1995","1st","8","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Joe Jiménez","24","pr PR","R","R","6' 3""","277","Jan 17, 1995","3","66","0","5","66","66","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$569,200",""
"JaCoby Jones","27","us US","R","R","6' 2""","211","May 10, 1992","4","88","83","88","85","0","0","0","0","0","0","0","85","0","85","1","2","1","-0.1","$567,100",""
"Dawel Lugo","24","do DO","R","R","6' 0""","190","Dec 31, 1994","2","77","70","77","73","0","0","0","0","73","0","0","0","0","0","2","1","4","-0.9","",""
"Mikie Mahtook","29","us US","R","R","6' 2""","220","Nov 30, 1989","5","9","6","9","8","0","0","0","0","0","0","1","7","0","8","1","0","2","-0.4","$574,500",""
"David McKay","24","us US","R","R","6' 3""","205","Mar 31, 1995","1st","18","0","0","18","18","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Jordy Mercer","32","us US","R","R","6' 3""","210","Aug 27, 1986","8","74","72","74","73","0","0","5","8","1","59","0","0","0","0","1","1","0","0.5","$5,250,000",""
"Matt Moore","30","us US","L","L","6' 3""","210","Jun 18, 1989","9","2","2","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$2,500,000",""
"Daniel Norris","26","us US","L","L","6' 2""","207","Apr 25, 1993","6","33","29","4","32","32","0","0","0","0","0","0","0","0","0","0","0","1","3.1","$1,275,000",""
"Dustin Peterson","24","us US","R","R","6' 1""","210","Sep 10, 1994","2","17","11","17","14","0","0","1","0","0","0","9","2","2","13","2","1","3","-0.6","$555,100",""
"Nick Ramirez","29","us US","L","L","6' 4""","232","Aug 1, 1989","1st","46","0","3","46","46","0","0","0","0","0","0","0","0","0","0","0","0","1.0","",""
"Zac Reininger","26","us US","B","R","6' 3""","190","Jan 28, 1993","3","25","1","5","25","25","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","",""
"Víctor Reyes","24","ve VE","B","R","6' 5""","194","Oct 5, 1994","2","69","63","69","67","0","0","0","0","0","0","21","37","9","67","0","2","1","1.4","",""
"Ronny Rodríguez","27","do DO","R","R","6' 0""","180","Apr 17, 1992","2","84","69","84","68","0","0","13","31","6","20","1","0","0","1","7","12","2","-0.6","",""
"Jake Rogers","24","us US","R","R","6' 1""","201","Apr 18, 1995","1st","35","35","35","34","0","34","0","0","0","0","0","0","0","0","1","0","0","-0.6","",""
