"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Austin Adams","28","us US","R","R","6' 3""","220","May 5, 1991","3","29","2","3","29","29","0","0","0","0","0","0","0","0","0","0","0","0","0.6","",""
"R.J. Alaniz","28","us US","R","R","6' 4""","220","Jun 14, 1991","1st","4","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Dan Altavilla","26","us US","R","R","5' 11""","220","Sep 8, 1992","4","17","0","2","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Shawn Armstrong","28","us US","R","R","6' 2""","225","Sep 11, 1990","5","4","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$559,100",""
"Anthony Bass","31","us US","R","R","6' 2""","205","Nov 1, 1987","8","44","0","3","44","44","0","0","0","0","0","0","0","0","0","0","0","0","0.9","",""
"Gerson Bautista","24","do DO","R","R","6' 3""","195","May 31, 1995","2","8","2","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$555,200",""
"Tim Beckham","29","us US","R","R","6' 0""","215","Jan 27, 1990","6","88","81","88","75","0","0","5","8","10","41","13","0","0","13","10","3","2","0.4","$1,750,000",""
"Jesse Biddle","27","us US","L","L","6' 5""","220","Oct 22, 1991","2","11","0","0","11","11","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","",""
"Braden Bishop","25","us US","R","R","6' 1""","178","Aug 22, 1993","1st","27","16","27","24","0","0","0","0","0","0","4","20","1","24","1","0","3","-0.3","",""
"Chasen Bradford","29","us US","R","R","6' 1""","225","Aug 5, 1989","3","12","0","1","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$562,300",""
"Brandon Brennan","27","us US","R","R","6' 4""","207","Jul 26, 1991","1st","44","0","3","43","44","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$575,000",""
"Keon Broxton","29","us US","R","R","6' 3""","200","May 7, 1990","5","29","17","29","25","0","0","0","0","0","0","3","20","2","25","3","1","5","-0.2","",""
"Jay Bruce","32","us US","L","L","6' 3""","230","Apr 3, 1987","12","47","44","47","42","0","0","16","0","0","0","6","0","24","28","4","3","0","0.3","$14,000,000",""
"Matt Carasiti","27","us US","R","R","6' 2""","205","Jul 23, 1991","2","11","5","1","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Ryan Court","31","us US","R","R","6' 2""","210","May 28, 1988","1st","12","5","12","10","0","0","7","0","0","0","3","0","2","5","0","2","0","-0.2","",""
"J.P. Crawford","24","us US","L","R","6' 2""","202","Jan 11, 1995","3","93","92","93","93","0","0","0","0","0","93","0","0","0","0","0","0","0","1.6","",""
"Justin Dunn","23","us US","R","R","6' 2""","209","Sep 22, 1995","1st","4","4","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Roenis Elías","30","cu CU","L","L","6' 1""","205","Aug 1, 1988","6","44","0","1","44","44","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$910,000",""
"Edwin Encarnación","36","do DO","R","R","6' 1""","230","Jan 7, 1983","15","65","64","65","45","0","0","45","1","0","0","0","0","0","0","19","1","0","2.1","",""
"Matt Festa","26","us US","R","R","6' 1""","195","Mar 11, 1993","2","20","0","2","20","20","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$555,500",""
"Jake Fraley","24","us US","L","L","6' 0""","206","May 25, 1995","1st","12","10","12","12","0","0","0","0","0","0","0","11","1","12","0","2","0","-0.8","",""
"David Freitas","30","us US","R","R","6' 1""","250","Mar 18, 1989","3","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0.0","$558,500",""
"Ryan Garton","29","us US","R","R","5' 10""","190","Dec 5, 1989","3","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Cory Gearrin","33","us US","R","R","6' 1""","205","Apr 14, 1986","8","48","2","2","48","48","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$1,500,000",""
"Marco Gonzales","27","us US","L","L","6' 1""","205","Feb 16, 1992","5","34","34","2","34","34","0","0","0","0","0","0","0","0","0","0","0","0","3.1","$900,000",""
"Zac Grotz","26","us US","R","R","6' 2""","195","Feb 17, 1993","1st","14","0","2","14","14","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Taylor Guilbeau","26","us US","L","L","6' 4""","187","May 12, 1993","1st","17","0","2","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Mitch Haniger","28","us US","R","R","6' 2""","214","Dec 23, 1990","4","63","62","63","62","0","0","0","0","0","0","0","24","43","62","1","0","1","1.5","$590,100",""
"Ryon Healy","27","us US","R","R","6' 4""","230","Jan 10, 1992","4","47","46","47","47","0","0","11","0","44","0","0","0","0","0","0","0","0","0.1","$579,800",""
"Félix Hernández","33","ve VE","R","R","6' 3""","220","Apr 8, 1986","15","15","15","2","15","15","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","$27,858,000",""
"Yusei Kikuchi","28","jp JP","L","L","6' 0""","210","Jun 17, 1991","1st","32","32","1","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0.2","$10,000,000",""
"Mike Leake","31","us US","R","R","5' 10""","165","Nov 12, 1987","10","22","22","1","22","22","0","0","0","0","0","0","0","0","0","0","0","0","1.6","$16,000,000",""
"Wade LeBlanc","34","us US","L","L","6' 2""","195","Aug 7, 1984","11","26","8","2","26","26","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$450,000",""
"Kyle Lewis","23","us US","R","R","6' 4""","222","Jul 13, 1995","1st","18","17","18","18","0","0","0","0","0","0","0","2","17","18","0","1","0","0.4","",""
"Shed Long Jr.","23","us US","L","R","5' 8""","184","Aug 22, 1995","1st","42","39","42","40","0","0","0","24","1","0","16","0","0","16","1","2","1","-0.1","",""
"Tim Lopes","25","us US","R","R","5' 10""","180","Jun 24, 1994","1st","41","31","41","37","0","0","0","3","0","0","33","0","3","35","3","7","1","0.9","",""
"Matt Magill","29","us US","R","R","6' 3""","210","Nov 10, 1989","4","22","0","1","22","22","0","0","0","0","0","0","0","0","0","0","0","0","0.4","",""
"Parker Markel","28","us US","R","R","6' 5""","240","Sep 15, 1990","1st","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
