"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"James Baldwin","31","us US","R","R","6' 3""","210","Jul 15, 1971","9","10","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Grant Balfour","25","au AU","R","R","6' 2""","200","Dec 30, 1977","2","17","1","0","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Rob Bowen","22","us US","B","R","6' 2""","210","Feb 24, 1981","1st","7","0","7","7","0","7","0","0","0","0","0","0","0","0","0","1","0","-0.3","",""
"Michael Cuddyer","24","us US","R","R","6' 2""","220","Mar 27, 1979","3","35","25","35","30","0","0","5","1","7","0","1","0","17","18","2","8","1","-0.3","$302,500",""
"Mike Fetters","38","us US","R","R","6' 4""","200","Dec 19, 1964","15","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$500,000",""
"Tony Fiore","31","us US","R","R","6' 4""","210","Oct 12, 1971","4","21","0","1","21","21","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$330,000",""
"Lew Ford","26","us US","R","R","5' 11""","190","Aug 12, 1976","1st","34","12","34","25","0","0","0","0","0","0","8","13","6","25","4","8","4","1.2","",""
"Chris Gomez","32","us US","R","R","6' 1""","183","Jun 16, 1971","11","58","42","58","54","0","0","0","23","18","17","0","0","0","0","1","6","2","-0.8","$500,000",""
"Eddie Guardado","32","us US","R","L","6' 0""","195","Oct 2, 1970","11","66","0","4","66","66","0","0","0","0","0","0","0","0","0","0","0","0","1.9","$2,700,000","All-Star"
"Cristian Guzmán","25","do DO","B","R","6' 0""","180","Mar 21, 1978","5","143","137","143","141","0","0","0","0","0","141","0","0","0","0","0","2","1","1.2","$2,525,000",""
"LaTroy Hawkins","30","us US","R","R","6' 5""","220","Dec 21, 1972","9","74","0","6","74","74","0","0","0","0","0","0","0","0","0","0","0","0","3.1","$3,000,000",""
"Denny Hocking","33","us US","B","R","5' 10""","180","Apr 2, 1970","11","83","45","83","77","0","0","10","25","24","17","2","2","4","8","2","8","12","0.5","$1,000,000",""
"Torii Hunter","27","us US","R","R","6' 2""","220","Jul 18, 1975","7","154","152","154","151","0","0","0","0","0","0","0","151","0","151","3","1","0","3.8","$4,750,000",""
