"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Tony Abreu","28","do DO","B","R","5' 10""","200","Nov 13, 1984","5","53","25","53","36","0","0","0","30","3","3","0","0","0","0","0","23","0","-0.1","$498,000",""
"Ehire Adrianza","23","ve VE","B","R","6' 1""","198","Aug 21, 1989","1st","9","4","9","6","0","0","0","0","0","6","0","0","0","0","0","2","2","0.1","",""
"Jeremy Affeldt","34","us US","L","L","6' 4""","225","Jun 6, 1979","12","39","0","39","39","39","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$6,000,000",""
"Joaquín Arias","28","do DO","R","R","6' 1""","185","Sep 21, 1984","6","102","47","102","88","0","0","6","13","55","24","0","0","0","0","0","24","3","0.7","$925,000",""
"Brandon Belt","25","us US","L","L","6' 3""","230","Apr 20, 1988","3","150","132","150","143","0","0","143","0","0","0","0","0","0","0","0","12","0","4.1","$531,500",""
"Grégor Blanco","29","ve VE","L","L","5' 10""","187","Dec 24, 1983","5","141","113","141","136","0","0","0","0","0","0","72","76","1","136","0","20","0","2.6","$1,350,000",""
"Madison Bumgarner","23","us US","R","L","6' 4""","240","Aug 1, 1989","5","31","31","29","31","31","0","0","0","0","0","0","0","0","0","0","0","0","4.1","$750,000","All-Star"
"Matt Cain","28","us US","R","R","6' 3""","230","Oct 1, 1984","9","30","30","30","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0.5","$20,000,000",""
"Santiago Casilla","32","do DO","R","R","6' 0""","210","Jul 25, 1980","10","57","0","54","57","57","0","0","0","0","0","0","0","0","0","0","0","0","1.2","$4,500,000",""
"Brandon Crawford","26","us US","L","R","6' 1""","223","Jan 21, 1987","3","149","139","149","147","0","0","0","0","0","147","0","0","0","0","0","4","1","2.4","$530,000",""
"Jake Dunning","24","us US","R","R","6' 4""","190","Aug 12, 1988","1st","29","0","28","29","29","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Jeff Francoeur","29","us US","R","R","6' 4""","225","Jan 8, 1984","9","22","15","22","18","0","0","0","0","0","0","16","2","1","18","0","7","0","-0.5","",""
"Chad Gaudin","30","us US","R","R","5' 10""","190","Mar 24, 1983","11","30","12","28","30","30","0","0","0","0","0","0","0","0","0","0","0","0","1.3","$750,000",""
"Cole Gillespie","29","us US","R","R","6' 2""","215","Jun 20, 1984","3","3","2","3","3","0","0","0","0","0","0","3","0","0","3","0","0","0","-0.3","",""
"Heath Hembree","24","us US","R","R","6' 4""","220","Jan 13, 1989","1st","9","0","8","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Mike Kickham","24","us US","L","L","6' 4""","220","Dec 12, 1988","1st","12","3","10","12","12","0","0","0","0","0","0","0","0","0","0","0","0","-1.5","",""
"Roger Kieschnick","26","us US","L","R","6' 3""","225","Jan 21, 1987","1st","38","21","38","25","0","0","0","0","0","0","25","0","0","25","0","14","0","-0.3","",""
"George Kontos","28","us US","R","R","6' 3""","225","Jun 12, 1985","3","52","0","48","52","52","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","$492,500",""
"Tim Lincecum","29","us US","L","R","5' 11""","170","Jun 15, 1984","7","32","32","30","32","32","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","$22,000,000",""
"Javier López","35","pr PR","L","L","6' 4""","220","Jul 11, 1977","11","69","0","64","69","69","0","0","0","0","0","0","0","0","0","0","0","0","1.0","$4,250,000",""
"Jean Machi","31","ve VE","R","R","5' 11""","257","Feb 1, 1982","2","51","0","50","51","51","0","0","0","0","0","0","0","0","0","0","0","0","1.0","",""
"José Mijares","28","ve VE","L","L","5' 11""","265","Oct 29, 1984","6","60","0","55","60","60","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$1,800,000",""
"Johnny Monell","27","us US","L","R","6' 1""","210","Mar 27, 1986","1st","8","0","8","1","0","1","0","0","0","0","0","0","0","0","1","7","0","0.0","",""
"Guillermo Moscoso","29","ve VE","R","R","6' 1""","200","Nov 14, 1983","5","13","2","11","13","13","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Nick Noonan","24","us US","L","R","6' 1""","185","May 4, 1989","1st","62","17","62","37","0","0","0","22","15","1","0","0","0","0","0","33","1","-0.3","$490,000",""
"Ángel Pagán","31","pr PR","B","R","6' 2""","200","Jul 2, 1981","8","71","66","71","71","0","0","0","0","0","0","0","71","0","71","0","4","0","0.9","$8,250,000",""
"Francisco Peguero","25","do DO","R","R","6' 0""","190","Jun 1, 1988","2","18","6","18","13","0","0","0","0","0","0","13","0","2","13","0","3","4","0.2","",""
"Hunter Pence","30","us US","R","R","6' 4""","216","Apr 13, 1983","7","162","162","162","162","0","0","0","0","0","0","0","0","162","162","0","0","0","3.8","$13,800,000",""
"Juan Pérez","26","do DO","R","R","5' 11""","185","Nov 13, 1986","1st","34","24","34","32","0","0","0","0","0","0","11","20","1","32","0","4","2","1.1","",""
"Yusmeiro Petit","28","ve VE","R","R","6' 1""","252","Nov 22, 1984","6","8","7","7","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0.6","",""
"Brett Pill","28","us US","R","R","6' 4""","225","Sep 9, 1984","3","48","16","48","21","0","0","13","0","0","0","8","0","0","8","0","28","1","0.1","$494,000",""
"Buster Posey","26","us US","R","R","6' 1""","213","Mar 27, 1987","5","148","140","148","140","0","121","21","0","0","0","0","0","0","0","5","4","0","5.3","$8,000,000","All-Star"
"Guillermo Quiroz","31","ve VE","R","R","6' 1""","215","Nov 29, 1981","9","43","19","43","35","0","35","0","0","0","0","0","0","0","0","0","10","0","-0.4","$575,000",""
"Ramón Ramírez","31","do DO","R","R","5' 11""","200","Aug 31, 1981","8","6","0","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Sergio Romo","30","us US","R","R","5' 11""","185","Mar 4, 1983","6","65","0","63","65","65","0","0","0","0","0","0","0","0","0","0","0","0","0.8","$3,500,000","All-Star"
"Sandy Rosario","27","do DO","R","R","6' 1""","205","Aug 22, 1985","4","43","0","40","43","43","0","0","0","0","0","0","0","0","0","0","0","0","0.4","",""
"Héctor Sánchez","23","ve VE","B","R","6' 0""","220","Nov 17, 1989","3","63","25","63","33","0","33","0","0","0","0","0","0","0","0","1","32","0","0.2","$502,500",""
"Pablo Sandoval","26","ve VE","B","R","5' 10""","268","Aug 11, 1986","6","141","138","141","137","0","0","0","0","137","0","0","0","0","0","1","3","0","2.1","$5,700,000",""
"Marco Scutaro","37","ve VE","R","R","5' 10""","185","Oct 30, 1975","12","127","124","127","121","0","0","0","121","0","0","0","0","0","0","3","3","0","2.2","$6,666,667","All-Star"
"Eric Surkamp","25","us US","L","L","6' 5""","220","Jul 16, 1987","2","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$490,500",""
"Kensuke Tanaka","32","jp JP","L","R","5' 9""","170","May 20, 1981","1st","15","7","15","9","0","0","0","0","0","0","9","0","0","9","0","5","1","0.3","",""
"Andrés Torres","35","us US","B","R","5' 10""","195","Jan 26, 1978","9","103","64","103","85","0","0","0","0","0","0","56","30","2","85","0","21","4","-0.3","$2,000,000",""
"Ryan Vogelsong","35","us US","R","R","6' 4""","215","Jul 22, 1977","9","19","19","17","19","19","0","0","0","0","0","0","0","0","0","0","0","0","-2.0","$5,000,000",""
"Barry Zito","35","us US","L","L","6' 2""","205","May 13, 1978","14","30","25","29","30","30","0","0","0","0","0","0","0","0","0","0","0","0","-2.5","$20,000,000",""
"Name","Age","","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","1B","2B","3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary",""
