"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Andy Abad","30","us US","L","L","6' 1""","184","Aug 25, 1972","2","9","4","9","8","0","0","7","0","0","0","0","0","1","1","0","1","1","-0.3","",""
"Héctor Almonte","27","do DO","R","R","6' 2""","190","Oct 17, 1975","2","7","0","4","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Bronson Arroyo","26","us US","R","R","6' 3""","185","Feb 24, 1977","4","6","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0.5","",""
"Adrian Brown","29","us US","B","R","6' 0""","175","Feb 7, 1974","7","9","2","9","9","0","0","0","0","0","0","3","6","0","9","0","0","2","-0.1","",""
"John Burkett","38","us US","R","R","6' 2""","175","Nov 28, 1964","15","32","30","1","32","32","0","0","0","0","0","0","0","0","0","0","0","0","1.5","$5,500,000",""
"Bruce Chen","26","pa PA","L","L","6' 2""","215","Jun 19, 1977","6","5","2","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Lou Collier","29","us US","R","R","5' 10""","170","Aug 21, 1973","7","4","0","4","4","0","0","0","0","2","0","1","1","0","2","0","0","1","0.0","",""
"Johnny Damon","29","us US","L","L","6' 2""","205","Nov 5, 1973","9","145","141","145","144","0","0","0","0","0","0","0","144","0","144","1","3","1","3.4","$7,500,000",""
"Alan Embree","33","us US","L","L","6' 2""","185","Jan 23, 1970","10","65","0","5","65","65","0","0","0","0","0","0","0","0","0","0","0","0","1.0","$3,000,000",""
"Casey Fossum","25","us US","L","L","6' 1""","160","Jan 6, 1978","3","20","14","2","19","19","0","0","0","0","0","0","0","0","0","0","0","1","0.1","$324,500",""
"Chad Fox","32","us US","R","R","6' 2""","180","Sep 3, 1970","6","17","0","0","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0.2","$500,000",""
"Nomar Garciaparra","29","us US","R","R","6' 0""","165","Jul 23, 1973","8","156","155","156","156","0","0","0","0","0","156","0","0","0","0","0","1","0","6.1","$11,000,000","All-Star"
"Jeremy Giambi","28","us US","L","L","6' 0""","185","Sep 30, 1974","6","50","35","50","11","0","0","0","0","0","0","9","0","2","11","30","13","0","-0.3","$2,000,000",""
