"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"José Abreu","28","cu CU","R","R","6' 3""","235","Jan 29, 1987","2","154","154","154","115","0","0","115","0","0","0","0","0","0","0","39","0","0","3.5","$8,666,000",""
"Matt Albers","32","us US","L","R","6' 1""","225","Jan 20, 1983","10","30","0","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","1.4","$1,500,000",""
"Chris Beck","24","us US","R","R","6' 3""","230","Sep 4, 1990","1st","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Gordon Beckham","28","us US","R","R","6' 0""","188","Sep 16, 1986","7","100","50","100","90","0","0","0","11","76","5","0","0","0","0","2","17","6","0.6","$2,000,000",""
"Emilio Bonifácio","30","do DO","B","R","5' 10""","200","Apr 23, 1985","9","47","15","47","22","0","0","0","17","1","0","2","3","0","5","9","20","8","-0.9","$3,000,000",""
"Rob Brantly","25","us US","L","R","6' 0""","190","Jul 14, 1989","3","14","9","14","14","0","14","0","0","0","0","0","0","0","0","0","2","0","-0.3","",""
"Melky Cabrera","30","do DO","B","L","5' 10""","210","Aug 11, 1984","11","158","158","158","150","0","0","0","0","0","0","150","0","0","150","8","0","0","1.5","$13,000,000",""
"Scott Carroll","30","us US","R","R","6' 4""","215","Sep 24, 1984","2","18","0","1","18","18","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"John Danks","30","us US","L","L","6' 1""","210","Apr 15, 1985","9","30","30","0","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$15,750,000",""
"Kyle Drabek","27","us US","R","R","6' 2""","205","Dec 8, 1987","6","3","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$518,200",""
"Zach Duke","32","us US","L","L","6' 2""","210","Apr 19, 1983","11","71","0","6","71","71","0","0","0","0","0","0","0","0","0","0","0","0","0.6","$4,500,000",""
"Adam Eaton","26","us US","L","L","5' 9""","180","Dec 6, 1988","4","153","151","153","145","0","0","0","0","0","0","0","145","0","145","7","2","0","4.1","$850,000",""
"Tyler Flowers","29","us US","R","R","6' 4""","260","Jan 24, 1986","7","112","100","112","111","0","110","2","0","0","0","0","0","0","0","1","1","0","0.8","$2,675,000",""
"Avisaíl García","24","ve VE","R","R","6' 4""","250","Jun 12, 1991","4","148","146","148","130","0","0","0","0","0","0","0","0","130","130","17","2","0","0.3","$523,000",""
"Leury García","24","do DO","B","R","5' 8""","190","Mar 18, 1991","3","18","1","17","11","1","0","0","2","0","3","2","4","0","6","2","2","5","0.0","",""
"Conor Gillaspie","27","us US","L","R","6' 1""","195","Jul 18, 1987","6","58","52","58","53","0","0","2","0","52","0","0","0","0","0","2","5","0","-0.6","$550,000",""
"Javy Guerra","29","us US","R","R","6' 1""","215","Oct 31, 1985","5","3","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$937,500",""
"Junior Guerra","30","ve VE","R","R","6' 0""","235","Jan 16, 1985","1st","3","0","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Dan Jennings","28","us US","L","L","6' 3""","215","Apr 17, 1987","4","53","0","0","53","53","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$523,000",""
"Erik Johnson","25","us US","R","R","6' 3""","230","Dec 30, 1989","3","6","6","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0.7","",""
"Micah Johnson","24","us US","L","R","6' 0""","210","Dec 18, 1990","1st","36","32","36","33","0","0","0","33","0","0","0","0","0","0","0","2","2","-0.7","",""
"Nate Jones","29","us US","R","R","6' 5""","230","Jan 28, 1986","4","19","0","0","19","19","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$660,000",""
"Adam LaRoche","35","us US","L","L","6' 2""","205","Nov 6, 1979","12","127","116","127","49","1","0","48","0","0","0","0","0","0","0","74","9","0","-0.6","$12,000,000",""
"Frankie Montas","22","do DO","R","R","6' 2""","255","Mar 21, 1993","1st","7","2","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Héctor Noesí","28","do DO","R","R","6' 4""","220","Jan 26, 1987","5","10","5","2","10","10","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$1,950,000",""
"Mike Olt","26","us US","R","R","6' 2""","210","Aug 27, 1988","3","24","23","24","23","0","0","5","0","20","0","0","0","0","0","0","1","0","-0.7","",""
"Jake Petricka","27","us US","R","R","6' 4""","218","Jun 5, 1988","3","62","0","5","62","62","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$520,000",""
"Zach Putnam","27","us US","R","R","6' 2""","220","Jul 3, 1987","5","49","0","3","49","49","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$525,000",""
"Jose Quintana","26","co CO","R","L","6' 1""","220","Jan 24, 1989","4","32","32","4","32","32","0","0","0","0","0","0","0","0","0","0","0","0","4.0","$3,400,000",""
"Alexei Ramírez","33","cu CU","R","R","6' 2""","180","Sep 22, 1981","8","154","152","154","152","1","0","0","0","0","152","0","0","0","0","1","2","0","1.2","$10,000,000",""
"David Robertson","30","us US","R","R","5' 11""","195","Apr 9, 1985","8","60","0","5","60","60","0","0","0","0","0","0","0","0","0","0","0","0","0.6","$10,000,000",""
"Carlos Rodón","22","us US","L","L","6' 2""","255","Dec 10, 1992","1st","26","23","2","26","26","0","0","0","0","0","0","0","0","0","0","0","0","1.6","",""
"Tyler Saladino","25","us US","R","R","6' 0""","200","Jul 20, 1989","1st","68","60","68","66","0","0","1","0","60","11","0","0","0","0","0","2","2","0.9","",""
"Chris Sale","26","us US","L","L","6' 6""","180","Mar 30, 1989","6","31","31","3","31","31","0","0","0","0","0","0","0","0","0","0","0","0","3.4","$6,000,000","All-Star"
"Jeff Samardzija","30","us US","R","R","6' 4""","233","Jan 23, 1985","8","32","32","1","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$9,800,000",""
"Yolmer Sanchez","23","ve VE","B","R","5' 7""","210","Jun 29, 1992","2","120","112","120","117","0","0","0","117","0","0","0","0","0","0","1","5","0","0.1","$510,000",""
"JB Shuck","28","us US","L","L","5' 11""","195","Jun 18, 1987","4","79","29","79","48","0","0","0","0","0","0","10","11","27","48","0","37","2","0.9","$516,000",""
"Geovany Soto","32","pr PR","R","R","6' 1""","225","Jan 20, 1983","11","78","56","78","73","0","73","0","0","0","0","0","0","0","0","3","4","0","0.9","$1,500,000",""
"Trayce Thompson","24","us US","R","R","6' 3""","225","Mar 15, 1991","1st","44","32","44","39","0","0","0","0","0","0","12","10","18","39","1","5","4","1.6","",""
"Daniel Webb","25","us US","R","R","6' 3""","215","Aug 18, 1989","3","27","0","3","27","27","0","0","0","0","0","0","0","0","0","0","0","0","-0.9","",""
