"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Mike Adams","34","us US","R","R","6' 5""","210","Jul 29, 1978","9","28","0","25","28","28","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$5,000,000",""
"Cody Asche","23","us US","L","R","6' 1""","205","Jun 30, 1990","1st","50","44","50","44","0","0","0","0","44","0","0","0","0","0","0","6","0","0.2","",""
"Phillippe Aumont","24","ca CA","L","R","6' 7""","265","Jan 7, 1989","2","22","0","20","22","22","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$490,000",""
"Antonio Bastardo","27","do DO","R","L","5' 11""","202","Sep 21, 1985","5","48","0","44","48","48","0","0","0","0","0","0","0","0","0","0","0","0","1.3","$1,400,000",""
"Roger Bernadina","29","cw CW","L","L","6' 2""","210","Jun 12, 1984","6","27","18","27","23","0","0","0","0","0","0","0","12","12","23","0","4","1","-0.1","",""
"Domonic Brown","25","us US","L","L","6' 5""","225","Sep 3, 1987","4","139","131","139","133","0","0","0","0","0","0","132","0","2","133","0","7","0","3.2","$500,000","All-Star"
"Ezequiel Carrera","26","ve VE","L","L","5' 11""","185","Jun 11, 1987","3","13","2","13","7","0","0","0","0","0","0","1","1","5","7","0","6","2","-0.3","",""
"Tyler Cloyd","26","us US","R","R","6' 3""","210","May 16, 1987","2","13","11","11","13","13","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","",""
"Justin De Fratus","25","us US","B","R","6' 4""","225","Oct 21, 1987","3","58","0","54","58","58","0","0","0","0","0","0","0","0","0","0","0","0","0.4","",""
"Jake Diekman","26","us US","L","L","6' 4""","195","Jan 21, 1987","2","45","0","43","45","45","0","0","0","0","0","0","0","0","0","0","0","0","0.6","",""
"Chad Durbin","35","us US","R","R","6' 2""","225","Dec 3, 1977","14","16","0","15","16","16","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","$1,100,000",""
"Kevin Frandsen","31","us US","R","R","6' 0""","190","May 24, 1982","7","119","52","119","63","0","0","40","20","4","0","0","0","0","0","0","61","0","0.1","$850,000",""
"Freddy Galvis","23","ve VE","B","R","5' 10""","190","Nov 14, 1989","2","70","49","70","58","0","0","0","23","16","11","10","0","0","10","0","14","0","-0.3","$490,000",""
"Luis García","26","do DO","R","R","6' 2""","240","Jan 30, 1987","1st","24","0","22","24","24","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Roy Halladay HOF","36","us US","R","R","6' 6""","225","May 14, 1977","16","13","13","12","13","13","0","0","0","0","0","0","0","0","0","0","0","0","-1.4","$20,000,000",""
"Cole Hamels","29","us US","L","L","6' 4""","205","Dec 27, 1983","8","33","33","31","33","33","0","0","0","0","0","0","0","0","0","0","0","0","4.1","$19,500,000",""
"César Hernández","23","ve VE","B","R","5' 10""","183","May 23, 1990","1st","34","29","34","32","0","0","0","10","0","0","0","22","0","22","0","3","1","-0.4","",""
"Jeremy Horst","27","us US","L","L","6' 3""","235","Oct 1, 1985","3","28","0","26","28","28","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$497,000",""
"Ryan Howard","33","us US","L","L","6' 4""","250","Nov 19, 1979","10","80","74","80","76","0","0","76","0","0","0","0","0","0","0","0","6","0","0.5","$20,000,000",""
"César Jiménez","28","ve VE","L","L","6' 0""","215","Nov 12, 1984","4","19","0","19","19","19","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Kyle Kendrick","28","us US","R","R","6' 3""","220","Aug 26, 1984","7","32","30","32","30","30","0","0","0","0","0","0","0","0","0","0","1","1","0.5","$4,500,000",""
"Erik Kratz","33","us US","R","R","6' 4""","250","Jun 15, 1980","4","68","54","68","60","0","60","0","0","0","0","0","0","0","0","0","11","0","-0.3","$496,000",""
"John Lannan","28","us US","L","L","6' 4""","235","Sep 27, 1984","7","14","14","14","14","14","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$2,500,000",""
"Cliff Lee","34","us US","L","L","6' 3""","205","Aug 30, 1978","12","34","31","31","31","31","0","0","0","0","0","0","0","0","0","0","0","3","6.8","$25,000,000","All-Star"
"Steven Lerud","28","us US","L","R","6' 1""","220","Oct 13, 1984","2","6","1","6","5","0","5","0","0","0","0","0","0","0","0","0","1","0","-0.1","",""
"Ethan Martin","24","us US","R","R","6' 2""","225","Jun 6, 1989","1st","15","8","15","15","15","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","",""
"Michael Martínez","30","do DO","B","R","5' 9""","180","Sep 16, 1982","3","29","7","29","20","0","0","0","0","2","3","2","13","1","16","0","8","6","-0.5","",""
"John Mayberry","29","us US","R","R","6' 6""","235","Dec 21, 1983","5","134","89","134","125","0","0","7","0","0","0","9","46","79","118","0","15","8","-0.6","$517,000",""
"John McDonald","38","us US","R","R","5' 9""","185","Sep 24, 1974","15","21","3","21","16","1","0","0","1","8","6","1","0","0","1","0","6","5","0.0","",""
"Zach Miner","31","us US","R","R","6' 4""","225","Mar 12, 1982","5","16","3","16","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Laynce Nix","32","us US","L","L","6' 1""","220","Oct 30, 1980","11","81","22","81","35","0","0","8","0","0","0","2","1","25","27","0","53","1","-0.3","$1,350,000",""
"Pete Orr","34","ca CA","L","R","6' 1""","195","Jun 8, 1979","8","15","3","15","4","0","0","0","0","2","0","2","0","0","2","0","11","0","-0.2","",""
"Jonathan Papelbon","32","us US","R","R","6' 5""","230","Nov 23, 1980","9","61","0","58","61","61","0","0","0","0","0","0","0","0","0","0","0","0","1.3","$13,000,000",""
"Jonathan Pettibone","22","us US","L","R","6' 5""","230","Jul 19, 1990","1st","18","18","17","18","18","0","0","0","0","0","0","0","0","0","0","0","0","1.3","",""
"Humberto Quintero","33","ve VE","R","R","5' 10""","215","Aug 2, 1979","11","24","21","24","21","0","21","0","0","0","0","0","0","0","0","0","3","0","0.2","$900,000",""
"JC Ramirez","24","ni NI","R","R","6' 4""","220","Aug 16, 1988","1st","18","0","17","18","18","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","",""
"Ben Revere","25","us US","L","R","5' 9""","175","May 3, 1988","4","88","79","88","87","0","0","0","0","0","0","0","87","0","87","0","0","3","1.5","$515,000",""
