"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Abiatal Avelino","23","do DO","R","R","6' 0""","210","Feb 14, 1995","1st","6","3","6","4","0","0","0","1","0","3","0","0","0","0","0","2","0","0.0","",""
"Tyler Beede","25","us US","R","R","6' 2""","216","May 23, 1993","1st","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Brandon Belt","30","us US","L","L","6' 3""","230","Apr 20, 1988","8","112","103","112","109","0","0","104","0","0","0","8","0","0","8","0","7","0","2.5","$17,200,000",""
"Ty Blach","27","us US","R","L","6' 1""","215","Oct 20, 1990","3","50","13","49","47","47","0","0","0","0","0","0","0","0","0","0","3","0","0.1","$565,000",""
"Ray Black","28","us US","R","R","6' 3""","230","Jun 26, 1990","1st","26","0","23","26","26","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Grégor Blanco","34","ve VE","L","L","5' 10""","187","Dec 24, 1983","10","68","40","68","59","0","0","0","0","0","0","34","23","11","59","0","16","1","-0.8","$1,000,000",""
"Madison Bumgarner","28","us US","R","L","6' 4""","240","Aug 1, 1989","10","22","21","21","21","21","0","0","0","0","0","0","0","0","0","0","1","0","2.9","$12,000,000",""
"Brandon Crawford","31","us US","L","R","6' 1""","223","Jan 21, 1987","8","151","141","151","146","0","0","0","0","0","146","0","0","0","0","0","8","0","1.5","$15,200,000","All-Star"
"Johnny Cueto","32","do DO","R","R","5' 11""","229","Feb 15, 1986","11","9","9","7","9","9","0","0","0","0","0","0","0","0","0","0","0","0","1.3","$21,833,333",""
"Chase d'Arnaud","31","us US","R","R","6' 1""","197","Jan 21, 1987","7","42","20","42","31","1","0","4","17","10","1","0","0","0","0","0","17","3","0.1","",""
"Steven Duggar","24","us US","L","R","6' 1""","187","Nov 4, 1993","1st","41","37","41","40","0","0","0","0","0","0","0","40","0","40","0","1","1","0.9","",""
"Sam Dyson","30","us US","R","R","6' 1""","212","May 7, 1988","7","74","0","69","74","74","0","0","0","0","0","0","0","0","0","0","0","0","1.5","$4,425,000",""
"Aramis Garcia","25","us US","R","R","6' 1""","228","Jan 12, 1993","1st","19","17","19","17","0","7","10","0","0","0","0","0","0","0","0","2","0","0.2","",""
"Cory Gearrin","32","us US","R","R","6' 1""","205","Apr 14, 1986","7","35","0","32","35","35","0","0","0","0","0","0","0","0","0","0","0","0","0.2","$1,675,000",""
"Miguel Gómez","25","do DO","B","R","5' 9""","206","Dec 17, 1992","2","9","2","9","3","0","0","0","3","0","0","0","0","0","0","0","6","0","0.0","",""
"Roberto Gómez","28","do DO","B","R","6' 6""","200","Aug 3, 1989","2","5","0","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$550,000",""
"Alen Hanson","25","do DO","B","R","6' 0""","170","Oct 22, 1992","3","110","65","110","83","0","0","0","45","10","16","18","0","2","20","0","36","1","0.4","",""
"Gorkys Hernández","30","ve VE","R","R","6' 1""","196","Sep 7, 1987","5","142","102","142","126","0","0","0","0","0","0","37","86","9","126","1","24","5","0.2","$561,500",""
"Derek Holland","31","us US","B","L","6' 2""","223","Oct 9, 1986","10","37","30","34","36","36","0","0","0","0","0","0","0","0","0","0","0","1","2.1","$1,750,000",""
"Nick Hundley","34","us US","R","R","6' 0""","203","Sep 8, 1983","11","96","71","96","83","0","83","0","0","0","0","0","0","0","0","1","15","1","0.3","$2,500,000",""
"Austin Jackson","31","us US","R","R","6' 1""","198","Feb 1, 1987","9","59","36","59","41","0","0","0","0","0","0","3","38","0","41","0","18","1","-1.1","",""
"Pierce Johnson","27","us US","R","R","6' 2""","202","May 10, 1991","2","37","0","35","37","37","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$545,000",""
"Ryder Jones","24","us US","L","R","6' 2""","221","Jun 7, 1994","2","5","2","5","3","0","0","2","0","1","0","0","0","0","0","0","3","0","0.2","",""
"Casey Kelly","28","us US","R","R","6' 3""","215","Oct 4, 1989","4","7","3","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Derek Law","27","us US","R","R","6' 3""","225","Sep 14, 1990","3","7","0","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Evan Longoria","32","us US","R","R","6' 1""","213","Oct 7, 1985","11","125","120","125","123","0","0","0","0","123","0","0","0","0","0","0","3","0","1.4","$13,666,666",""
"Andrew McCutchen","31","us US","R","R","5' 10""","190","Oct 10, 1986","10","130","128","130","128","0","0","0","0","0","0","0","0","128","128","1","2","0","1.6","$14,750,000",""
"Mark Melancon","33","us US","R","R","6' 1""","215","Mar 28, 1985","10","41","0","39","41","41","0","0","0","0","0","0","0","0","0","0","0","0","0.2","$20,000,000",""
"Reyes Moronta","25","do DO","R","R","5' 10""","265","Jan 6, 1993","2","69","0","63","69","69","0","0","0","0","0","0","0","0","0","0","0","0","1.7","$545,500",""
"Steven Okert","26","us US","L","L","6' 2""","202","Jul 9, 1991","3","10","0","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Josh Osich","29","us US","L","L","6' 2""","235","Sep 3, 1988","4","12","0","10","12","12","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$558,000",""
"Joe Panik","27","us US","L","R","6' 1""","205","Oct 30, 1990","5","102","91","102","95","0","0","1","94","0","0","0","0","0","0","0","11","0","-0.3","$3,450,000",""
