"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Matt Albers","25","us US","L","R","6' 1""","225","Jan 20, 1983","3","28","3","2","28","28","0","0","0","0","0","0","0","0","0","0","0","0","0.8","$395,000",""
"Greg Aquino","30","do DO","R","R","6' 1""","190","Jan 11, 1978","5","9","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$500,000",""
"Brian Bass","26","us US","R","R","6' 2""","215","Jan 6, 1982","1st","5","4","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Randor Bierd","24","do DO","R","R","6' 4""","190","Mar 14, 1984","1st","29","0","0","29","29","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$390,000",""
"Chad Bradford","33","us US","R","R","6' 5""","205","Sep 14, 1974","11","47","0","5","47","47","0","0","0","0","0","0","0","0","0","0","0","0","0.7","$3,666,666",""
"Ryan Bukvich","30","us US","R","R","6' 2""","250","May 13, 1978","6","4","0","2","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Brian Burres","27","us US","L","L","6' 1""","175","Apr 8, 1981","3","31","22","1","31","31","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$395,000",""
"Freddie Bynum","28","us US","L","R","6' 1""","185","Mar 15, 1980","4","40","32","40","38","0","0","0","1","0","37","0","0","0","0","1","1","5","-1.0","$390,000",""
"Daniel Cabrera","27","do DO","R","R","6' 7""","225","May 28, 1981","5","30","30","2","30","30","0","0","0","0","0","0","0","0","0","0","0","0","0.5","$2,875,000",""
"Fernando Cabrera","26","pr PR","R","R","6' 4""","225","Nov 16, 1981","5","22","0","1","22","22","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$575,000",""
"Alberto Castillo","32","cu CU","L","L","6' 2""","255","Jul 5, 1975","1st","28","0","1","28","28","0","0","0","0","0","0","0","0","0","0","0","0","0.5","",""
"Juan Castro","36","mx MX","R","R","5' 11""","190","Jun 20, 1972","14","54","46","54","54","0","0","0","0","4","54","0","0","0","0","1","3","0","-1.2","",""
"Rocky Cherry","28","us US","R","R","6' 5""","225","Aug 19, 1979","2","18","0","0","18","18","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","$390,000",""
"Alex Cintrón","29","pr PR","B","R","6' 2""","210","Dec 17, 1978","8","61","29","61","57","0","0","2","7","8","45","0","0","0","0","2","16","3","-1.2","",""
"Lance Cormier","27","us US","R","R","6' 1""","200","Aug 19, 1980","5","45","1","5","45","45","0","0","0","0","0","0","0","0","0","0","0","0","0.5","",""
"Brandon Fahey","27","us US","L","R","6' 2""","160","Jan 18, 1981","3","58","32","58","54","0","0","0","10","0","46","0","0","0","0","1","3","8","-1.1","$390,000",""
"Jeremy Guthrie","29","us US","R","R","6' 1""","205","Apr 8, 1979","5","31","30","3","30","30","0","0","0","0","0","0","0","0","0","1","0","1","4.1","$770,000",""
"Luis Hernández","24","ve VE","B","R","5' 10""","190","Jun 26, 1984","2","36","27","36","35","0","0","0","5","0","30","0","0","0","0","0","1","2","-0.5","$390,000",""
"Ramón Hernández","32","ve VE","R","R","6' 0""","220","May 20, 1976","10","133","121","133","128","0","127","2","0","0","0","0","0","0","0","1","10","0","1.6","$7,500,000",""
"Aubrey Huff","31","us US","L","R","6' 4""","225","Dec 20, 1976","9","154","152","154","55","0","0","24","0","33","0","0","0","0","0","98","2","0","4.1","$8,000,000",""
"Jim Johnson","25","us US","R","R","6' 6""","250","Jun 27, 1983","3","54","0","3","54","54","0","0","0","0","0","0","0","0","0","0","0","0","2.3","",""
"Adam Jones","22","us US","R","R","6' 2""","215","Aug 1, 1985","3","132","123","132","129","0","0","0","0","0","0","0","129","0","129","0","2","2","2.0","$390,000",""
"Radhames Liz","24","do DO","R","R","6' 2""","200","Oct 6, 1983","2","17","17","2","17","17","0","0","0","0","0","0","0","0","0","0","0","0","-0.9","",""
"Adam Loewen","24","ca CA","L","L","6' 6""","245","Apr 9, 1984","3","7","4","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","$816,000",""
"Nick Markakis","24","us US","L","L","6' 1""","210","Nov 17, 1983","3","157","155","157","156","0","0","0","0","0","0","0","0","156","156","0","2","0","7.4","$455,000",""
"Bob McCrory","26","us US","R","R","6' 1""","205","May 3, 1982","1st","8","0","1","8","8","0","0","0","0","0","0","0","0","0","0","0","0","-0.5","",""
"Kam Mickolio","24","us US","R","R","6' 9""","255","May 10, 1984","1st","9","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Kevin Millar","36","us US","R","R","6' 1""","195","Sep 24, 1971","11","145","142","145","130","0","0","130","0","0","0","0","0","0","0","14","2","0","0.5","$3,800,000",""
"Jim Miller","26","us US","R","R","6' 1""","200","Apr 28, 1982","1st","8","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Luis Montañez","26","pr PR","R","R","6' 1""","195","Dec 15, 1981","1st","38","27","38","33","0","0","0","0","0","0","26","5","5","33","3","5","2","0.3","",""
"Scott Moore","24","us US","L","R","6' 2""","195","Nov 17, 1983","3","4","2","4","2","0","0","0","1","1","0","0","0","0","0","0","2","0","0.0","$390,000",""
