"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Andrew Abbott","24","us US","L","L","6' 0""","192","Jun 1, 1999","1st","21","21","0","21","21","0","0","0","0","0","0","0","0","0","0","0","0","2.6","",""
"Tejay Antone","29","us US","R","R","6' 4""","230","Dec 5, 1993","3","5","1","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$770,000",""
"Graham Ashcraft","25","us US","L","R","6' 2""","248","Feb 11, 1998","2","26","26","0","26","26","0","0","0","0","0","0","0","0","0","0","0","0","2.4","$722,500",""
"Harrison Bader","29","us US","R","R","6' 0""","210","Jun 3, 1994","7","14","9","14","12","0","0","0","0","0","0","0","12","0","12","2","1","4","-0.3","",""
"José Barrero","25","cu CU","R","R","6' 2""","211","Apr 5, 1998","4","46","41","46","44","0","0","0","0","0","26","0","19","0","19","1","0","2","-0.5","$730,000",""
"Will Benson","25","us US","L","L","6' 5""","230","Jun 16, 1998","2","108","86","108","97","0","0","0","0","0","0","46","4","54","97","5","14","5","1.6","$720,000",""
"Silvino Bracho","30","ve VE","R","R","5' 10""","190","Jul 17, 1992","7","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Alan Busenitz","32","us US","R","R","6' 1""","180","Aug 22, 1990","3","6","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Curt Casali","34","us US","R","R","6' 2""","220","Nov 9, 1988","10","40","27","40","40","0","38","2","0","1","0","0","0","0","0","0","0","0","0.1","$2,500,000",""
"Luis Cessa","31","mx MX","R","R","6' 0""","222","Apr 25, 1992","8","7","6","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-0.7","$2,650,000",""
"Fernando Cruz","33","pr PR","B","R","6' 2""","237","Mar 28, 1990","2","58","2","0","58","58","0","0","0","0","0","0","0","0","0","0","0","0","0.2","$720,000",""
"Elly De La Cruz","21","do DO","B","R","6' 5""","200","Jan 11, 2002","1st","98","96","98","98","0","0","0","0","32","69","0","0","0","0","1","0","2","0.8","",""
