"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Brett Anderson","21","us US","L","L","6' 4""","230","Feb 1, 1988","1st","30","30","2","30","30","0","0","0","0","0","0","0","0","0","0","0","0","2.2","$400,000",""
"Andrew Bailey","25","us US","R","R","6' 3""","240","May 31, 1984","1st","68","0","5","68","68","0","0","0","0","0","0","0","0","0","0","0","0","3.7","$400,000","All-Star"
"Daric Barton","23","us US","L","R","6' 0""","215","Aug 16, 1985","3","54","46","54","51","0","0","51","0","0","0","0","0","0","0","0","2","1","0.9","$410,000",""
"Jerry Blevins","25","us US","L","L","6' 4""","182","Sep 6, 1983","3","20","0","0","20","20","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$405,000",""
"Dallas Braden","25","us US","L","L","6' 1""","185","Aug 13, 1983","3","22","22","2","22","22","0","0","0","0","0","0","0","0","0","0","0","0","2.8","$410,000",""
"Craig Breslow","28","us US","L","L","6' 0""","190","Aug 8, 1980","4","60","0","7","60","60","0","0","0","0","0","0","0","0","0","0","0","0","1.4","",""
"Travis Buck","25","us US","L","R","6' 2""","230","Nov 18, 1983","3","36","27","36","32","0","0","0","0","0","0","5","0","28","32","0","6","0","0.1","$410,000",""
"Orlando Cabrera","34","co CO","R","R","5' 10""","195","Nov 2, 1974","13","101","100","101","101","0","0","0","0","0","101","0","0","0","0","0","0","0","-0.6","$4,000,000",""
"Trevor Cahill","21","us US","R","R","6' 4""","223","Mar 1, 1988","1st","32","32","1","32","32","0","0","0","0","0","0","0","0","0","0","0","0","1.7","$400,000",""
"Kevin Cameron","29","us US","R","R","6' 0""","195","Dec 15, 1979","3","11","0","0","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Matt Carson","27","us US","R","R","6' 2""","200","Jul 1, 1981","1st","10","6","10","9","0","0","0","0","0","0","1","0","8","9","1","1","0","-0.1","",""
"Santiago Casilla","28","do DO","R","R","6' 0""","210","Jul 25, 1980","6","46","0","1","46","46","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","$420,000",""
"Eric Chavez","31","us US","L","R","6' 1""","215","Dec 7, 1977","12","8","8","8","8","0","0","0","0","8","0","0","0","0","0","0","0","0","-0.5","$11,500,000",""
"Bobby Crosby","29","us US","R","R","6' 3""","210","Jan 12, 1980","7","97","63","97","90","0","0","54","5","42","6","0","0","1","1","2","5","7","-1.1","$5,300,000",""
"Aaron Cunningham","23","us US","R","R","5' 11""","215","Apr 24, 1986","2","23","14","23","23","0","0","0","0","0","0","9","0","16","23","0","1","1","-0.5","$400,000",""
"Jack Cust","30","us US","L","R","6' 1""","250","Jan 16, 1979","8","149","146","149","51","0","0","0","0","0","0","0","0","51","51","96","3","0","1.0","$2,800,000",""
"Rajai Davis","28","us US","R","R","5' 10""","195","Oct 19, 1980","4","125","97","125","116","0","0","0","0","0","0","0","113","5","116","3","8","9","3.3","$410,000",""
"Chris Denorfia","28","us US","R","R","6' 0""","195","Jul 15, 1980","4","4","0","4","3","0","0","0","0","0","0","1","1","1","3","1","0","1","0.0","",""
"Mark Ellis","32","us US","R","R","5' 10""","190","Jun 6, 1977","7","105","102","105","105","0","0","0","105","0","0","0","0","0","0","0","0","0","1.1","$5,000,000",""
"Dana Eveland","25","us US","L","L","6' 1""","235","Oct 29, 1983","5","13","9","0","13","13","0","0","0","0","0","0","0","0","0","0","0","0","-0.7","$410,000",""
"Tommy Everidge","26","us US","R","R","6' 0""","275","Apr 20, 1983","1st","24","22","24","21","0","0","21","0","0","0","0","0","0","0","3","1","0","-0.6","",""
"Sean Gallagher","23","us US","R","R","6' 2""","220","Dec 30, 1985","3","6","2","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.6","$410,000",""
"Nomar Garciaparra","35","us US","R","R","6' 0""","165","Jul 23, 1973","14","65","35","65","21","0","0","16","0","6","0","0","0","0","0","22","28","1","-0.2","$1,000,000",""
"Jason Giambi","38","us US","L","R","6' 3""","240","Jan 8, 1971","15","83","80","83","58","0","0","58","0","0","0","0","0","0","0","22","3","0","-0.3","$4,000,000",""
"Dan Giese","32","us US","R","R","6' 3""","200","May 19, 1977","3","7","1","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Édgar González","26","mx MX","R","R","6' 2""","210","Feb 23, 1983","7","26","6","3","26","26","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Gio Gonzalez","23","us US","R","L","6' 0""","205","Sep 19, 1985","2","20","17","0","20","20","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$405,000",""
"Jeff Gray","27","us US","R","R","6' 2""","210","Nov 19, 1981","2","24","0","0","24","24","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$400,000",""
"Scott Hairston","29","us US","R","R","6' 0""","200","May 25, 1980","6","60","57","60","56","0","0","0","0","0","0","44","13","0","56","3","1","1","-0.2","",""
"Jack Hannahan","29","us US","L","R","6' 2""","210","Mar 4, 1980","4","52","34","52","52","0","0","1","1","51","0","0","0","0","0","0","0","0","0.4","$410,000",""
"Matt Holliday","29","us US","R","R","6' 4""","240","Jan 15, 1980","6","93","92","93","93","0","0","0","0","0","0","93","0","0","93","0","1","0","3.0","$13,500,000",""
