"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Tanner Anderson","25","us US","R","R","6' 2""","203","May 27, 1993","1st","6","0","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Chris Archer","29","us US","R","R","6' 2""","195","Sep 26, 1988","7","10","10","9","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0.4","$6,416,667",""
"Josh Bell","25","us US","B","R","6' 4""","261","Aug 14, 1992","3","148","136","148","137","0","0","137","0","0","0","0","0","0","0","1","12","0","0.7","$572,500",""
"Christopher Bostick","25","us US","R","R","5' 10""","200","Mar 24, 1993","2","2","0","2","1","0","0","0","0","0","0","1","0","0","1","0","1","0","-0.1","",""
"Steven Brault","26","us US","L","L","6' 0""","195","Apr 29, 1992","3","46","5","43","45","45","0","0","0","0","0","0","0","0","0","0","1","0","-0.1","$557,000",""
"Nick Burdi","25","us US","R","R","6' 3""","225","Jan 19, 1993","1st","2","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"Francisco Cervelli","32","ve VE","R","R","6' 0""","220","Mar 6, 1986","11","104","98","104","98","0","94","5","0","0","0","0","0","0","0","1","5","0","2.9","$10,500,000",""
"Kyle Crick","25","us US","L","R","6' 4""","225","Nov 30, 1992","2","64","0","62","64","64","0","0","0","0","0","0","0","0","0","0","0","0","1.5","",""
"Elías Díaz","27","ve VE","R","R","6' 1""","223","Nov 17, 1990","4","82","60","82","70","0","70","0","0","0","0","0","0","0","0","1","17","0","1.7","$559,000",""
"Corey Dickerson","29","us US","L","R","6' 1""","212","May 22, 1989","6","135","123","135","124","0","0","0","0","0","0","124","0","0","124","1","11","0","3.6","$5,950,000",""
"Michael Feliz","25","do DO","R","R","6' 4""","250","Jun 28, 1993","4","47","0","44","47","47","0","0","0","0","0","0","0","0","0","0","0","0","-0.9","$575,500",""
"Adam Frazier","26","us US","L","R","5' 10""","180","Dec 14, 1991","3","113","67","113","85","0","0","0","55","0","0","14","9","13","35","2","38","1","2.7","$571,000",""
"David Freese","35","us US","R","R","6' 2""","213","Apr 28, 1983","10","94","54","94","66","0","0","15","0","55","0","0","0","0","0","1","35","0","1.4","$4,250,000",""
"Tyler Glasnow","24","us US","L","R","6' 8""","225","Aug 23, 1993","3","34","0","32","34","34","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$556,500",""
