"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Moisés Alou","37","us US","R","R","6' 3""","185","Jul 3, 1966","13","155","153","155","154","0","0","0","0","0","0","154","0","0","154","1","1","0","4.0","$9,500,000","All-Star"
"Jimmy Anderson","28","us US","L","L","6' 1""","195","Jan 22, 1976","6","7","0","6","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Paul Bako","32","us US","L","R","6' 2""","205","Jun 20, 1972","7","49","43","49","47","0","47","0","0","0","0","0","0","0","0","0","3","0","-0.1","$865,000",""
"Michael Barrett","27","us US","R","R","6' 3""","185","Oct 22, 1976","7","134","119","134","130","0","130","0","0","0","0","0","0","0","0","0","11","0","1.5","$1,550,000",""
"Francis Beltrán","24","do DO","R","R","6' 6""","255","Nov 29, 1979","2","34","0","31","34","34","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Joe Borowski","33","us US","R","R","6' 2""","225","May 4, 1971","8","22","0","22","22","22","0","0","0","0","0","0","0","0","0","0","0","0","-1.0","$2,000,000",""
"Matt Clement","29","us US","R","R","6' 3""","190","Aug 12, 1974","7","30","30","29","30","30","0","0","0","0","0","0","0","0","0","0","0","0","3.6","$6,000,000",""
"Ryan Dempster","27","ca CA","R","R","6' 2""","215","May 3, 1977","7","23","0","23","23","23","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$300,000",""
"Mike Difelice","35","us US","R","R","6' 2""","205","May 28, 1969","9","4","0","4","4","0","4","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Jason Dubois","25","us US","R","R","6' 5""","220","Mar 26, 1979","1st","20","2","20","6","0","0","1","0","0","0","1","0","4","5","0","16","0","-0.1","",""
"Kyle Farnsworth","28","us US","R","R","6' 4""","230","Apr 14, 1976","6","72","0","67","72","72","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$1,400,000",""
"Nomar Garciaparra","30","us US","R","R","6' 0""","165","Jul 23, 1973","9","43","41","43","42","0","0","0","0","0","42","0","0","0","0","0","2","0","1.3","",""
"Alex Gonzalez","31","us US","R","R","6' 0""","180","Apr 8, 1973","11","37","35","37","37","0","0","0","0","0","37","0","0","0","0","0","2","0","0.0","$5,750,000",""
"Tom Goodwin","35","us US","L","R","6' 1""","165","Jul 27, 1968","14","77","11","77","28","0","0","0","0","0","0","14","8","7","28","0","55","3","-0.7","$650,000",""
"Ben Grieve","28","us US","L","R","6' 4""","200","May 4, 1976","8","15","2","15","4","0","0","0","0","0","0","1","0","3","4","0","12","0","0.1","",""
"Mark Grudzielanek","34","us US","R","R","6' 1""","185","Jun 30, 1970","10","81","61","81","76","0","0","0","76","0","0","0","0","0","0","0","11","0","0.7","$2,500,000",""
"Brendan Harris","23","us US","R","R","6' 1""","200","Aug 26, 1980","1st","3","3","3","3","0","0","0","0","3","0","0","0","0","0","0","0","0","-0.1","",""
"LaTroy Hawkins","31","us US","R","R","6' 5""","220","Dec 21, 1972","10","77","0","74","77","77","0","0","0","0","0","0","0","0","0","0","0","0","2.4","$3,000,000",""
"Todd Hollandsworth","31","us US","L","L","6' 2""","193","Apr 20, 1973","10","57","35","57","38","0","0","3","0","0","0","4","0","32","36","3","18","0","1.2","$1,000,000",""
"Damian Jackson","30","us US","R","R","5' 10""","160","Aug 16, 1973","9","7","3","7","5","0","0","0","5","0","0","0","0","0","0","0","2","0","-0.5","",""
"David Kelton","24","us US","R","R","6' 3""","200","Dec 17, 1979","2","8","1","8","3","0","0","0","0","0","0","2","0","1","3","0","6","1","0.0","",""
"Derrek Lee","28","us US","R","R","6' 5""","240","Sep 6, 1975","8","161","159","161","161","0","0","161","0","0","0","0","0","0","0","0","1","0","2.7","$6,166,667",""
"Jon Leicester","25","us US","R","R","6' 3""","220","Feb 7, 1979","1st","32","0","30","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0.4","",""
"José Macias","32","pa PA","B","R","5' 10""","173","Jan 25, 1972","6","98","28","98","59","0","0","0","16","18","0","8","7","13","28","0","51","3","-0.2","$750,000",""
"Greg Maddux HOF","38","us US","R","R","6' 0""","170","Apr 14, 1966","19","34","33","32","33","33","0","0","0","0","0","0","0","0","0","0","1","0","3.2","$6,000,000",""
