"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Andy Ashby","36","us US","R","R","6' 1""","180","Jul 11, 1967","14","2","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Rich Aurilia","32","us US","R","R","6' 0""","170","Sep 2, 1971","10","51","34","51","41","0","0","1","7","29","6","0","0","0","0","0","10","0","0.1","",""
"Rod Beck","35","us US","R","R","6' 1""","215","Aug 3, 1968","13","26","0","22","26","26","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"Darren Bragg","34","us US","L","R","5' 9""","180","Sep 7, 1969","11","9","0","9","0","0","0","0","0","0","0","0","0","0","0","0","9","0","","",""
"Brian Buchanan","30","us US","R","R","6' 4""","230","Jul 21, 1973","5","38","13","38","21","0","0","3","0","0","0","15","0","3","18","0","18","1","-0.7","$650,000",""
"Sean Burroughs","23","us US","L","R","6' 1""","195","Sep 12, 1980","3","130","119","130","125","0","0","0","0","125","0","0","0","0","0","0","6","1","3.2","$340,000",""
"Mike Bynum","26","us US","L","L","6' 4""","200","Mar 20, 1978","3","2","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Jeff Cirillo","34","us US","R","R","6' 2""","190","Sep 23, 1969","11","33","14","33","26","0","0","10","4","11","0","1","0","0","1","0","11","2","-0.4","$6,975,000",""
"Adam Eaton","26","us US","R","R","6' 2""","190","Nov 23, 1977","5","38","33","36","33","33","0","0","0","0","0","0","0","0","0","0","5","0","0.7","$1,925,000",""
"Robert Fick","30","us US","L","R","6' 1""","189","Mar 15, 1974","7","13","1","13","1","0","0","1","0","0","0","0","0","0","0","0","12","0","0.0","",""
"Justin Germano","21","us US","R","R","6' 2""","210","Aug 6, 1982","1st","7","5","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-0.9","",""
"Brian Giles","33","us US","L","L","5' 11""","195","Jan 20, 1971","10","159","158","159","159","0","0","0","0","0","0","0","0","159","159","0","1","0","3.8","$8,833,333",""
"Alex Gonzalez","31","us US","R","R","6' 0""","180","Apr 8, 1973","11","11","9","11","11","0","0","0","0","0","11","0","0","0","0","0","0","1","-0.2","",""
"Khalil Greene","24","us US","R","R","5' 11""","210","Oct 21, 1979","2","139","134","139","136","0","0","0","0","0","136","0","0","0","0","0","0","3","3.2","$300,500",""
"Freddy Guzmán","23","do DO","B","R","5' 10""","165","Jan 20, 1981","1st","20","16","20","17","0","0","0","0","0","0","0","17","0","17","0","1","2","0.4","",""
"Dave Hansen","35","us US","L","R","6' 0""","180","Nov 24, 1968","14","29","2","29","9","0","0","7","0","2","0","0","0","0","0","0","22","0","-0.6","",""
"Ramón Hernández","28","ve VE","R","R","6' 0""","220","May 20, 1976","6","111","106","111","108","0","108","0","0","0","0","0","0","0","0","0","4","0","3.0","$2,937,500",""
"Sterling Hitchcock","33","us US","L","L","6' 1""","200","Apr 29, 1971","13","4","4","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
