"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"José Álvarez","28","ve VE","L","L","5' 11""","195","May 6, 1989","5","64","0","5","64","64","0","0","0","0","0","0","0","0","0","0","0","0","0.2","$557,500",""
"Andrew Bailey","33","us US","R","R","6' 3""","240","May 31, 1984","8","4","0","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0.2","$1,000,000",""
"Cam Bedrosian","25","us US","R","R","6' 1""","225","Oct 2, 1991","4","48","0","2","48","48","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$555,000",""
"Parker Bridwell","25","us US","R","R","6' 4""","185","Aug 2, 1991","2","21","20","0","21","21","0","0","0","0","0","0","0","0","0","0","0","0","1.9","",""
"Kole Calhoun","29","us US","L","L","5' 10""","205","Oct 14, 1987","6","155","153","155","154","0","0","0","0","0","0","0","0","154","154","0","2","0","2.0","$6,000,000",""
"Jesse Chavez","33","us US","R","R","6' 1""","180","Aug 21, 1983","10","38","21","4","38","38","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$5,750,000",""
"Kaleb Cowart","25","us US","B","R","6' 3""","225","Jun 2, 1992","3","50","28","50","46","0","0","0","30","24","0","0","0","0","0","0","5","5","0.4","",""
"C.J. Cron","27","us US","R","R","6' 4""","235","Jan 5, 1990","4","100","92","100","98","0","0","98","0","0","0","0","0","0","0","0","5","0","1.1","$565,000",""
"Yunel Escobar","34","cu CU","R","R","6' 2""","215","Nov 2, 1982","11","89","88","89","87","0","0","0","0","87","0","0","0","0","0","1","1","0","0.3","$7,000,000",""
"Danny Espinosa","30","us US","B","R","6' 0""","205","Apr 25, 1987","8","77","64","77","71","0","0","0","71","0","0","0","0","0","0","1","7","3","-0.5","$5,425,000",""
"Ramón Flores","25","ve VE","L","L","5' 10""","190","Mar 26, 1992","3","3","3","3","3","0","0","0","0","0","0","0","0","3","3","0","0","0","-0.3","",""
"Nolan Fontana","26","us US","L","R","5' 11""","195","Jun 6, 1991","1st","12","5","12","9","0","0","0","9","0","0","0","0","0","0","1","1","3","-0.2","",""
"Nick Franklin","26","us US","B","R","6' 1""","190","Mar 2, 1991","5","13","8","13","11","0","0","0","8","0","0","3","0","0","3","0","3","0","0.0","",""
"Juan Graterol","28","ve VE","R","R","6' 1""","225","Feb 14, 1989","2","48","26","48","47","0","47","0","0","0","0","0","0","0","0","0","0","1","0.0","",""
"Deolis Guerra","28","ve VE","R","R","6' 5""","245","Apr 17, 1989","3","19","0","2","19","19","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Jason Gurka","29","us US","L","L","6' 0""","170","Jan 10, 1988","3","3","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Andrew Heaney","26","us US","L","L","6' 2""","200","Jun 5, 1991","4","5","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","$543,000",""
"David Hernandez","32","us US","R","R","6' 3""","245","May 13, 1985","8","38","0","3","38","38","0","0","0","0","0","0","0","0","0","0","0","0","0.9","$535,000",""
"Damien Magnifico","26","us US","R","R","6' 1""","205","May 24, 1991","2","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Martín Maldonado","30","pr PR","R","R","6' 0""","230","Aug 16, 1986","7","138","131","138","138","0","137","1","0","0","0","0","0","0","0","0","3","0","1.7","$1,725,000",""
"Jefry Marte","26","do DO","R","R","6' 1""","220","Jun 21, 1991","3","45","35","45","37","0","0","28","0","10","0","3","0","0","3","2","6","3","-0.5","$547,000",""
"Cameron Maybin","30","us US","R","R","6' 3""","215","Apr 4, 1987","11","93","88","93","89","0","0","0","0","0","0","45","42","7","89","0","5","0","1.5","$9,000,000",""
"Alex Meyer","27","us US","R","R","6' 9""","225","Jan 3, 1990","3","13","13","1","13","13","0","0","0","0","0","0","0","0","0","0","0","0","1.1","",""
"Keynan Middleton","23","us US","R","R","6' 3""","230","Sep 12, 1993","1st","64","0","5","64","64","0","0","0","0","0","0","0","0","0","0","0","0","0.6","",""
"Mike Morin","26","us US","R","R","6' 4""","220","May 3, 1991","4","10","0","1","10","10","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Ricky Nolasco","34","us US","R","R","6' 2""","235","Dec 13, 1982","12","33","33","3","33","33","0","0","0","0","0","0","0","0","0","0","0","0","0.5","$12,000,000",""
"Bud Norris","32","us US","R","R","6' 0""","215","Mar 2, 1985","9","60","3","4","59","60","0","0","0","0","0","0","0","0","0","0","0","0","0.3","$1,750,000",""
"Eduardo Paredes","22","ve VE","R","R","6' 1""","230","Mar 6, 1995","1st","18","0","1","18","18","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Blake Parker","32","us US","R","R","6' 3""","225","Jun 19, 1985","5","71","0","4","71","71","0","0","0","0","0","0","0","0","0","0","0","0","1.7","$560,000",""
"Cliff Pennington","33","us US","B","R","5' 10""","200","Jun 15, 1984","10","87","50","87","76","0","0","0","47","18","18","0","0","0","0","1","13","7","0.7","$2,250,000",""
"Carlos Pérez","26","ve VE","R","R","5' 10""","210","Oct 27, 1990","3","11","5","11","10","0","10","0","0","0","0","0","0","0","0","1","2","0","-0.2","$547,500",""
"Yusmeiro Petit","32","ve VE","R","R","6' 1""","252","Nov 22, 1984","10","60","1","2","60","60","0","0","0","0","0","0","0","0","0","0","0","0","1.6","$2,250,000",""
"Brandon Phillips","36","us US","R","R","6' 0""","211","Jun 28, 1981","16","24","24","24","24","0","0","0","24","0","0","0","0","0","0","0","0","0","-0.1","$14,500,000",""
"Brooks Pounders","26","us US","R","R","6' 5""","265","Sep 26, 1990","2","11","0","0","11","11","0","0","0","0","0","0","0","0","0","0","0","0","-0.4","",""
"César Puello","26","do DO","R","R","6' 2""","220","Apr 1, 1991","1st","1","1","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0.0","",""
"Albert Pujols","37","do DO","R","R","6' 3""","235","Jan 16, 1980","17","149","148","149","6","0","0","6","0","0","0","0","0","0","0","143","1","0","-1.9","$26,000,000",""
"JC Ramirez","28","ni NI","R","R","6' 4""","220","Aug 16, 1988","4","27","24","1","27","27","0","0","0","0","0","0","0","0","0","0","0","0","1.5","$550,000",""
"Noé Ramirez","27","us US","R","R","6' 3""","205","Dec 22, 1989","3","10","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Ben Revere","29","us US","L","R","5' 9""","175","May 3, 1988","8","109","66","109","82","0","0","0","0","0","0","78","6","0","82","3","29","2","0.0","$4,000,000",""
"Garrett Richards","29","us US","R","R","6' 2""","210","May 27, 1988","7","6","6","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0.9","$6,850,000",""
"Shane Robinson","32","us US","R","R","5' 9""","170","Oct 30, 1984","8","20","9","20","17","0","0","0","0","0","0","4","5","8","17","1","2","4","0.1","",""
"Fernando Salas","32","mx MX","R","R","6' 2""","200","May 30, 1985","8","13","0","0","13","13","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Troy Scribner","25","us US","R","R","6' 3""","190","Jul 2, 1991","1st","10","4","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Matt Shoemaker","30","us US","R","R","6' 2""","225","Sep 27, 1986","5","14","14","1","14","14","0","0","0","0","0","0","0","0","0","0","0","0","0.6","$3,325,000",""
"Andrelton Simmons","27","cw CW","R","R","6' 2""","195","Sep 4, 1989","6","158","158","158","158","0","0","0","0","0","158","0","0","0","0","0","0","0","7.9","$8,000,000",""
"Tyler Skaggs","25","us US","L","L","6' 4""","225","Jul 13, 1991","5","16","16","1","16","16","0","0","0","0","0","0","0","0","0","0","0","0","0.5","$555,000",""
"Huston Street","33","us US","R","R","6' 0""","205","Aug 2, 1983","13","4","0","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$9,000,000",""
"Mike Trout","25","us US","R","R","6' 2""","235","Aug 7, 1991","7","114","114","114","108","0","0","0","0","0","0","0","108","0","108","6","0","0","6.9","$20,083,000","All-Star"
"Justin Upton","29","us US","R","R","6' 1""","215","Aug 25, 1987","11","27","27","27","27","0","0","0","0","0","0","27","0","0","27","0","0","0","0.5","$22,125,000",""
"Luis Valbuena","31","ve VE","L","R","5' 10""","215","Nov 30, 1985","10","117","95","117","105","0","0","48","0","59","0","0","0","0","0","3","19","0","0.2","$6,500,000",""
"José Valdez","27","do DO","R","R","5' 11""","210","Mar 1, 1990","3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Blake Wood","31","us US","R","R","6' 5""","233","Aug 8, 1985","6","17","0","0","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Daniel Wright","26","us US","R","R","6' 2""","205","Apr 3, 1991","2","5","2","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Kirby Yates","30","us US","L","R","5' 10""","205","Mar 25, 1987","4","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Eric Young Jr.","32","us US","B","R","5' 10""","195","May 25, 1985","9","47","30","47","34","0","0","0","0","0","0","22","15","2","34","4","5","10","0.7","",""
"Name","Age","","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","1B","2B","3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary",""
