"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Willy Adames","27","do DO","R","R","6' 1""","219","Sep 2, 1995","6","149","149","149","147","0","0","0","0","0","147","0","0","0","0","2","0","0","3.0","$8,700,000",""
"Brian Anderson","30","us US","R","R","6' 2""","215","May 19, 1993","7","96","88","96","91","0","0","0","0","70","0","0","0","39","39","4","5","0","0.5","$3,500,000",""
"Clayton Andrews","26","us US","L","L","5' 6""","160","Jan 4, 1997","1st","4","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","",""
"Caleb Boushley","29","us US","R","R","6' 3""","190","Oct 1, 1993","1st","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Mike Brosseau","29","us US","R","R","5' 11""","203","Mar 15, 1994","5","29","21","29","25","3","0","4","1","20","0","0","0","0","0","2","4","1","-0.4","$1,400,000",""
"J.B. Bukauskas","26","us US","R","R","6' 0""","208","Oct 11, 1996","2","5","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0.2","",""
"Corbin Burnes","28","us US","R","R","6' 3""","246","Oct 22, 1994","6","32","32","0","32","32","0","0","0","0","0","0","0","0","0","0","0","0","3.5","$10,010,000","All-Star"
"Matt Bush","37","us US","R","R","5' 10""","193","Feb 8, 1986","6","12","0","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","$1,850,000",""
"Mark Canha","34","us US","R","R","6' 2""","209","Feb 15, 1989","9","50","47","50","31","0","0","5","0","0","0","17","0","13","28","18","3","0","1.0","$11,500,000",""
"Víctor Caratini","29","pr PR","B","R","5' 11""","225","Aug 17, 1993","7","62","55","62","59","0","58","1","0","0","0","0","0","0","0","2","3","0","0.7","$2,800,000",""
"Andrew Chafin","33","us US","R","L","6' 2""","235","Jun 17, 1990","10","20","0","0","20","20","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","$5,500,000",""
"Alex Claudio","31","pr PR","L","L","6' 2""","190","Jan 31, 1992","10","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0.0","$100,000",""
"William Contreras","25","ve VE","R","R","5' 11""","212","Dec 24, 1997","4","141","137","141","108","0","108","0","0","0","0","0","0","0","0","33","4","0","3.8","$739,000",""
"Jake Cousins","28","us US","R","R","6' 4""","195","Jul 14, 1994","3","9","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Josh Donaldson","37","us US","R","R","6' 1""","210","Dec 8, 1985","13","17","17","17","15","0","0","0","0","15","0","0","0","0","0","2","0","0","0.1","",""
"Sal Frelick","23","us US","L","R","5' 10""","185","Apr 19, 2000","1st","57","49","57","55","0","0","0","0","0","0","1","30","40","55","1","8","0","1.2","",""
"Javy Guerra","27","pa PA","L","R","6' 0""","190","Sep 25, 1995","6","8","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$724,500",""
"Adrian Houser","30","us US","R","R","6' 3""","242","Feb 2, 1993","7","23","21","0","23","23","0","0","0","0","0","0","0","0","0","0","0","0","0.9","$3,600,000",""
"Jahmai Jones","25","us US","R","R","6' 0""","210","Aug 4, 1997","3","7","4","7","2","0","0","0","2","0","0","0","0","0","0","4","1","2","0.0","",""
"Janson Junk","27","us US","R","R","6' 2""","197","Jan 15, 1996","3","2","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Eric Lauer","28","us US","R","L","6' 3""","209","Jun 3, 1995","6","10","9","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","-1.0","$5,075,000",""
"Trevor Megill","29","us US","L","R","6' 8""","255","Dec 5, 1993","3","31","2","0","31","31","0","0","0","0","0","0","0","0","0","0","0","0","0.4","",""
"J.C. Mejía","26","do DO","R","R","6' 6""","250","Aug 26, 1996","3","9","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Wade Miley","36","us US","L","L","6' 1""","220","Nov 13, 1986","13","23","23","0","23","23","0","0","0","0","0","0","0","0","0","0","0","0","2.6","$3,500,000",""
"Owen Miller","26","us US","R","R","5' 11""","197","Nov 15, 1996","3","90","73","90","86","0","0","35","42","23","0","7","0","2","8","4","12","1","0.4","$731,100",""
"Tyson Miller","27","us US","R","R","6' 5""","220","Jul 29, 1995","3","7","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Hoby Milner","32","us US","L","L","6' 3""","187","Jan 13, 1991","7","73","0","0","73","73","0","0","0","0","0","0","0","0","0","0","0","0","1.7","$1,025,000",""
"Garrett Mitchell","24","us US","L","R","6' 3""","224","Sep 4, 1998","2","19","17","19","19","0","0","0","0","0","0","0","19","0","19","0","2","0","0.7","$724,300",""
"Andruw Monasterio","26","ve VE","R","R","5' 11""","196","May 30, 1997","1st","92","78","92","85","0","0","0","32","56","5","0","0","0","0","5","6","3","1.3","",""
"Thomas Pannone","29","us US","L","L","6' 0""","209","Apr 28, 1994","3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Joel Payamps","29","do DO","R","R","6' 2""","220","Apr 7, 1994","5","69","0","0","69","69","0","0","0","0","0","0","0","0","0","0","0","0","1.6","$730,500",""
