"Name","Age","X","B","T","Ht","Wt","DoB","Yrs","G","GS","Batting","Defense","P","C","X1B","X2B","X3B","SS","LF","CF","RF","OF","DH","PH","PR","WAR","Salary","X.1"
"Nori Aoki","35","jp JP","L","R","5' 9""","180","Jan 5, 1982","6","27","24","27","27","0","0","0","0","0","0","5","1","23","27","0","3","0","-0.2","",""
"Jerry Blevins","33","us US","L","L","6' 4""","182","Sep 6, 1983","11","75","0","70","75","75","0","0","0","0","0","0","0","0","0","0","0","0","1.4","$5,500,000",""
"Chasen Bradford","27","us US","R","R","6' 1""","225","Aug 5, 1989","1st","28","0","25","28","28","0","0","0","0","0","0","0","0","0","0","0","0","0.3","",""
"Jay Bruce","30","us US","L","L","6' 3""","230","Apr 3, 1987","10","103","103","103","101","0","0","11","0","0","0","0","0","92","92","2","0","0","2.5","$13,000,000",""
"Asdrúbal Cabrera","31","ve VE","B","R","6' 0""","235","Nov 13, 1985","11","135","117","135","119","0","0","0","32","44","45","0","0","0","0","1","16","1","1.3","$8,250,000",""
"Jamie Callahan","22","us US","R","R","6' 2""","230","Aug 24, 1994","1st","9","0","8","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Gavin Cecchini","23","us US","R","R","6' 2""","200","Dec 22, 1993","2","32","18","32","20","0","0","0","20","0","0","0","0","0","0","0","12","0","-0.6","",""
"Yoenis Céspedes","31","cu CU","R","R","5' 11""","225","Oct 18, 1985","6","81","76","81","74","0","0","0","0","0","0","74","0","0","74","1","5","0","2.0","$22,500,000",""
"Michael Conforto","24","us US","L","R","6' 1""","215","Mar 1, 1993","3","109","93","109","97","0","0","0","0","0","0","52","43","11","97","1","13","0","3.7","$554,904","All-Star"
"Travis d'Arnaud","28","us US","R","R","6' 2""","210","Feb 10, 1989","5","112","90","112","94","0","93","0","1","1","0","0","0","0","0","1","18","1","1.2","$1,875,000",""
"Jacob deGrom","29","us US","L","R","6' 4""","180","Jun 19, 1988","4","37","31","34","31","31","0","0","0","0","0","0","0","0","0","0","5","1","4.6","$4,050,000",""
"Lucas Duda","31","us US","L","R","6' 4""","255","Feb 3, 1986","8","75","67","75","69","0","0","69","0","0","0","0","0","0","0","0","6","0","1.4","$7,250,000",""
"Josh Edgin","30","us US","R","L","6' 1""","245","Dec 17, 1986","5","46","0","44","46","46","0","0","0","0","0","0","0","0","0","0","0","0","0.6","$675,000",""
"Phillip Evans","24","us US","R","R","5' 10""","210","Sep 10, 1992","1st","19","6","19","8","0","0","0","2","6","0","0","0","0","0","0","13","0","0.2","",""
"Jeurys Familia","27","do DO","R","R","6' 3""","240","Oct 10, 1989","6","26","0","25","26","26","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","$7,425,000",""
"Chris Flexen","22","us US","R","R","6' 3""","220","Jul 1, 1994","1st","14","9","13","14","14","0","0","0","0","0","0","0","0","0","0","0","0","-1.1","",""
"Wilmer Flores","25","ve VE","R","R","6' 2""","213","Aug 6, 1991","5","110","80","110","90","0","0","29","12","55","0","0","0","0","0","1","21","0","0.3","$2,200,000",""
"Sean Gilmartin","27","us US","L","L","6' 2""","205","May 8, 1990","3","2","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","",""
"Erik Goeddel","28","us US","R","R","6' 3""","191","Dec 20, 1988","4","33","0","30","33","33","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Curtis Granderson","36","us US","L","R","6' 1""","200","Mar 16, 1981","14","111","87","111","89","0","0","0","0","0","0","7","59","30","89","3","21","0","1.8","$15,000,000",""
"Robert Gsellman","23","us US","R","R","6' 4""","237","Jul 18, 1993","2","27","22","27","25","25","0","0","0","0","0","0","0","0","0","0","0","2","-0.6","$541,750",""
"Matt Harvey","28","us US","R","R","6' 4""","220","Mar 27, 1989","5","19","18","18","19","19","0","0","0","0","0","0","0","0","0","0","0","0","-1.2","$5,125,000",""
"Ty Kelly","28","us US","B","R","6' 0""","180","Jul 20, 1988","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","",""
"Juan Lagares","28","do DO","R","R","6' 2""","219","Mar 17, 1989","5","94","58","94","85","0","0","0","0","0","0","0","85","0","85","0","11","5","2.1","$4,500,000",""
"Seth Lugo","27","us US","R","R","6' 4""","225","Nov 17, 1989","2","20","18","18","19","19","0","0","0","0","0","0","0","0","0","0","1","0","0.9","$543,500",""
"Steven Matz","26","us US","R","L","6' 2""","205","May 29, 1991","3","17","13","17","13","13","0","0","0","0","0","0","0","0","0","0","2","2","-0.3","$562,250",""
"Kevin McGowan","25","us US","R","R","6' 5""","233","Oct 18, 1991","1st","8","0","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0.0","",""
"Tommy Milone","30","us US","L","L","6' 0""","215","Feb 16, 1987","7","11","5","10","11","11","0","0","0","0","0","0","0","0","0","0","0","0","-0.8","$1,250,000",""
"Rafael Montero","26","do DO","R","R","6' 0""","190","Oct 17, 1990","4","34","18","32","34","34","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","$541,400",""
"Tomás Nido","23","pr PR","R","R","6' 0""","211","Apr 12, 1994","1st","5","2","5","3","0","3","0","0","0","0","0","0","0","0","0","2","0","0.0","",""
"Brandon Nimmo","24","us US","L","R","6' 3""","206","Mar 27, 1993","2","69","43","69","50","0","0","0","0","0","0","32","12","8","50","1","21","0","1.0","$536,240",""
"Tyler Pill","27","us US","L","R","6' 2""","200","May 29, 1990","1st","7","3","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"Kevin Plawecki","26","us US","R","R","6' 2""","208","Feb 26, 1991","3","37","26","37","33","2","29","2","0","0","0","0","0","0","0","0","4","1","0.6","",""
"Neil Ramírez","28","us US","R","R","6' 4""","215","May 25, 1989","4","20","0","19","20","20","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","",""
"AJ Ramos","30","us US","R","R","5' 10""","200","Sep 20, 1986","6","21","0","19","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Addison Reed","28","us US","L","R","6' 4""","230","Dec 27, 1988","7","48","0","46","48","48","0","0","0","0","0","0","0","0","0","0","0","0","1.7","$7,750,000",""
"José Reyes","34","do DO","B","R","6' 0""","195","Jun 11, 1983","15","145","126","145","136","0","0","0","28","36","80","1","1","0","2","0","11","0","0.1","$22,000,000",""
"Matt Reynolds","26","us US","R","R","6' 1""","210","Dec 3, 1990","2","68","22","68","47","0","0","3","8","23","10","7","0","1","8","0","21","6","-0.3","",""
"Jacob Rhame","24","us US","R","R","6' 1""","215","Mar 16, 1993","1st","9","0","8","9","9","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","",""
"René Rivera","33","pr PR","R","R","5' 10""","215","Jul 31, 1983","9","54","48","54","53","0","52","1","0","0","0","0","0","0","0","0","2","0","-0.1","$1,750,000",""
"T.J. Rivera","28","us US","R","R","6' 1""","203","Oct 27, 1988","2","73","51","73","58","0","0","20","12","28","0","3","0","0","3","0","17","0","0.9","$539,958",""
"Hansel Robles","26","do DO","R","R","6' 0""","220","Aug 13, 1990","3","46","0","43","46","46","0","0","0","0","0","0","0","0","0","0","0","0","0.1","$553,125",""
"Amed Rosario","21","do DO","R","R","6' 2""","190","Nov 20, 1995","1st","46","43","46","45","0","0","0","0","0","45","0","0","0","0","0","2","1","-0.5","",""
"Fernando Salas","32","mx MX","R","R","6' 2""","200","May 30, 1985","8","48","0","46","48","48","0","0","0","0","0","0","0","0","0","0","0","0","-0.9","$3,000,000",""
"Paul Sewald","27","us US","R","R","6' 3""","219","May 26, 1990","1st","57","0","56","57","57","0","0","0","0","0","0","0","0","0","0","0","0","0.1","",""
"Dominic Smith","22","us US","L","L","6' 0""","224","Jun 15, 1995","1st","49","44","49","46","0","0","46","0","0","0","0","0","0","0","0","4","0","-0.9","",""
